ID,ID game,ID player,ID team,total time on ice,throws by,a shot on target,accurate transmission,blocked throws
20640,7917,6230.0,207,848.0,3.0,8.0,,
20641,7917,289.0,207,1896.0,3.0,6.0,,1.0
20642,7917,4586.0,207,1088.0,1.0,2.0,,
20643,7917,1370.0,207,1137.0,1.0,1.0,,1.0
20644,7917,388.0,207,1064.0,1.0,2.0,,
20645,7917,657.0,207,918.0,3.0,1.0,,
20646,7917,4583.0,207,838.0,1.0,3.0,,
20647,7914,5121.0,189,,,,,
20648,7914,8057.0,189,1499.0,1.0,1.0,,4.0
20649,7914,8573.0,189,1006.0,2.0,1.0,,1.0
20650,7914,8053.0,189,1556.0,1.0,3.0,,3.0
20651,7914,5818.0,189,1346.0,1.0,2.0,,
20652,7914,6633.0,189,650.0,1.0,1.0,,
20653,7914,4413.0,189,2.0,,,,
20654,7914,6620.0,189,1193.0,3.0,,,
20655,7914,6629.0,189,753.0,1.0,,,
20656,7914,4264.0,189,565.0,1.0,,,
20657,7914,8541.0,189,1095.0,1.0,,,
20658,7914,8056.0,189,766.0,3.0,1.0,,1.0
20659,7914,6635.0,189,1062.0,1.0,4.0,,
20660,7914,6621.0,189,735.0,3.0,3.0,,
20661,7914,6622.0,189,962.0,2.0,,,
20662,7914,1557.0,8,,,,,
20663,7914,1128.0,8,997.0,1.0,,,
20664,7914,1129.0,8,477.0,,,,
20665,7914,5473.0,8,874.0,2.0,3.0,,
20666,7914,1315.0,8,527.0,1.0,,,2.0
20667,7914,4384.0,8,1134.0,4.0,2.0,,
20668,7914,3969.0,8,956.0,,,,
20669,7914,7889.0,8,466.0,,1.0,,1.0
20670,7914,3846.0,8,1058.0,3.0,1.0,,
20671,7914,1137.0,8,,,,,
20672,7914,7710.0,8,1082.0,2.0,2.0,,
20673,7914,7888.0,8,471.0,,,,
20674,7914,4237.0,8,1094.0,2.0,1.0,,1.0
20675,7914,2753.0,8,1086.0,6.0,4.0,,
20676,7914,1144.0,8,1048.0,1.0,1.0,,
20677,7914,1146.0,8,1073.0,2.0,1.0,,1.0
20678,7914,6756.0,8,540.0,,2.0,,
20679,7956,5723.0,411,,,,,
20680,7956,5643.0,411,1132.0,1.0,1.0,,
20681,7956,5701.0,411,902.0,1.0,3.0,,
20682,7956,7809.0,400,,,,,
20683,7956,5702.0,411,681.0,,1.0,,
20684,7956,7803.0,400,1507.0,1.0,1.0,,
20685,7956,7800.0,411,612.0,1.0,,,
20686,7956,7915.0,400,1185.0,1.0,1.0,,
20687,7956,7086.0,411,831.0,,,,
20688,7956,6911.0,400,1226.0,3.0,1.0,,1.0
20689,7956,577.0,411,786.0,,,,
20690,7956,5265.0,400,1365.0,,2.0,,
20691,7956,4528.0,411,830.0,,3.0,,
20692,7956,6611.0,400,943.0,4.0,3.0,,
20693,7956,7085.0,411,828.0,,2.0,,
20694,7956,7769.0,400,805.0,1.0,,,
20695,7956,5721.0,411,907.0,2.0,1.0,,
20696,7956,8009.0,400,863.0,1.0,1.0,,
20697,7956,5713.0,411,743.0,,3.0,,
20698,7956,5664.0,400,943.0,1.0,2.0,,
20699,7956,5704.0,411,906.0,1.0,3.0,,
20700,7956,6997.0,400,875.0,,,,
20701,7956,5703.0,411,823.0,2.0,4.0,,
20702,7956,6920.0,400,719.0,,,,
20703,7956,5709.0,411,845.0,1.0,2.0,,
20704,7956,6917.0,400,923.0,,,,
20705,7956,5712.0,411,826.0,,,,
20706,7956,7807.0,400,831.0,1.0,3.0,,1.0
20707,7956,5249.0,411,672.0,,6.0,,
20708,7956,8027.0,400,908.0,,,,
20709,7116,10.0,111,,,,,
20710,7116,53.0,111,1551.0,,2.0,,
20711,7116,2304.0,111,994.0,1.0,1.0,,1.0
20712,7116,6262.0,111,1258.0,,,,
20713,7116,2802.0,111,1287.0,1.0,1.0,,2.0
20714,7116,8097.0,111,1309.0,,4.0,,
20715,7116,3276.0,111,1090.0,,1.0,,
20716,7116,5124.0,111,1011.0,1.0,3.0,,1.0
20717,7116,5768.0,111,1232.0,2.0,4.0,,1.0
20718,7116,194.0,111,740.0,,1.0,,
20719,7116,951.0,111,871.0,,,,
20720,7116,5751.0,35,,,,,
20721,7116,785.0,111,977.0,1.0,3.0,,1.0
20722,7116,755.0,35,1021.0,1.0,1.0,,
20723,7116,3458.0,35,857.0,,6.0,,
20724,7116,4541.0,35,658.0,,1.0,,1.0
20725,7116,765.0,35,1028.0,3.0,2.0,,
20726,7116,768.0,35,812.0,3.0,8.0,,
20727,7116,763.0,35,451.0,1.0,1.0,,
20728,7116,8107.0,35,745.0,1.0,3.0,,
20729,7116,990.0,35,817.0,2.0,2.0,,
20730,7116,988.0,35,824.0,1.0,5.0,,
20731,7116,3452.0,35,726.0,,4.0,,2.0
20732,7116,3456.0,35,972.0,2.0,,,
20733,7116,184.0,35,804.0,,7.0,,
20734,7116,378.0,35,819.0,2.0,4.0,,
20735,7116,4329.0,35,761.0,1.0,3.0,,1.0
20736,7116,759.0,35,979.0,3.0,2.0,,
20737,7929,2458.0,211,,,,,
20738,7929,1562.0,211,912.0,1.0,,,
20739,7929,2290.0,211,1003.0,1.0,1.0,,
20740,7929,7720.0,211,738.0,2.0,,,1.0
20741,7929,2481.0,211,858.0,,,,1.0
20742,7929,1100.0,211,760.0,1.0,,,1.0
20743,7929,2444.0,211,1018.0,1.0,3.0,,1.0
20744,7929,3137.0,211,1268.0,5.0,4.0,,
20745,7929,2227.0,211,962.0,,1.0,,
20746,7929,2333.0,211,1141.0,4.0,1.0,,1.0
20747,7929,274.0,211,602.0,1.0,1.0,,1.0
20748,7929,6943.0,211,788.0,2.0,,,
20749,7929,2426.0,211,1014.0,1.0,2.0,,
20750,7929,5153.0,211,1023.0,,2.0,,
20751,7929,7196.0,211,630.0,2.0,3.0,,
20752,7929,6265.0,335,,,,,
20753,7929,7190.0,335,766.0,,1.0,,2.0
20754,7929,4232.0,335,762.0,1.0,,,1.0
20755,7929,6432.0,335,1044.0,,,,1.0
20756,7929,5731.0,335,932.0,,1.0,,
20757,7929,1441.0,335,867.0,1.0,1.0,,
20758,7929,7629.0,335,770.0,1.0,,,
20759,7929,7606.0,335,960.0,2.0,1.0,,
20760,7929,6217.0,335,911.0,2.0,1.0,,
20761,7929,3134.0,335,757.0,2.0,2.0,,1.0
20762,7929,5636.0,335,569.0,1.0,2.0,,1.0
20763,7929,6431.0,335,1116.0,4.0,5.0,,
20764,7929,1478.0,335,1046.0,2.0,6.0,,
20765,7929,7794.0,335,1050.0,2.0,1.0,,
20766,7929,5740.0,335,869.0,1.0,3.0,,
20767,7929,5760.0,335,637.0,1.0,1.0,,
20768,7029,222.0,49,,,,,
20769,7029,919.0,49,1081.0,,3.0,,
20770,7029,3458.0,49,1130.0,,1.0,,1.0
20771,7029,7200.0,49,1404.0,1.0,3.0,,2.0
20772,7029,277.0,49,846.0,,,,
20773,7029,299.0,49,954.0,1.0,2.0,,
20774,7029,1013.0,49,873.0,,2.0,,1.0
20775,7029,203.0,49,932.0,2.0,1.0,,
20776,7029,208.0,49,1123.0,2.0,2.0,,
20777,7029,5770.0,49,691.0,,2.0,,
20778,7029,3456.0,49,1044.0,,3.0,,
20779,7029,3461.0,49,969.0,,1.0,,
20780,7029,2194.0,49,1153.0,,2.0,,3.0
20781,7029,998.0,4,,,,,
20782,7029,1000.0,4,1633.0,1.0,1.0,,1.0
20783,7029,5113.0,4,1230.0,1.0,1.0,,1.0
20784,7029,5762.0,4,920.0,5.0,1.0,,
20785,7029,7999.0,4,1251.0,,2.0,,
20786,7029,5697.0,4,777.0,1.0,,,
20787,7029,1010.0,4,200.0,,,,
20788,7029,1004.0,4,908.0,,2.0,,
20789,7029,1006.0,4,763.0,,2.0,,
20790,7029,3823.0,4,1564.0,2.0,2.0,,
20791,7029,190.0,4,1010.0,,,,
20792,7029,2205.0,4,1030.0,3.0,4.0,,
20793,7029,5070.0,4,1127.0,2.0,3.0,,
20794,8046,1311.0,403,,,,,
20795,8046,815.0,403,,,,,
20796,8046,812.0,403,828.0,,,,1.0
20797,8046,116.0,403,1000.0,3.0,2.0,,1.0
20798,8046,535.0,403,109.0,,,,
20799,8046,215.0,403,,,,,
20800,8046,6285.0,403,1291.0,,2.0,,
20801,8046,4577.0,403,1321.0,2.0,3.0,,
20802,8046,7587.0,403,1096.0,,1.0,,1.0
20803,8046,8565.0,403,1009.0,1.0,1.0,,1.0
20804,8046,522.0,403,1452.0,,,,2.0
20805,8046,4218.0,403,764.0,1.0,,,1.0
20806,8046,3377.0,403,1258.0,2.0,2.0,,
20807,8046,526.0,403,1220.0,,2.0,,1.0
20808,8046,4484.0,403,1361.0,3.0,2.0,,1.0
20809,8046,1407.0,405,,,,,
20810,8046,7138.0,405,1107.0,1.0,3.0,,
20811,8046,7141.0,405,1178.0,1.0,1.0,,
20812,8046,7134.0,405,1211.0,,3.0,,1.0
20813,8046,7136.0,405,1514.0,6.0,4.0,,1.0
20814,8046,4400.0,405,1039.0,3.0,2.0,,
20815,8046,7846.0,405,766.0,,4.0,,
20816,8046,7132.0,405,1488.0,4.0,6.0,,1.0
20817,8046,4569.0,405,775.0,1.0,2.0,,1.0
20818,8046,7627.0,405,774.0,,1.0,,
20819,8046,7131.0,405,1389.0,1.0,1.0,,
20820,8046,8586.0,405,1062.0,1.0,5.0,,
20821,8046,7847.0,405,814.0,2.0,2.0,,
20822,8024,569.0,110,,,,,
20823,8024,8597.0,110,1451.0,2.0,,,1.0
20824,8024,556.0,110,1281.0,1.0,2.0,,
20825,8024,3163.0,110,1215.0,1.0,2.0,,
20826,8024,3043.0,110,1464.0,1.0,2.0,,
20827,8024,8595.0,110,1373.0,,2.0,,
20828,8024,5755.0,110,1328.0,3.0,6.0,,
20829,8024,2504.0,110,1286.0,,1.0,,2.0
20830,8024,4229.0,110,1243.0,,1.0,,
20831,8024,7892.0,110,1226.0,1.0,3.0,,
20832,8024,8149.0,110,1259.0,2.0,3.0,,
20833,8024,5121.0,189,,,,,
20834,8024,8102.0,189,,,,,
20835,8024,6639.0,189,1244.0,,,,1.0
20836,8024,8049.0,189,781.0,1.0,2.0,,
20837,8024,5818.0,189,797.0,,2.0,,
20838,8024,8057.0,189,879.0,,1.0,,
20839,8024,6633.0,189,779.0,1.0,,,
20840,8024,4413.0,189,506.0,,2.0,,
20841,8024,8054.0,189,854.0,2.0,1.0,,
20842,8024,6620.0,189,530.0,,2.0,,
20843,8024,6629.0,189,835.0,,1.0,,
20844,8024,4264.0,189,952.0,,,,
20845,8024,8050.0,189,978.0,2.0,1.0,,
20846,8024,8056.0,189,906.0,1.0,1.0,,
20847,8024,6635.0,189,1006.0,2.0,2.0,,
20848,8024,6621.0,189,797.0,,3.0,,
20849,8024,6622.0,189,709.0,1.0,2.0,,
20850,8027,908.0,207,,,,,
20851,8027,599.0,269,,,,,
20852,8027,4589.0,207,829.0,1.0,,,
20853,8027,5563.0,269,1562.0,,1.0,,1.0
20854,8027,1348.0,207,1252.0,1.0,3.0,,
20855,8027,5569.0,269,1293.0,2.0,1.0,,2.0
20856,8027,4368.0,207,845.0,,,,
20857,8027,5782.0,269,1172.0,2.0,1.0,,
20858,8027,381.0,207,1518.0,1.0,5.0,,
20859,8027,6287.0,269,1382.0,2.0,2.0,,1.0
20860,8027,3126.0,207,1398.0,1.0,3.0,,
20861,8027,289.0,207,1216.0,1.0,2.0,,
20862,8027,4192.0,269,1517.0,,2.0,,2.0
20863,8027,4586.0,207,1081.0,,1.0,,
20864,8027,1491.0,269,1254.0,,3.0,,1.0
20865,8027,1370.0,207,1342.0,,1.0,,
20866,8027,1058.0,269,1209.0,,5.0,,
20867,8027,4281.0,207,901.0,1.0,4.0,,
20868,8027,7110.0,269,1227.0,1.0,2.0,,
20869,8027,388.0,207,768.0,,3.0,,
20870,8027,8446.0,269,1377.0,3.0,14.0,,
20871,8027,657.0,207,705.0,2.0,4.0,,
20872,8027,5574.0,269,1181.0,,3.0,,
20873,8027,4583.0,207,532.0,,1.0,,
20874,7994,7752.0,409,,,,,
20875,7994,402.0,409,968.0,1.0,,,
20876,7994,7028.0,409,709.0,,,,1.0
20877,7994,6071.0,409,846.0,1.0,,,
20878,7994,3487.0,409,916.0,3.0,2.0,,
20879,7994,2490.0,409,825.0,,,,1.0
20880,7994,8579.0,63,,,,,
20881,7994,5245.0,409,874.0,,2.0,,
20882,7994,7222.0,63,,,,,
20883,7994,7026.0,409,721.0,,3.0,,
20884,7994,712.0,63,1632.0,,1.0,,3.0
20885,7994,410.0,409,1000.0,5.0,1.0,,
20886,7994,6423.0,63,2264.0,2.0,1.0,,
20887,7994,7735.0,409,769.0,2.0,4.0,,
20888,7994,6327.0,63,1259.0,2.0,1.0,,
20889,7994,272.0,409,1033.0,2.0,6.0,,3.0
20890,7994,7199.0,63,1361.0,1.0,2.0,,2.0
20891,7994,7025.0,409,732.0,1.0,4.0,,1.0
20892,7994,5794.0,63,1651.0,2.0,7.0,,
20893,7994,419.0,409,793.0,1.0,1.0,,
20894,7994,2319.0,63,1161.0,,4.0,,
20895,7994,4488.0,409,1016.0,,9.0,,1.0
20896,7994,5793.0,63,1240.0,2.0,3.0,,
20897,7994,4267.0,409,801.0,1.0,2.0,,
20898,7994,2487.0,63,1487.0,2.0,7.0,,
20899,7994,6811.0,409,824.0,2.0,4.0,,
20900,7994,557.0,63,1370.0,1.0,3.0,,
20901,8053,4410.0,61,,,,,
20902,8053,1213.0,61,1341.0,2.0,,,1.0
20903,8053,3080.0,61,1116.0,1.0,1.0,,
20904,8053,1220.0,61,750.0,,2.0,,
20905,8053,1223.0,61,1117.0,1.0,,,
20906,8053,1205.0,61,1362.0,,4.0,,
20907,8053,4994.0,61,780.0,,2.0,,
20908,8053,4491.0,61,1093.0,2.0,,,
20909,8053,1228.0,61,1176.0,1.0,,,
20910,8053,1298.0,61,532.0,1.0,4.0,,
20911,8053,1214.0,61,1121.0,,1.0,,
20912,8053,2299.0,61,616.0,1.0,,,
20913,8053,7904.0,61,713.0,3.0,1.0,,
20914,8053,2864.0,61,745.0,,,,
20915,8053,16.0,215,,,,,
20916,8053,8076.0,215,1153.0,,1.0,,
20917,8053,6889.0,215,1130.0,,,,
20918,8053,7727.0,215,1144.0,,1.0,,
20919,8053,1136.0,215,1185.0,1.0,,,1.0
20920,8053,4460.0,215,1166.0,3.0,,,
20921,8053,4465.0,215,1039.0,5.0,2.0,,
20922,8053,8077.0,215,645.0,1.0,2.0,,1.0
20923,8053,5580.0,215,1095.0,,,,
20924,8053,4454.0,215,626.0,,5.0,,1.0
20925,8053,4967.0,215,608.0,1.0,1.0,,
20926,8053,4459.0,215,823.0,,1.0,,
20927,8053,4455.0,215,1036.0,4.0,1.0,,
20928,8053,8259.0,215,577.0,,,,
20929,8056,5639.0,375,,,,,
20930,8056,5565.0,375,1461.0,,,,
20931,8056,7903.0,375,1065.0,,1.0,,2.0
20932,8056,6246.0,375,1244.0,,,,1.0
20933,8056,5781.0,375,1119.0,,,,1.0
20934,8056,8113.0,375,1763.0,6.0,2.0,,
20935,8056,4189.0,375,767.0,1.0,1.0,,
20936,8056,7586.0,375,941.0,3.0,7.0,,
20937,8056,2323.0,375,731.0,,1.0,,
20938,8056,8577.0,375,894.0,,3.0,,
20939,8056,7625.0,216,,,,,
20940,8056,4188.0,375,711.0,,1.0,,
20941,8056,1398.0,216,917.0,,,,1.0
20942,8056,6885.0,375,775.0,1.0,2.0,,
20943,8056,2916.0,375,881.0,,3.0,,1.0
20944,8056,4447.0,216,558.0,1.0,3.0,,
20945,8056,4444.0,216,994.0,1.0,,,
20946,8056,4445.0,216,784.0,,1.0,,
20947,8056,4451.0,216,765.0,1.0,,,
20948,8056,4452.0,216,1076.0,2.0,1.0,,1.0
20949,8056,4443.0,216,1016.0,,,,
20950,8056,4446.0,216,1318.0,5.0,9.0,,
20951,8056,4448.0,216,1421.0,2.0,5.0,,
20952,8056,4449.0,216,746.0,2.0,,,
20953,8056,2231.0,216,1042.0,1.0,7.0,,1.0
20954,8056,5811.0,216,416.0,,,,
20955,8056,4453.0,216,1100.0,1.0,1.0,,
20956,8056,8416.0,216,600.0,1.0,1.0,,
20957,8045,7222.0,64,,,,,
20958,8045,5023.0,64,837.0,1.0,2.0,,
20959,8045,1455.0,64,609.0,1.0,1.0,,1.0
20960,8045,4323.0,64,1499.0,,,,
20961,8045,8580.0,64,1734.0,4.0,1.0,,7.0
20962,8045,2915.0,64,1422.0,1.0,5.0,,
20963,8045,1472.0,64,1422.0,8.0,5.0,,1.0
20964,8045,8074.0,64,1265.0,2.0,3.0,,1.0
20965,8045,8075.0,64,1278.0,3.0,4.0,,1.0
20966,8045,1440.0,64,1167.0,3.0,10.0,,1.0
20967,8045,1033.0,64,1413.0,3.0,2.0,,
20968,8045,8007.0,64,616.0,2.0,,,
20969,8045,2309.0,129,,,,,
20970,8045,1261.0,129,1267.0,2.0,2.0,,3.0
20971,8045,3697.0,129,1394.0,2.0,,,1.0
20972,8045,730.0,129,1190.0,1.0,,,
20973,8045,1260.0,129,1325.0,3.0,,,1.0
20974,8045,5633.0,129,,,,,
20975,8045,1237.0,129,776.0,1.0,2.0,,
20976,8045,7078.0,129,1384.0,2.0,4.0,,
20977,8045,117.0,129,1162.0,2.0,,,
20978,8045,3971.0,129,1430.0,4.0,9.0,,
20979,8045,125.0,129,936.0,3.0,1.0,,
20980,8045,1250.0,129,919.0,3.0,1.0,,
20981,8045,1234.0,129,903.0,,1.0,,1.0
20982,8054,5090.0,404,,,,,
20983,8054,3635.0,404,1349.0,3.0,,,1.0
20984,8054,7006.0,404,650.0,,,,
20985,8054,7077.0,404,1333.0,2.0,,,
20986,8054,7543.0,404,881.0,,,,
20987,8054,8409.0,404,841.0,1.0,1.0,,
20988,8054,2431.0,404,1398.0,4.0,1.0,,
20989,8054,7013.0,404,724.0,,1.0,,
20990,8054,5101.0,404,1479.0,1.0,1.0,,
20991,8054,7008.0,404,701.0,1.0,,,
20992,8054,7061.0,404,1569.0,5.0,5.0,,
20993,8054,7828.0,404,1888.0,7.0,9.0,,
20994,8054,3072.0,332,,,,,
20995,8054,1188.0,332,1314.0,,,,1.0
20996,8054,5618.0,332,650.0,,,,
20997,8054,4532.0,332,732.0,,,,
20998,8054,5644.0,332,582.0,,2.0,,
20999,8054,5523.0,332,1250.0,,1.0,,1.0
21000,8054,6591.0,332,1609.0,3.0,12.0,,
21001,8054,8378.0,332,1145.0,4.0,1.0,,1.0
21002,8054,766.0,332,637.0,3.0,,,1.0
21003,8054,7939.0,332,954.0,2.0,3.0,,
21004,8054,6585.0,332,1533.0,4.0,5.0,,
21005,8054,7935.0,332,1102.0,,1.0,,1.0
21006,8049,5694.0,130,,,,,
21007,8049,7712.0,130,861.0,,,,1.0
21008,8049,7111.0,130,774.0,1.0,,,3.0
21009,8049,1230.0,130,1014.0,1.0,,,
21010,8049,2871.0,130,775.0,,,,3.0
21011,8049,1265.0,130,1047.0,1.0,,,1.0
21012,8049,1236.0,130,815.0,,,,
21013,8049,1264.0,130,823.0,,1.0,,1.0
21014,8049,2872.0,130,834.0,,3.0,,
21015,8049,1247.0,130,923.0,5.0,1.0,,1.0
21016,8049,1432.0,130,944.0,1.0,1.0,,
21017,8049,5692.0,130,784.0,3.0,,,
21018,8049,1244.0,130,890.0,,,,
21019,8049,1246.0,130,737.0,,2.0,,
21020,8049,5025.0,130,1003.0,1.0,6.0,,1.0
21021,8049,4578.0,130,769.0,1.0,2.0,,
21022,8049,7970.0,448,,,,,
21023,8049,35.0,448,,,,,
21024,8049,7972.0,448,873.0,3.0,1.0,,1.0
21025,8049,7952.0,448,1730.0,1.0,1.0,,2.0
21026,8049,7956.0,448,,,,,
21027,8049,7959.0,448,749.0,4.0,,,
21028,8049,7971.0,448,,,,,
21029,8049,49.0,448,571.0,,,,
21030,8049,7960.0,448,,,,,
21031,8049,1556.0,448,1036.0,5.0,4.0,,
21032,8049,7958.0,448,1009.0,1.0,3.0,,
21033,8049,7965.0,448,1582.0,3.0,1.0,,1.0
21034,8049,7953.0,448,484.0,1.0,2.0,,
21035,8049,7967.0,448,848.0,6.0,2.0,,
21036,8049,6199.0,448,1415.0,,1.0,,
21037,8049,7963.0,448,1026.0,6.0,2.0,,
21038,8049,7961.0,448,741.0,2.0,2.0,,
21039,8049,7957.0,448,409.0,,,,
21040,8057,7047.0,453,,,,,
21041,8057,5570.0,453,2038.0,1.0,1.0,,
21042,8057,7767.0,453,1081.0,,,,
21043,8057,8179.0,453,1528.0,,4.0,,
21044,8057,8376.0,453,1158.0,,2.0,,1.0
21045,8057,8408.0,453,1225.0,,4.0,,
21046,8057,6556.0,453,1697.0,1.0,2.0,,
21047,8057,7768.0,453,1027.0,1.0,2.0,,
21048,8057,6561.0,453,1140.0,,3.0,,
21049,8057,7932.0,453,1365.0,,,,
21050,8057,1176.0,401,,,,,
21051,8057,8572.0,401,1667.0,2.0,2.0,,
21052,8057,6946.0,401,1030.0,1.0,,,
21053,8057,6244.0,401,969.0,1.0,,,
21054,8057,8561.0,401,1124.0,1.0,,,
21055,8057,6949.0,401,879.0,1.0,,,2.0
21056,8057,8583.0,401,1676.0,2.0,6.0,,
21057,8057,6951.0,401,1565.0,4.0,3.0,,
21058,8057,7899.0,401,1741.0,2.0,3.0,,
21059,8057,1186.0,401,861.0,1.0,,,
21060,8057,8152.0,401,1766.0,9.0,10.0,,
21061,8055,1194.0,449,,,,,
21062,8055,7946.0,449,941.0,1.0,3.0,,
21063,8055,7949.0,449,1474.0,,,,
21064,8055,7950.0,449,1244.0,1.0,,,1.0
21065,8055,1177.0,449,968.0,1.0,1.0,,2.0
21066,8055,8581.0,449,1011.0,1.0,1.0,,
21067,8055,7775.0,449,953.0,2.0,3.0,,
21068,8055,6593.0,449,1179.0,1.0,1.0,,
21069,8055,7945.0,449,663.0,4.0,,,
21070,8055,7146.0,449,1521.0,5.0,4.0,,
21071,8055,3129.0,449,1566.0,3.0,3.0,,1.0
21072,8055,6592.0,449,537.0,,,,
21073,8055,6590.0,449,937.0,,3.0,,
21074,8055,6589.0,449,439.0,,,,1.0
21075,8055,573.0,451,,,,,
21076,8055,8042.0,451,933.0,,,,
21077,8055,6921.0,451,605.0,1.0,2.0,,1.0
21078,8055,6915.0,451,1088.0,,1.0,,1.0
21079,8055,4401.0,451,491.0,,,,1.0
21080,8055,7770.0,451,546.0,,,,1.0
21081,8055,6958.0,451,1070.0,,1.0,,3.0
21082,8055,3030.0,451,896.0,,,,
21083,8055,7772.0,451,814.0,3.0,,,
21084,8055,8089.0,451,168.0,,,,
21085,8055,6945.0,451,721.0,1.0,2.0,,
21086,8055,7824.0,451,728.0,1.0,,,
21087,8055,8046.0,451,1158.0,8.0,9.0,,
21088,8055,8047.0,451,679.0,1.0,1.0,,
21089,8055,8154.0,451,1208.0,3.0,4.0,,
21090,8055,6956.0,451,902.0,1.0,1.0,,
21091,8055,8109.0,451,1002.0,1.0,1.0,,
21092,7990,5096.0,131,,,,,
21093,7990,2921.0,131,590.0,,,,1.0
21094,7990,7599.0,131,1252.0,3.0,2.0,,1.0
21095,7990,2814.0,131,711.0,,,,1.0
21096,7990,4607.0,131,633.0,1.0,3.0,,
21097,7990,5261.0,131,1193.0,3.0,4.0,,
21098,7990,1382.0,131,434.0,,1.0,,
21099,7990,2300.0,131,880.0,2.0,1.0,,
21100,7990,2297.0,131,699.0,2.0,2.0,,
21101,7990,7124.0,131,1286.0,2.0,3.0,,1.0
21102,7990,700.0,131,1024.0,,4.0,,
21103,7990,2223.0,131,856.0,,1.0,,
21104,7990,7123.0,131,827.0,1.0,1.0,,1.0
21105,7990,8101.0,131,331.0,,,,
21106,7990,2303.0,131,816.0,1.0,,,
21107,7990,858.0,131,800.0,,1.0,,
21108,7990,6599.0,191,,,,,
21109,7990,699.0,191,1190.0,1.0,3.0,,
21110,7990,6990.0,191,1128.0,2.0,4.0,,1.0
21111,7990,6982.0,191,1428.0,1.0,7.0,,1.0
21112,7990,6983.0,191,1530.0,2.0,1.0,,
21113,7990,6986.0,191,1335.0,,1.0,,
21114,7990,6988.0,191,1347.0,1.0,4.0,,
21115,7990,6985.0,191,1050.0,,2.0,,
21116,7990,7073.0,191,1271.0,1.0,4.0,,
21117,7990,6665.0,191,1455.0,1.0,,,
21118,7990,7074.0,191,1198.0,,1.0,,
21119,8006,10.0,187,,,,,
21120,8006,3955.0,187,995.0,2.0,2.0,,1.0
21121,8006,283.0,187,936.0,2.0,2.0,,
21122,8006,3965.0,187,933.0,1.0,,,1.0
21123,8006,6606.0,187,845.0,1.0,5.0,,
21124,8006,4375.0,187,858.0,1.0,,,
21125,8006,181.0,187,814.0,2.0,,,3.0
21126,8006,175.0,187,819.0,1.0,2.0,,
21127,8006,7762.0,187,834.0,1.0,1.0,,
21128,8006,3441.0,187,836.0,1.0,2.0,,
21129,8006,126.0,187,811.0,,1.0,,1.0
21130,8006,3936.0,187,867.0,1.0,3.0,,
21131,8006,8311.0,187,859.0,,3.0,,
21132,8006,148.0,187,888.0,,,,1.0
21133,8006,543.0,187,950.0,,4.0,,
21134,8006,727.0,187,905.0,,4.0,,
21135,8006,2458.0,211,,,,,
21136,8006,1046.0,211,,,,,
21137,8006,2290.0,211,1328.0,1.0,1.0,,1.0
21138,8006,7720.0,211,1431.0,2.0,,,
21139,8006,2481.0,211,1252.0,1.0,1.0,,
21140,8006,1100.0,211,1336.0,1.0,1.0,,1.0
21141,8006,3137.0,211,1389.0,2.0,4.0,,
21142,8006,2227.0,211,1297.0,4.0,4.0,,
21143,8006,2426.0,211,1433.0,2.0,6.0,,
21144,8006,5153.0,211,1226.0,1.0,3.0,,
21145,8006,2444.0,211,1364.0,3.0,2.0,,2.0
21146,8006,7196.0,211,1161.0,2.0,2.0,,
21147,7041,995.0,56,,,,,
21148,7041,256.0,56,1192.0,,2.0,,
21149,7041,910.0,56,567.0,2.0,1.0,,1.0
21150,7041,981.0,56,1121.0,2.0,2.0,,
21151,7041,8092.0,56,1264.0,6.0,4.0,,1.0
21152,7041,1105.0,56,419.0,2.0,1.0,,1.0
21153,7041,7818.0,56,674.0,1.0,2.0,,
21154,7041,982.0,56,1220.0,2.0,2.0,,
21155,7041,841.0,56,259.0,,1.0,,
21156,7041,1366.0,56,925.0,1.0,2.0,,
21157,7041,1121.0,56,1140.0,2.0,2.0,,1.0
21158,7041,768.0,56,640.0,2.0,3.0,,1.0
21159,7041,2740.0,56,467.0,,,,
21160,7041,1116.0,56,1222.0,1.0,2.0,,
21161,7041,5511.0,56,1404.0,3.0,1.0,,
21162,7041,7472.0,1,,,,,
21163,7041,2209.0,1,1068.0,,1.0,,
21164,7041,8180.0,1,1633.0,3.0,14.0,,
21165,7041,294.0,1,1112.0,,2.0,,
21166,7041,5646.0,1,1590.0,1.0,2.0,,1.0
21167,7041,883.0,1,1375.0,3.0,2.0,,
21168,7041,1.0,1,620.0,,1.0,,2.0
21169,7041,4422.0,1,606.0,,2.0,,3.0
21170,7041,6062.0,1,685.0,,3.0,,
21171,7041,4342.0,1,1369.0,3.0,10.0,,1.0
21172,7041,6435.0,1,561.0,1.0,2.0,,1.0
21173,7041,6080.0,1,900.0,,1.0,,
21174,7041,2858.0,1,1274.0,7.0,11.0,,1.0
21175,8048,6325.0,214,,,,,
21176,8048,7797.0,214,1657.0,1.0,,,2.0
21177,8048,1332.0,214,1018.0,,1.0,,
21178,8048,1017.0,214,1661.0,1.0,6.0,,1.0
21179,8048,8585.0,214,925.0,,,,
21180,8048,8037.0,214,1675.0,3.0,7.0,,
21181,8048,1481.0,214,1092.0,2.0,4.0,,
21182,8048,172.0,214,972.0,2.0,2.0,,
21183,8048,8038.0,214,1324.0,2.0,8.0,,
21184,8048,6213.0,214,1017.0,1.0,8.0,,1.0
