ID,ID event,ID team,ID player,the scoring team,ID season,ID game
5,72464,56.0,980,56.0,14.0,729.0
6,72464,56.0,981,56.0,14.0,729.0
7,72464,56.0,982,56.0,14.0,729.0
8,72464,56.0,1110,56.0,14.0,729.0
9,72464,56.0,1366,56.0,14.0,729.0
10,72464,6.0,140,56.0,14.0,729.0
11,72464,6.0,905,56.0,14.0,729.0
12,72464,6.0,898,56.0,14.0,729.0
13,72464,6.0,796,56.0,14.0,729.0
14,72464,6.0,782,56.0,14.0,729.0
25,72472,56.0,980,6.0,14.0,729.0
26,72472,56.0,981,6.0,14.0,729.0
27,72472,56.0,982,6.0,14.0,729.0
28,72472,56.0,1110,6.0,14.0,729.0
29,72472,56.0,805,6.0,14.0,729.0
30,72472,6.0,779,6.0,14.0,729.0
31,72472,6.0,1305,6.0,14.0,729.0
32,72472,6.0,898,6.0,14.0,729.0
33,72472,6.0,796,6.0,14.0,729.0
34,72472,6.0,782,6.0,14.0,729.0
35,72477,56.0,910,6.0,14.0,729.0
36,72477,56.0,981,6.0,14.0,729.0
37,72477,56.0,691,6.0,14.0,729.0
38,72477,56.0,805,6.0,14.0,729.0
39,72477,56.0,528,6.0,14.0,729.0
40,72477,6.0,140,6.0,14.0,729.0
41,72477,6.0,898,6.0,14.0,729.0
42,72477,6.0,796,6.0,14.0,729.0
43,72477,6.0,782,6.0,14.0,729.0
44,72477,6.0,903,6.0,14.0,729.0
45,72475,56.0,910,6.0,14.0,729.0
46,72475,56.0,980,6.0,14.0,729.0
47,72475,56.0,691,6.0,14.0,729.0
48,72475,56.0,528,6.0,14.0,729.0
49,72475,56.0,186,6.0,14.0,729.0
50,72475,6.0,905,6.0,14.0,729.0
51,72475,6.0,898,6.0,14.0,729.0
52,72475,6.0,796,6.0,14.0,729.0
53,72475,6.0,794,6.0,14.0,729.0
54,72475,6.0,903,6.0,14.0,729.0
65,72478,56.0,910,56.0,14.0,729.0
66,72478,56.0,1104,56.0,14.0,729.0
67,72478,56.0,982,56.0,14.0,729.0
68,72478,56.0,1110,56.0,14.0,729.0
69,72478,56.0,1366,56.0,14.0,729.0
70,72478,6.0,1305,56.0,14.0,729.0
71,72478,6.0,2757,56.0,14.0,729.0
72,72478,6.0,2758,56.0,14.0,729.0
73,72478,6.0,78,56.0,14.0,729.0
74,72478,6.0,798,56.0,14.0,729.0
75,72469,56.0,910,56.0,14.0,729.0
76,72469,56.0,1104,56.0,14.0,729.0
77,72469,56.0,982,56.0,14.0,729.0
78,72469,56.0,1110,56.0,14.0,729.0
79,72469,56.0,1366,56.0,14.0,729.0
80,72469,6.0,140,56.0,14.0,729.0
81,72469,6.0,905,56.0,14.0,729.0
82,72469,6.0,898,56.0,14.0,729.0
83,72469,6.0,796,56.0,14.0,729.0
84,72469,6.0,903,56.0,14.0,729.0
85,72407,15.0,993,8.0,14.0,728.0
86,72407,15.0,714,8.0,14.0,728.0
87,72407,15.0,1041,8.0,14.0,728.0
88,72407,15.0,1036,8.0,14.0,728.0
89,72407,8.0,1133,8.0,14.0,728.0
90,72407,8.0,1524,8.0,14.0,728.0
91,72407,8.0,1134,8.0,14.0,728.0
92,72407,8.0,1518,8.0,14.0,728.0
93,72407,8.0,1144,8.0,14.0,728.0
94,72410,15.0,714,15.0,14.0,728.0
95,72410,15.0,349,15.0,14.0,728.0
96,72410,15.0,1036,15.0,14.0,728.0
97,72410,15.0,708,15.0,14.0,728.0
98,72410,15.0,347,15.0,14.0,728.0
99,72410,8.0,2740,15.0,14.0,728.0
100,72410,8.0,1137,15.0,14.0,728.0
101,72410,8.0,1139,15.0,14.0,728.0
102,72410,8.0,1321,15.0,14.0,728.0
103,72410,8.0,1143,15.0,14.0,728.0
104,72412,15.0,714,8.0,14.0,728.0
105,72412,15.0,1041,8.0,14.0,728.0
106,72412,15.0,362,8.0,14.0,728.0
107,72412,15.0,363,8.0,14.0,728.0
108,72412,15.0,341,8.0,14.0,728.0
109,72412,8.0,331,8.0,14.0,728.0
110,72412,8.0,2740,8.0,14.0,728.0
111,72412,8.0,1518,8.0,14.0,728.0
112,72412,8.0,1145,8.0,14.0,728.0
113,72412,8.0,1525,8.0,14.0,728.0
114,72462,15.0,993,8.0,14.0,728.0
115,72462,15.0,1041,8.0,14.0,728.0
116,72462,15.0,362,8.0,14.0,728.0
117,72462,15.0,363,8.0,14.0,728.0
118,72462,15.0,341,8.0,14.0,728.0
119,72462,8.0,1131,8.0,14.0,728.0
120,72462,8.0,1137,8.0,14.0,728.0
121,72462,8.0,1139,8.0,14.0,728.0
122,72462,8.0,1321,8.0,14.0,728.0
123,72462,8.0,1143,8.0,14.0,728.0
124,72416,15.0,349,8.0,14.0,728.0
125,72416,15.0,362,8.0,14.0,728.0
126,72416,15.0,347,8.0,14.0,728.0
127,72416,8.0,1395,8.0,14.0,728.0
128,72416,8.0,331,8.0,14.0,728.0
129,72416,8.0,1145,8.0,14.0,728.0
130,72416,8.0,1525,8.0,14.0,728.0
131,72436,15.0,993,15.0,14.0,728.0
132,72436,15.0,708,15.0,14.0,728.0
133,72436,15.0,363,15.0,14.0,728.0
134,72436,8.0,1133,15.0,14.0,728.0
135,72436,8.0,1395,15.0,14.0,728.0
136,72436,8.0,1524,15.0,14.0,728.0
137,72436,8.0,1321,15.0,14.0,728.0
138,72417,15.0,299,15.0,14.0,728.0
139,72417,15.0,714,15.0,14.0,728.0
140,72417,15.0,708,15.0,14.0,728.0
141,72417,15.0,711,15.0,14.0,728.0
142,72417,15.0,362,15.0,14.0,728.0
143,72417,8.0,1133,15.0,14.0,728.0
144,72417,8.0,1524,15.0,14.0,728.0
145,72417,8.0,1134,15.0,14.0,728.0
146,72417,8.0,1518,15.0,14.0,728.0
147,72417,8.0,1144,15.0,14.0,728.0
148,72418,15.0,714,8.0,14.0,728.0
149,72418,15.0,1041,8.0,14.0,728.0
150,72418,15.0,1383,8.0,14.0,728.0
151,72418,15.0,362,8.0,14.0,728.0
152,72418,15.0,341,8.0,14.0,728.0
153,72418,8.0,1131,8.0,14.0,728.0
154,72418,8.0,1137,8.0,14.0,728.0
155,72418,8.0,1139,8.0,14.0,728.0
156,72418,8.0,1321,8.0,14.0,728.0
157,72418,8.0,1143,8.0,14.0,728.0
158,72419,15.0,993,8.0,14.0,728.0
159,72419,15.0,714,8.0,14.0,728.0
160,72419,15.0,349,8.0,14.0,728.0
161,72419,15.0,1041,8.0,14.0,728.0
162,72419,15.0,347,8.0,14.0,728.0
163,72419,8.0,1395,8.0,14.0,728.0
164,72419,8.0,331,8.0,14.0,728.0
165,72419,8.0,2740,8.0,14.0,728.0
166,72419,8.0,1145,8.0,14.0,728.0
167,72419,8.0,1525,8.0,14.0,728.0
168,72439,15.0,349,8.0,14.0,728.0
169,72439,15.0,1041,8.0,14.0,728.0
170,72439,15.0,1036,8.0,14.0,728.0
171,72439,15.0,362,8.0,14.0,728.0
172,72439,15.0,347,8.0,14.0,728.0
173,72439,8.0,1395,8.0,14.0,728.0
174,72439,8.0,331,8.0,14.0,728.0
175,72439,8.0,2740,8.0,14.0,728.0
176,72439,8.0,1145,8.0,14.0,728.0
177,72439,8.0,1525,8.0,14.0,728.0
178,72933,129.0,1253,104.0,14.0,750.0
179,72933,129.0,1241,104.0,14.0,750.0
180,72933,129.0,1245,104.0,14.0,750.0
181,72933,129.0,1256,104.0,14.0,750.0
182,72933,129.0,1233,104.0,14.0,750.0
183,72933,104.0,2222,104.0,14.0,750.0
184,72933,104.0,2215,104.0,14.0,750.0
185,72933,104.0,2221,104.0,14.0,750.0
186,72933,104.0,1470,104.0,14.0,750.0
187,72933,104.0,2218,104.0,14.0,750.0
188,72934,129.0,1254,129.0,14.0,750.0
189,72934,129.0,1253,129.0,14.0,750.0
190,72934,129.0,1241,129.0,14.0,750.0
191,72934,129.0,1256,129.0,14.0,750.0
192,72934,129.0,1233,129.0,14.0,750.0
193,72934,104.0,2222,129.0,14.0,750.0
194,72934,104.0,2215,129.0,14.0,750.0
195,72934,104.0,2221,129.0,14.0,750.0
196,72934,104.0,1470,129.0,14.0,750.0
197,72934,104.0,2218,129.0,14.0,750.0
198,72940,129.0,1254,104.0,14.0,750.0
199,72940,129.0,1253,104.0,14.0,750.0
200,72940,129.0,1241,104.0,14.0,750.0
201,72940,129.0,1256,104.0,14.0,750.0
202,72940,129.0,1233,104.0,14.0,750.0
203,72940,104.0,2222,104.0,14.0,750.0
204,72940,104.0,2225,104.0,14.0,750.0
205,72940,104.0,2853,104.0,14.0,750.0
206,72940,104.0,2855,104.0,14.0,750.0
207,72940,104.0,2218,104.0,14.0,750.0
208,72944,129.0,1254,104.0,14.0,750.0
209,72944,129.0,1241,104.0,14.0,750.0
210,72944,129.0,1256,104.0,14.0,750.0
211,72944,129.0,1233,104.0,14.0,750.0
212,72944,104.0,2222,104.0,14.0,750.0
213,72944,104.0,2227,104.0,14.0,750.0
214,72944,104.0,1470,104.0,14.0,750.0
215,72944,104.0,2218,104.0,14.0,750.0
216,72962,129.0,1253,129.0,14.0,750.0
217,72962,129.0,1261,129.0,14.0,750.0
218,72962,129.0,1259,129.0,14.0,750.0
219,72962,129.0,2870,129.0,14.0,750.0
220,72962,129.0,1250,129.0,14.0,750.0
221,72962,104.0,2231,129.0,14.0,750.0
222,72962,104.0,2223,129.0,14.0,750.0
223,72962,104.0,2227,129.0,14.0,750.0
224,72962,104.0,2220,129.0,14.0,750.0
225,72962,104.0,2216,129.0,14.0,750.0
226,73001,129.0,1260,129.0,14.0,750.0
227,73001,129.0,2870,129.0,14.0,750.0
228,73001,129.0,1245,129.0,14.0,750.0
229,73001,129.0,1256,129.0,14.0,750.0
230,73001,129.0,1233,129.0,14.0,750.0
231,73001,104.0,2222,129.0,14.0,750.0
232,73001,104.0,2227,129.0,14.0,750.0
233,73001,104.0,2221,129.0,14.0,750.0
234,73001,104.0,1470,129.0,14.0,750.0
235,73001,104.0,2218,129.0,14.0,750.0
236,72963,129.0,1253,104.0,14.0,750.0
237,72963,129.0,1261,104.0,14.0,750.0
238,72963,129.0,1259,104.0,14.0,750.0
239,72963,129.0,2870,104.0,14.0,750.0
240,72963,129.0,1250,104.0,14.0,750.0
241,72963,104.0,2222,104.0,14.0,750.0
242,72963,104.0,2227,104.0,14.0,750.0
243,72963,104.0,2221,104.0,14.0,750.0
244,72963,104.0,1470,104.0,14.0,750.0
245,72963,104.0,2218,104.0,14.0,750.0
246,73019,18.0,1058,108.0,,
247,73019,18.0,1406,108.0,,
248,73019,18.0,2852,108.0,,
249,73019,18.0,1148,108.0,,
250,73019,18.0,1064,108.0,,
251,73019,108.0,2294,108.0,,
252,73019,108.0,2817,108.0,,
253,73019,108.0,126,108.0,,
254,73019,108.0,185,108.0,,
255,73019,108.0,2291,108.0,,
256,73026,18.0,1054,,,
257,73026,18.0,1406,,,
258,73026,18.0,1148,,,
259,73026,18.0,1157,,,
260,73026,18.0,1064,,,
261,73026,108.0,2293,,,
262,73026,108.0,2815,,,
263,73026,108.0,126,,,
264,73026,108.0,2820,,,
265,73026,108.0,2302,,,
266,73027,18.0,2849,108.0,,
267,73027,18.0,1400,108.0,,
268,73027,18.0,1052,108.0,,
269,73027,18.0,1058,108.0,,
270,73027,18.0,2852,108.0,,
271,73027,108.0,2293,108.0,,
272,73027,108.0,2302,108.0,,
273,73027,108.0,185,108.0,,
274,73027,108.0,2822,108.0,,
275,73027,108.0,2452,108.0,,
276,73047,18.0,2849,108.0,,
277,73047,18.0,1400,108.0,,
278,73047,18.0,1052,108.0,,
279,73047,18.0,1058,108.0,,
280,73047,18.0,2852,108.0,,
281,73047,108.0,2293,108.0,,
282,73047,108.0,2815,108.0,,
283,73047,108.0,2817,108.0,,
284,73047,108.0,2452,108.0,,
285,73047,108.0,2291,108.0,,
286,73046,18.0,1054,108.0,,
287,73046,18.0,1406,108.0,,
288,73046,18.0,1148,108.0,,
289,73046,18.0,1157,108.0,,
290,73046,18.0,1064,108.0,,
291,73046,108.0,287,108.0,,
292,73046,108.0,2294,108.0,,
293,73046,108.0,2815,108.0,,
294,73046,108.0,2817,108.0,,
295,73046,108.0,185,108.0,,
296,73048,18.0,2849,108.0,,
297,73048,18.0,1400,108.0,,
298,73048,18.0,1058,108.0,,
299,73048,18.0,1406,108.0,,
300,73048,18.0,1148,108.0,,
301,73048,108.0,287,108.0,,
302,73048,108.0,2294,108.0,,
303,73048,108.0,2817,108.0,,
304,73048,108.0,2452,108.0,,
305,73048,108.0,2291,108.0,,
306,73062,12.0,227,12.0,14.0,752.0
307,73062,12.0,2862,12.0,14.0,752.0
308,73062,12.0,64,12.0,14.0,752.0
309,73062,12.0,5,12.0,14.0,752.0
310,73062,12.0,225,12.0,14.0,752.0
311,73062,24.0,240,12.0,14.0,752.0
312,73062,24.0,242,12.0,14.0,752.0
313,73062,24.0,245,12.0,14.0,752.0
314,73062,24.0,232,12.0,14.0,752.0
315,73062,24.0,228,12.0,14.0,752.0
316,73066,12.0,227,24.0,14.0,752.0
317,73066,12.0,2862,24.0,14.0,752.0
318,73066,12.0,1102,24.0,14.0,752.0
319,73066,12.0,5,24.0,14.0,752.0
320,73066,12.0,225,24.0,14.0,752.0
321,73066,24.0,519,24.0,14.0,752.0
322,73066,24.0,235,24.0,14.0,752.0
323,73066,24.0,243,24.0,14.0,752.0
324,73066,24.0,246,24.0,14.0,752.0
325,73066,24.0,228,24.0,14.0,752.0
326,73084,12.0,227,12.0,14.0,752.0
327,73084,12.0,64,12.0,14.0,752.0
328,73084,12.0,63,12.0,14.0,752.0
329,73084,12.0,5,12.0,14.0,752.0
330,73084,12.0,225,12.0,14.0,752.0
331,73084,24.0,519,12.0,14.0,752.0
332,73084,24.0,235,12.0,14.0,752.0
333,73084,24.0,243,12.0,14.0,752.0
334,73084,24.0,246,12.0,14.0,752.0
335,73084,24.0,228,12.0,14.0,752.0
336,73087,12.0,227,24.0,14.0,752.0
337,73087,12.0,2862,24.0,14.0,752.0
338,73087,12.0,64,24.0,14.0,752.0
339,73087,12.0,5,24.0,14.0,752.0
340,73087,12.0,225,24.0,14.0,752.0
341,73087,24.0,240,24.0,14.0,752.0
342,73087,24.0,242,24.0,14.0,752.0
343,73087,24.0,245,24.0,14.0,752.0
344,73087,24.0,232,24.0,14.0,752.0
345,73087,24.0,1089,24.0,14.0,752.0
346,73088,12.0,122,24.0,14.0,752.0
347,73088,12.0,2862,24.0,14.0,752.0
348,73088,12.0,64,24.0,14.0,752.0
349,73088,12.0,1102,24.0,14.0,752.0
350,73088,24.0,240,24.0,14.0,752.0
351,73088,24.0,242,24.0,14.0,752.0
352,73088,24.0,232,24.0,14.0,752.0
353,73088,24.0,1089,24.0,14.0,752.0
354,73502,4.0,1000,4.0,14.0,749.0
355,73502,4.0,1008,4.0,14.0,749.0
356,73502,4.0,807,4.0,14.0,749.0
357,73502,4.0,1570,4.0,14.0,749.0
358,73502,4.0,1013,4.0,14.0,749.0
359,73502,49.0,916,4.0,14.0,749.0
360,73502,49.0,277,4.0,14.0,749.0
361,73502,49.0,708,4.0,14.0,749.0
362,73502,49.0,921,4.0,14.0,749.0
363,73502,49.0,280,4.0,14.0,749.0
364,73538,4.0,2873,4.0,14.0,749.0
365,73538,4.0,1499,4.0,14.0,749.0
366,73538,4.0,1005,4.0,14.0,749.0
367,73538,4.0,1570,4.0,14.0,749.0
368,73538,49.0,299,4.0,14.0,749.0
369,73538,49.0,916,4.0,14.0,749.0
370,73538,49.0,945,4.0,14.0,749.0
371,73538,49.0,277,4.0,14.0,749.0
372,73538,49.0,208,4.0,14.0,749.0
373,73556,4.0,1000,4.0,14.0,749.0
374,73556,4.0,1008,4.0,14.0,749.0
375,73556,4.0,807,4.0,14.0,749.0
376,73556,4.0,1570,4.0,14.0,749.0
377,73556,4.0,1013,4.0,14.0,749.0
378,73556,49.0,2900,4.0,14.0,749.0
379,73556,49.0,277,4.0,14.0,749.0
380,73556,49.0,927,4.0,14.0,749.0
381,73556,49.0,921,4.0,14.0,749.0
382,73556,49.0,280,4.0,14.0,749.0
383,73632,4.0,2873,49.0,14.0,749.0
384,73632,4.0,1001,49.0,14.0,749.0
385,73632,4.0,1010,49.0,14.0,749.0
386,73632,4.0,1014,49.0,14.0,749.0
387,73632,4.0,2875,49.0,14.0,749.0
388,73632,49.0,299,49.0,14.0,749.0
389,73632,49.0,916,49.0,14.0,749.0
390,73632,49.0,945,49.0,14.0,749.0
391,73632,49.0,708,49.0,14.0,749.0
392,73632,49.0,208,49.0,14.0,749.0
393,73665,4.0,2873,4.0,14.0,749.0
394,73665,4.0,1001,4.0,14.0,749.0
395,73665,4.0,1010,4.0,14.0,749.0
396,73665,4.0,1014,4.0,14.0,749.0
397,73665,4.0,2875,4.0,14.0,749.0
398,73665,49.0,2900,4.0,14.0,749.0
399,73665,49.0,277,4.0,14.0,749.0
400,73665,49.0,927,4.0,14.0,749.0
401,73665,49.0,921,4.0,14.0,749.0
402,73665,49.0,280,4.0,14.0,749.0
403,73667,4.0,1001,4.0,14.0,749.0
404,73667,4.0,1010,4.0,14.0,749.0
405,73667,4.0,807,4.0,14.0,749.0
406,73667,4.0,2875,4.0,14.0,749.0
407,73667,4.0,1013,4.0,14.0,749.0
408,73667,49.0,299,4.0,14.0,749.0
409,73667,49.0,945,4.0,14.0,749.0
410,73667,49.0,277,4.0,14.0,749.0
411,73667,49.0,922,4.0,14.0,749.0
412,73667,49.0,708,4.0,14.0,749.0
413,73669,4.0,1000,4.0,14.0,749.0
414,73669,4.0,1008,4.0,14.0,749.0
415,73669,4.0,1004,4.0,14.0,749.0
416,73669,4.0,1570,4.0,14.0,749.0
417,73669,4.0,1013,4.0,14.0,749.0
418,73669,49.0,2900,4.0,14.0,749.0
419,73669,49.0,277,4.0,14.0,749.0
420,73669,49.0,927,4.0,14.0,749.0
421,73669,49.0,921,4.0,14.0,749.0
422,73669,49.0,280,4.0,14.0,749.0
423,73717,4.0,2873,49.0,14.0,749.0
424,73717,4.0,1499,49.0,14.0,749.0
425,73717,4.0,1005,49.0,14.0,749.0
426,73717,4.0,1004,49.0,14.0,749.0
427,73717,4.0,2875,49.0,14.0,749.0
428,73717,49.0,2900,49.0,14.0,749.0
429,73717,49.0,277,49.0,14.0,749.0
430,73717,49.0,927,49.0,14.0,749.0
431,73717,49.0,921,49.0,14.0,749.0
432,73717,49.0,280,49.0,14.0,749.0
433,73718,4.0,1001,4.0,14.0,749.0
434,73718,4.0,1010,4.0,14.0,749.0
435,73718,4.0,1014,4.0,14.0,749.0
436,73718,4.0,2875,4.0,14.0,749.0
437,73718,4.0,1013,4.0,14.0,749.0
438,73718,49.0,2900,4.0,14.0,749.0
439,73718,49.0,916,4.0,14.0,749.0
440,73718,49.0,945,4.0,14.0,749.0
441,73718,49.0,277,4.0,14.0,749.0
442,73718,49.0,926,4.0,14.0,749.0
452,73792,4.0,1000,49.0,14.0,749.0
453,73792,4.0,1008,49.0,14.0,749.0
454,73792,4.0,807,49.0,14.0,749.0
455,73792,4.0,1570,49.0,14.0,749.0
456,73792,4.0,1013,49.0,14.0,749.0
457,73792,49.0,299,49.0,14.0,749.0
458,73792,49.0,2900,49.0,14.0,749.0
459,73792,49.0,921,49.0,14.0,749.0
460,73792,49.0,208,49.0,14.0,749.0
469,73807,4.0,1000,49.0,14.0,749.0
470,73807,4.0,1008,49.0,14.0,749.0
471,73807,4.0,807,49.0,14.0,749.0
472,73807,4.0,1570,49.0,14.0,749.0
473,73807,49.0,2900,49.0,14.0,749.0
474,73807,49.0,927,49.0,14.0,749.0
475,73807,49.0,926,49.0,14.0,749.0
476,73807,49.0,208,49.0,14.0,749.0
477,73845,1.0,1520,1.0,14.0,748.0
478,73845,1.0,571,1.0,14.0,748.0
479,73845,1.0,2858,1.0,14.0,748.0
480,73845,1.0,224,1.0,14.0,748.0
481,73845,1.0,883,1.0,14.0,748.0
482,73845,35.0,2767,1.0,14.0,748.0
483,73845,35.0,986,1.0,14.0,748.0
484,73845,35.0,988,1.0,14.0,748.0
485,73845,35.0,184,1.0,14.0,748.0
486,73845,35.0,768,1.0,14.0,748.0
487,73866,1.0,5520,35.0,14.0,748.0
488,73866,1.0,1544,35.0,14.0,748.0
489,73866,1.0,79,35.0,14.0,748.0
490,73866,1.0,1,35.0,14.0,748.0
491,73866,1.0,886,35.0,14.0,748.0
492,73866,35.0,2767,35.0,14.0,748.0
493,73866,35.0,986,35.0,14.0,748.0
494,73866,35.0,988,35.0,14.0,748.0
495,73866,35.0,184,35.0,14.0,748.0
496,73866,35.0,768,35.0,14.0,748.0
497,73867,1.0,5520,35.0,14.0,748.0
498,73867,1.0,1544,35.0,14.0,748.0
499,73867,1.0,224,35.0,14.0,748.0
500,73867,1.0,79,35.0,14.0,748.0
501,73867,1.0,886,35.0,14.0,748.0
502,73867,35.0,2765,35.0,14.0,748.0
503,73867,35.0,1304,35.0,14.0,748.0
504,73867,35.0,366,35.0,14.0,748.0
505,73867,35.0,378,35.0,14.0,748.0
506,73867,35.0,2906,35.0,14.0,748.0
507,73871,1.0,1520,1.0,14.0,748.0
508,73871,1.0,571,1.0,14.0,748.0
509,73871,1.0,2862,1.0,14.0,748.0
510,73871,1.0,224,1.0,14.0,748.0
511,73871,1.0,1102,1.0,14.0,748.0
512,73871,35.0,2765,1.0,14.0,748.0
513,73871,35.0,1304,1.0,14.0,748.0
514,73871,35.0,366,1.0,14.0,748.0
515,73871,35.0,378,1.0,14.0,748.0
516,73871,35.0,2906,1.0,14.0,748.0
517,73868,1.0,1520,35.0,14.0,748.0
518,73868,1.0,571,35.0,14.0,748.0
519,73868,1.0,2858,35.0,14.0,748.0
520,73868,1.0,224,35.0,14.0,748.0
521,73868,1.0,883,35.0,14.0,748.0
522,73868,35.0,986,35.0,14.0,748.0
523,73868,35.0,378,35.0,14.0,748.0
524,73868,35.0,988,35.0,14.0,748.0
525,73868,35.0,184,35.0,14.0,748.0
526,73868,35.0,768,35.0,14.0,748.0
527,73876,1.0,5520,35.0,14.0,748.0
528,73876,1.0,1544,35.0,14.0,748.0
529,73876,1.0,2858,35.0,14.0,748.0
530,73876,1.0,2862,35.0,14.0,748.0
531,73876,1.0,1102,35.0,14.0,748.0
532,73876,35.0,2767,35.0,14.0,748.0
533,73876,35.0,986,35.0,14.0,748.0
534,73876,35.0,988,35.0,14.0,748.0
535,73876,35.0,184,35.0,14.0,748.0
536,73876,35.0,2906,35.0,14.0,748.0
537,73878,1.0,571,1.0,14.0,748.0
538,73878,1.0,2858,1.0,14.0,748.0
539,73878,1.0,224,1.0,14.0,748.0
540,73878,1.0,883,1.0,14.0,748.0
541,73878,35.0,2767,1.0,14.0,748.0
542,73878,35.0,986,1.0,14.0,748.0
543,73878,35.0,1304,1.0,14.0,748.0
544,73878,35.0,768,1.0,14.0,748.0
545,73880,1.0,5520,35.0,14.0,748.0
546,73880,1.0,1544,35.0,14.0,748.0
547,73880,1.0,2858,35.0,14.0,748.0
548,73880,1.0,224,35.0,14.0,748.0
549,73880,1.0,883,35.0,14.0,748.0
550,73880,35.0,2767,35.0,14.0,748.0
551,73880,35.0,986,35.0,14.0,748.0
552,73880,35.0,988,35.0,14.0,748.0
553,73880,35.0,184,35.0,14.0,748.0
554,73880,35.0,2906,35.0,14.0,748.0
555,73901,1.0,1520,1.0,14.0,748.0
556,73901,1.0,571,1.0,14.0,748.0
557,73901,1.0,2858,1.0,14.0,748.0
558,73901,1.0,224,1.0,14.0,748.0
559,73901,1.0,883,1.0,14.0,748.0
560,73901,35.0,2767,1.0,14.0,748.0
561,73901,35.0,986,1.0,14.0,748.0
562,73901,35.0,2765,1.0,14.0,748.0
563,73901,35.0,378,1.0,14.0,748.0
564,73901,35.0,184,1.0,14.0,748.0
565,73908,1.0,1544,35.0,14.0,748.0
566,73908,1.0,571,35.0,14.0,748.0
567,73908,1.0,2862,35.0,14.0,748.0
568,73908,1.0,1,35.0,14.0,748.0
569,73908,1.0,1102,35.0,14.0,748.0
570,73908,35.0,761,35.0,14.0,748.0
571,73908,35.0,1304,35.0,14.0,748.0
572,73908,35.0,378,35.0,14.0,748.0
573,73908,35.0,2906,35.0,14.0,748.0
669,73844,128.0,2827,63.0,14.0,755.0
670,73844,128.0,2831,63.0,14.0,755.0
671,73844,128.0,2836,63.0,14.0,755.0
672,73844,128.0,2838,63.0,14.0,755.0
673,73844,128.0,952,63.0,14.0,755.0
679,75301,24.0,240,24.0,14.0,779.0
680,75301,24.0,242,24.0,14.0,779.0
681,75301,24.0,245,24.0,14.0,779.0
682,75301,24.0,232,24.0,14.0,779.0
683,75301,24.0,246,24.0,14.0,779.0
684,75301,51.0,1029,24.0,14.0,779.0
685,75301,51.0,630,24.0,14.0,779.0
686,75301,51.0,719,24.0,14.0,779.0
687,75301,51.0,1028,24.0,14.0,779.0
688,75301,51.0,648,24.0,14.0,779.0
689,75302,24.0,1081,51.0,14.0,779.0
690,75302,24.0,240,51.0,14.0,779.0
691,75302,24.0,1005,51.0,14.0,779.0
692,75302,24.0,245,51.0,14.0,779.0
693,75302,24.0,2760,51.0,14.0,779.0
694,75302,51.0,1029,51.0,14.0,779.0
695,75302,51.0,630,51.0,14.0,779.0
696,75302,51.0,719,51.0,14.0,779.0
697,75302,51.0,1028,51.0,14.0,779.0
698,75302,51.0,648,51.0,14.0,779.0
699,75339,24.0,240,51.0,14.0,779.0
700,75339,24.0,242,51.0,14.0,779.0
701,75339,24.0,245,51.0,14.0,779.0
702,75339,24.0,232,51.0,14.0,779.0
703,75339,24.0,246,51.0,14.0,779.0
704,75339,51.0,1018,51.0,14.0,779.0
705,75339,51.0,1029,51.0,14.0,779.0
706,75339,51.0,1021,51.0,14.0,779.0
707,75339,51.0,1025,51.0,14.0,779.0
708,75339,51.0,1023,51.0,14.0,779.0
709,75340,24.0,1081,24.0,14.0,779.0
710,75340,24.0,1010,24.0,14.0,779.0
711,75340,24.0,2875,24.0,14.0,779.0
712,75340,24.0,2760,24.0,14.0,779.0
713,75340,24.0,1089,24.0,14.0,779.0
714,75340,51.0,1029,24.0,14.0,779.0
715,75340,51.0,630,24.0,14.0,779.0
716,75340,51.0,1021,24.0,14.0,779.0
717,75340,51.0,1028,24.0,14.0,779.0
718,75340,51.0,648,24.0,14.0,779.0
728,75343,24.0,240,24.0,14.0,779.0
729,75343,24.0,242,24.0,14.0,779.0
730,75343,24.0,232,24.0,14.0,779.0
731,75343,24.0,1089,24.0,14.0,779.0
732,75343,51.0,1029,24.0,14.0,779.0
733,75343,51.0,377,24.0,14.0,779.0
734,75343,51.0,1021,24.0,14.0,779.0
735,75343,51.0,1028,24.0,14.0,779.0
736,75343,51.0,648,24.0,14.0,779.0
737,75353,24.0,1010,51.0,14.0,779.0
738,75353,24.0,242,51.0,14.0,779.0
739,75353,24.0,2875,51.0,14.0,779.0
740,75353,24.0,1568,51.0,14.0,779.0
741,75353,24.0,2760,51.0,14.0,779.0
742,75353,51.0,1018,51.0,14.0,779.0
743,75353,51.0,1029,51.0,14.0,779.0
744,75353,51.0,1025,51.0,14.0,779.0
745,75353,51.0,1023,51.0,14.0,779.0
746,75353,51.0,1026,51.0,14.0,779.0
764,75397,53.0,159,53.0,14.0,780.0
765,75397,53.0,977,53.0,14.0,780.0
766,75397,53.0,1066,53.0,14.0,780.0
767,75397,53.0,151,53.0,14.0,780.0
768,75397,3.0,101,53.0,14.0,780.0
769,75397,3.0,107,53.0,14.0,780.0
770,75397,3.0,83,53.0,14.0,780.0
771,75397,3.0,97,53.0,14.0,780.0
772,75397,3.0,2882,53.0,14.0,780.0
773,75412,53.0,169,3.0,14.0,780.0
774,75412,53.0,975,3.0,14.0,780.0
775,75412,53.0,156,3.0,14.0,780.0
776,75412,53.0,150,3.0,14.0,780.0
