ID,ID game,ID team,IDp_in_ice,IDp_out_ice,timer
840431,9857,12,71,0,0-00
840432,9857,111,2353,0,0-00
840611,10030,29,673,0,0-00
840612,10030,442,7850,0,0-00
840633,10059,518,8977,0,0-00
840634,10060,520,9399,0,0-00
840635,10059,515,9039,0,0-00
840817,10060,516,9148,0,0-00
840895,9855,335,6265,0,0-00
840896,9855,63,6068,0,0-00
840898,10028,333,6599,0,0-00
840944,10028,452,7821,0,0-00
841432,10046,350,5848,0,0-00
841433,10046,419,5919,0,0-00
841636,10050,463,6242,0,0-00
841654,10050,421,6179,0,0-00
844257,10058,517,9493,0,0-00
844258,10058,517,0,9493,42-42
844259,10058,513,9183,0,0-00
844331,10053,474,8551,0,0-00
844332,10053,471,7745,0,0-00
844333,10053,471,0,7745,44-10
844415,10044,75,2533,0,0-00
844416,10044,488,2633,0,0-00
873885,10064,560,9962,0,0-00
873886,10064,561,9917,0,0-00
873887,10063,559,9997,0,0-00
873888,10062,561,9917,0,0-00
873889,10062,557,9892,0,0-00
870808,10037,529,9415,0,0-00
870809,10037,540,9485,0,0-00
838723,9815,555,9866,0,0-00
838724,9815,46,6488,0,0-00
870810,10036,533,9852,0,0-00
870811,10036,539,9359,0,0-00
836084,9981,92,2056,0,0-00
836085,9981,143,2958,0,0-00
836215,9921,191,6599,0,0-00
836216,9921,506,5096,0,0-00
836807,9946,48,7222,0,0-00
836808,9946,331,668,0,0-00
836997,9945,497,490,0,0-00
837035,9949,61,1502,0,0-00
837036,9949,104,7923,0,0-00
837055,9953,502,4300,0,0-00
837056,9953,439,7620,0,0-00
837118,9947,22,7157,0,0-00
837119,9947,214,8012,0,0-00
837257,9953,502,0,4300,40-30
837277,9953,502,4300,0,40-46
837279,9953,502,0,4300,43-40
837297,9953,502,4300,0,43-56
837324,9945,44,5516,0,0-00
837327,9954,329,4246,0,0-00
837328,9954,408,4933,0,0-00
837384,9962,431,8407,0,0-00
837386,9962,499,8403,0,0-00
837444,9945,497,490,2764,27-55
837529,9947,22,0,7157,44-32
837646,9987,350,5853,0,0-00
837647,9987,351,6157,0,0-00
837690,9689,15,7519,0,0-00
837691,9945,44,0,5516,44-16
837692,9689,396,6488,0,0-00
837753,9954,329,0,4246,44-16
837758,9943,53,1311,0,0-00
837759,9943,189,5121,0,0-00
837785,9955,130,631,0,0-00
837786,9955,544,1435,0,0-00
837907,9689,15,0,7519,44-37
837908,9689,15,0,7519,44-58
837915,9948,336,1557,0,0-00
837916,9948,23,2559,0,0-00
838018,9083,442,7850,0,0-00
838020,9083,447,4888,0,0-00
838033,9952,176,5509,0,0-00
838034,9952,411,5717,0,0-00
838125,9062,505,8932,0,0-00
838126,9062,56,995,0,0-00
838148,9866,109,3075,0,0-00
838149,9866,443,6600,0,0-00
838304,9794,92,2056,0,0-00
838305,9794,35,7208,0,0-00
838580,9983,233,3498,0,0-00
838581,9983,91,2025,0,0-00
838665,9995,474,8543,0,0-00
838666,9995,470,7572,0,0-00
873881,9980,562,9947,0,0-00
873882,9980,563,10021,0,0-00
873883,9979,558,10021,0,0-00
873884,9979,560,9962,0,0-00
834879,9944,402,8020,0,0-00
834881,9944,498,8887,0,0-00
835040,9060,49,222,0,0-00
835041,9060,1,7472,0,0-00
835129,9867,496,7924,0,0-00
835130,9867,208,979,0,0-00
835167,9851,63,743,0,0-00
835168,9851,506,5096,0,0-00
835192,9986,354,6179,0,0-00
835210,9986,348,4801,0,0-00
835327,9851,63,0,743,44-50
835394,9865,379,71,0,0-00
835395,9865,410,3273,0,0-00
835398,9067,29,673,0,0-00
835399,9067,17,997,0,0-00
835517,9951,215,5581,0,0-00
835518,9951,65,5685,0,0-00
835716,9853,409,740,0,0-00
835717,9853,191,6599,0,0-00
835809,9796,333,6599,0,0-00
835824,9796,15,7519,0,0-00
835867,9956,501,8959,0,0-00
835868,9956,453,1176,0,0-00
835895,9796,333,0,6599,44-25
835896,9796,333,6599,0,44-52
836282,9993,466,2637,0,0-00
836283,9993,425,8591,0,0-00
836458,9991,509,6173,0,0-00
836459,9991,463,6242,0,0-00
834703,9863,496,7924,0,0-00
834704,9863,109,4494,0,0-00
870806,9976,525,9246,0,0-00
870807,9976,539,9359,0,0-00
831781,9864,208,4257,0,0-00
831783,9864,379,71,0,0-00
831885,9081,17,997,0,0-00
831886,9081,56,995,0,0-00
832273,9797,15,7519,0,0-00
832274,9797,92,2056,0,0-00
832339,9871,445,8403,0,0-00
832340,9871,398,4603,0,0-00
832443,9078,29,673,0,0-00
832460,9078,442,5019,0,0-00
832653,9974,518,8977,0,0-00
832720,9974,521,9101,0,0-00
832750,9970,473,9148,0,0-00
832771,9970,476,7388,0,0-00
832773,9797,92,0,2056,44-15
832971,9939,500,217,0,0-00
833017,9939,439,7816,0,0-00
833055,9964,457,9134,0,0-00
833075,9964,342,9034,0,0-00
833168,9936,130,631,0,0-00
833169,9936,546,6994,0,0-00
833260,9964,457,0,9134,38-52
833263,9964,342,0,9034,38-52
833337,9871,445,8403,0,44-43
833338,9929,22,7157,0,0-00
833339,9871,445,0,8403,44-25
833340,9929,23,2559,0,0-00
833357,9941,375,2438,0,0-00
833359,9941,332,8431,0,0-00
833485,9973,513,9183,0,0-00
833487,9973,524,8470,0,0-00
833556,9862,443,6600,0,0-00
833557,9862,410,6068,0,0-00
833724,9942,449,1194,0,0-00
833725,9942,453,1176,0,0-00
833731,9940,216,6584,0,0-00
833732,9940,176,5509,0,0-00
833855,9938,502,9322,0,0-00
833856,9938,499,8403,0,0-00
833924,9940,216,0,6584,44-00
833957,9938,502,0,9322,44-00
833989,9896,440,8010,0,0-00
833990,9896,111,2353,0,0-00
834076,9080,1,7472,0,0-00
834077,9080,447,4888,0,0-00
834164,9937,408,4933,0,0-00
834165,9937,336,1557,0,0-00
870798,9960,526,9216,0,0-00
870799,9960,533,9589,0,0-00
873880,9975,561,9918,0,0-00
830549,9870,65,5685,0,0-00
830550,9870,54,4246,0,0-00
830566,9931,498,8887,0,0-00
830567,9931,53,3072,0,0-00
830586,9873,404,5509,0,0-00
830587,9873,61,4410,0,0-00
830604,9870,65,0,5685,43-17
830606,9870,65,5685,0,43-55
830642,9931,498,0,8887,44-45
830648,9079,505,4494,0,0-00
830650,9079,49,222,0,0-00
830740,9932,331,668,0,0-00
830741,9932,402,8020,0,0-00
830918,9934,431,8407,0,0-00
830919,9934,544,1435,0,0-00
830988,9799,494,10,0,0-00
831057,9799,92,2478,0,0-00
831074,9061,29,673,0,0-00
831077,9061,46,6488,0,0-00
831184,9799,494,0,10,44-45
831265,9798,452,668,0,0-00
831266,9798,333,6599,0,0-00
831270,9898,335,339,0,0-00
831271,9898,12,71,0,0-00
831354,9969,466,2637,0,0-00
831355,9969,465,8142,0,0-00
831477,9930,214,4565,0,0-00
831478,9930,48,4182,0,0-00
831551,9933,44,5516,0,0-00
831552,9933,329,4246,0,0-00
831573,9930,214,0,4565,44-30
831575,9930,214,4565,0,44-43
832196,9971,467,8348,0,0-00
832197,9971,473,9148,0,0-00
870800,9959,529,9416,0,0-00
870801,9959,542,9559,0,0-00
