ID team,ID opponent,%T,%O
23,109,72.96281085988309,27.0371891401169
23,408,29.05307445101465,70.94692554898536
23,506,63.68639696827864,36.31360303172134
23,129,59.62496155938582,40.37503844061419
23,26,92.28731722472814,7.712682775271867
23,130,81.02705999993618,18.972940000063804
23,375,84.1852135272054,15.814786472794593
23,61,94.48426925975389,5.515730740246117
23,379,78.9721756704729,21.027824329527096
23,438,19.138721229824558,80.86127877017543
23,397,34.176098521251454,65.82390147874855
23,205,31.832595148573205,68.1674048514268
23,570,48.891517714053634,51.108482285946366
23,581,85.59185374182792,14.408146258172078
23,214,78.99425901877687,21.005740981223123
23,8,70.90340903872229,29.096590961277723
23,577,81.53198874221349,18.46801125778653
23,504,89.10472233559705,10.895277664402943
23,331,79.61945343690343,20.380546563096562
23,406,66.50921448792174,33.490785512078254
23,269,68.54612935278574,31.45387064721426
23,499,63.352777477721,36.647222522279
23,215,88.86473901674523,11.135260983254772
23,446,78.16519513698795,21.834804863012046
23,491,80.60995762209618,19.390042377903825
23,176,89.18988456715118,10.810115432848825
23,431,60.140054151884414,39.85994584811559
23,545,88.62449506489556,11.375504935104445
23,449,88.61894201642,11.381057983579996
23,245,81.12254088871546,18.87745911128453
23,138,82.24452138478172,17.755478615218284
23,532,86.21284731215377,13.787152687846232
23,453,98.51898758877454,1.4810124112254575
23,584,84.93764677974556,15.062353220254426
23,12,83.61365775436632,16.38634224563369
23,409,62.26276440379968,37.73723559620032
23,337,77.33948185528973,22.660518144710277
23,411,92.41528675656569,7.5847132434343125
23,443,58.95714539963549,41.04285460036452
23,239,29.674330562125622,70.32566943787438
23,329,56.11864425999274,43.88135574000726
23,24,82.40150731830536,17.59849268169465
23,207,84.2596510370232,15.74034896297679
23,502,82.59648244458731,17.40351755541268
23,582,91.54137046936111,8.458629530638891
23,216,94.67649927071399,5.323500729286012
23,400,84.04596461228054,15.954035387719461
23,401,97.68689787877346,2.313102121226546
23,104,57.378039254029936,42.621960745970064
23,663,90.00280400769056,9.997195992309447
23,664,94.69236157784137,5.3076384221586315
23,501,86.42171489683803,13.57828510316196
23,48,36.29880187725608,63.70119812274392
23,402,40.697889265503115,59.30211073449687
23,35,30.367688747603744,69.63231125239625
23,38,93.10231046692466,6.897689533075332
23,189,77.6216168779072,22.378383122092803
23,450,66.19256411680949,33.80743588319051
23,398,39.056208087239405,60.943791912760595
23,448,89.1237193019343,10.876280698065695
23,574,91.55161650384494,8.448383496155069
23,652,94.53869339230157,5.461306607698439
23,22,77.57791531672508,22.422084683274925
23,498,53.392452052202735,46.607547947797265
23,568,55.83361226681222,44.166387733187776
23,451,86.32405434218701,13.675945657813001
23,335,69.10143266113555,30.898567338864446
23,336,69.25276719463844,30.747232805361563
23,661,79.79266895895863,20.20733104104138
23,111,53.64933195721996,46.35066804278004
23,332,72.41364763028251,27.5863523697175
23,445,96.60979148424444,3.3902085157555497
23,439,66.61846171038573,33.38153828961426
23,63,65.82890326353335,34.17109673646665
23,44,57.39021391060242,42.609786089397595
109,23,27.0371891401169,72.96281085988309
109,408,13.25543878071313,86.74456121928687
109,506,39.35868804477746,60.64131195522254
