ID,ID game,ID player,ID team,None,total time on ice,throws by,a shot on target,blocked throws,skill,amplua
20011.0,7945,4228.0,446,,1711.0,1.0,1.0,,0.0,9.0
20012.0,7945,7996.0,446,,1969.0,8.0,7.0,1.0,0.0,10.0
20013.0,7945,7975.0,446,,,,,,0.0,10.0
20014.0,7945,825.0,446,,1817.0,3.0,10.0,,0.0,10.0
20015.0,7945,7966.0,448,,,,,,0.0,8.0
20017.0,7945,35.0,448,,946.0,1.0,,,0.0,9.0
20018.0,7945,7972.0,448,,999.0,,2.0,3.0,0.0,9.0
20019.0,7945,7964.0,448,,618.0,,,1.0,0.0,10.0
20020.0,7945,7956.0,448,,1419.0,2.0,2.0,,0.0,9.0
20021.0,7945,7959.0,448,,567.0,,,,0.0,10.0
20022.0,7945,49.0,448,,616.0,,,,0.0,10.0
20023.0,7945,7960.0,448,,778.0,,,,0.0,10.0
20024.0,7945,1556.0,448,,818.0,1.0,2.0,,0.0,10.0
20025.0,7945,7968.0,448,,501.0,,,,0.0,9.0
20026.0,7945,7965.0,448,,1276.0,1.0,1.0,1.0,0.0,10.0
20027.0,7945,7967.0,448,,1024.0,2.0,2.0,,0.0,10.0
20028.0,7945,6199.0,448,,1285.0,2.0,5.0,1.0,0.0,10.0
20029.0,7945,7961.0,448,,641.0,,,,0.0,10.0
20030.0,7945,7957.0,448,,654.0,,,,0.0,9.0
20031.0,7951,5090.0,404,,,,,,0.0,8.0
20032.0,7951,3635.0,404,,1189.0,,,1.0,0.0,9.0
20033.0,7951,7006.0,404,,695.0,,,,0.0,9.0
20034.0,7951,6202.0,404,,924.0,1.0,1.0,,0.0,10.0
20035.0,7951,6336.0,404,,1209.0,,,,0.0,10.0
20036.0,7951,7077.0,404,,660.0,,,1.0,0.0,9.0
20037.0,7951,7013.0,404,,598.0,,1.0,,0.0,9.0
20038.0,7951,7015.0,404,,799.0,,,,0.0,9.0
20039.0,7951,4253.0,404,,1010.0,3.0,2.0,,0.0,10.0
20040.0,7951,8409.0,404,,600.0,,,,0.0,9.0
20041.0,7951,7061.0,404,,1197.0,,,2.0,0.0,10.0
20042.0,7951,5101.0,404,,1029.0,,2.0,,0.0,10.0
20043.0,7951,6252.0,404,,919.0,2.0,1.0,1.0,0.0,10.0
20044.0,7951,7828.0,404,,1459.0,2.0,8.0,,0.0,10.0
20045.0,7951,5774.0,65,,,,,,0.0,8.0
20046.0,7951,1162.0,65,,1176.0,,,,0.0,10.0
20047.0,7951,3939.0,65,,1464.0,2.0,1.0,,0.0,9.0
20048.0,7951,4945.0,65,,1217.0,,,,0.0,9.0
20049.0,7951,647.0,65,,1439.0,4.0,2.0,,0.0,9.0
20050.0,7951,406.0,65,,1176.0,1.0,3.0,,0.0,10.0
20051.0,7951,6444.0,65,,1419.0,2.0,3.0,,0.0,10.0
20052.0,7951,2321.0,65,,1277.0,3.0,2.0,,0.0,10.0
20053.0,7951,3850.0,65,,1504.0,2.0,10.0,,0.0,10.0
20054.0,7951,4165.0,65,,1526.0,7.0,6.0,,0.0,10.0
20055.0,7951,4219.0,65,,1189.0,2.0,4.0,1.0,0.0,10.0
20087.0,7953,5509.0,176,,,,,,0.0,8.0
20088.0,7953,2240.0,176,,958.0,3.0,,,0.0,9.0
20089.0,7953,3127.0,176,,757.0,1.0,1.0,1.0,0.0,9.0
20090.0,7953,6317.0,176,,957.0,2.0,,1.0,0.0,9.0
20091.0,7953,7776.0,176,,958.0,1.0,,1.0,0.0,9.0
20092.0,7953,6518.0,176,,769.0,1.0,,,0.0,9.0
20093.0,7953,7081.0,176,,881.0,1.0,2.0,,0.0,10.0
20094.0,7953,2244.0,176,,736.0,1.0,2.0,,0.0,10.0
20095.0,7953,4850.0,176,,1013.0,3.0,3.0,,0.0,10.0
20096.0,7953,2236.0,176,,1318.0,,4.0,,0.0,10.0
20097.0,7953,4362.0,176,,709.0,4.0,4.0,,0.0,10.0
20098.0,7953,7780.0,176,,971.0,1.0,2.0,,0.0,10.0
20099.0,7953,5544.0,176,,1332.0,5.0,4.0,,0.0,10.0
20100.0,7953,1549.0,176,,,,,,0.0,10.0
20101.0,7953,2241.0,176,,771.0,1.0,3.0,,0.0,10.0
20102.0,7953,7084.0,176,,953.0,,,,0.0,10.0
20103.0,7953,5639.0,375,,,,,,0.0,8.0
20104.0,7953,5565.0,375,,1810.0,,2.0,1.0,0.0,9.0
20105.0,7953,7903.0,375,,1407.0,,,2.0,0.0,10.0
20106.0,7953,6246.0,375,,1618.0,2.0,4.0,4.0,0.0,9.0
20107.0,7953,4189.0,375,,1262.0,,2.0,,0.0,10.0
20108.0,7953,7586.0,375,,1391.0,3.0,2.0,,0.0,10.0
20109.0,7953,2323.0,375,,1418.0,1.0,3.0,2.0,0.0,10.0
20110.0,7953,4188.0,375,,1242.0,1.0,2.0,2.0,0.0,10.0
20111.0,7953,6885.0,375,,1257.0,2.0,1.0,,0.0,10.0
20112.0,7953,2916.0,375,,1245.0,1.0,4.0,,0.0,10.0
20113.0,7904,1308.0,409,,,,,,11.0,8.0
20114.0,7904,402.0,409,,979.0,2.0,2.0,,0.0,9.0
20115.0,7904,7028.0,409,,681.0,1.0,,1.0,0.0,9.0
20116.0,7904,6071.0,409,,623.0,,,,0.0,9.0
20117.0,7904,3487.0,409,,1000.0,1.0,2.0,1.0,11.0,9.0
20118.0,7904,2490.0,409,,705.0,1.0,,,0.0,9.0
20119.0,7904,5638.0,409,,749.0,2.0,,,0.0,9.0
20120.0,7904,7026.0,409,,771.0,,,,0.0,10.0
20121.0,7904,410.0,409,,1003.0,1.0,4.0,,0.0,10.0
20122.0,7904,7735.0,409,,899.0,,4.0,,8.0,10.0
20123.0,7904,272.0,409,,1250.0,2.0,7.0,1.0,0.0,10.0
20124.0,7904,7025.0,409,,710.0,,3.0,,0.0,10.0
20125.0,7904,419.0,409,,748.0,,,1.0,0.0,10.0
20126.0,7904,4488.0,409,,1137.0,1.0,,,0.0,10.0
20127.0,7904,5245.0,409,,913.0,3.0,1.0,,0.0,9.0
20128.0,7904,6811.0,409,,637.0,1.0,6.0,1.0,0.0,10.0
20129.0,7904,4182.0,48,,,,,,0.0,8.0
20130.0,7904,8123.0,48,,1594.0,6.0,6.0,2.0,11.0,9.0
20131.0,7904,8153.0,48,,1413.0,1.0,2.0,,9.0,9.0
20132.0,7904,362.0,48,,1668.0,1.0,4.0,,14.0,9.0
20133.0,7904,343.0,48,,736.0,1.0,,,0.0,9.0
20134.0,7904,155.0,48,,684.0,1.0,1.0,,0.0,10.0
20135.0,7904,466.0,48,,712.0,,2.0,,0.0,10.0
20136.0,7904,3699.0,48,,1393.0,1.0,4.0,,14.0,10.0
20137.0,7904,8146.0,48,,1407.0,2.0,1.0,,0.0,10.0
20138.0,7904,4477.0,48,,744.0,1.0,,,0.0,10.0
20139.0,7904,4508.0,48,,512.0,2.0,1.0,,0.0,10.0
20140.0,7904,1582.0,48,,668.0,,1.0,,0.0,10.0
20141.0,7904,5522.0,48,,954.0,2.0,,1.0,0.0,10.0
20142.0,7916,1046.0,205,,,,,,0.0,8.0
20143.0,7916,6312.0,205,,1471.0,1.0,1.0,,0.0,9.0
20144.0,7916,5500.0,205,,1445.0,2.0,,,0.0,9.0
20145.0,7916,8004.0,205,,983.0,1.0,1.0,1.0,0.0,10.0
20146.0,7916,7771.0,205,,1081.0,2.0,1.0,,0.0,9.0
20147.0,7916,4204.0,205,,1198.0,1.0,1.0,,0.0,9.0
20148.0,7916,6661.0,205,,912.0,,1.0,,0.0,9.0
20149.0,7916,4195.0,205,,1118.0,1.0,4.0,,0.0,10.0
20150.0,7916,6612.0,205,,,,,,0.0,10.0
20151.0,7916,8105.0,205,,1107.0,2.0,4.0,,0.0,10.0
20152.0,7916,5895.0,205,,1329.0,,8.0,,0.0,10.0
20153.0,7916,8106.0,205,,1037.0,,5.0,,0.0,10.0
20154.0,7916,7201.0,205,,1048.0,1.0,9.0,,0.0,10.0
20155.0,7916,569.0,110,,,,,,0.0,8.0
20156.0,7916,8034.0,110,,1373.0,1.0,,,0.0,9.0
20157.0,7916,8597.0,110,,1275.0,,3.0,,0.0,9.0
20158.0,7916,5609.0,110,,1184.0,,4.0,1.0,0.0,9.0
20159.0,7916,3163.0,110,,1475.0,1.0,1.0,,0.0,9.0
20160.0,7916,3043.0,110,,1183.0,1.0,,3.0,0.0,10.0
20161.0,7916,8595.0,110,,1389.0,1.0,3.0,1.0,0.0,10.0
20162.0,7916,4229.0,110,,1235.0,2.0,4.0,,0.0,10.0
20163.0,7916,8035.0,110,,1255.0,,5.0,,0.0,10.0
20164.0,7916,8149.0,110,,1376.0,1.0,2.0,1.0,0.0,9.0
20165.0,7916,2504.0,110,,1401.0,,1.0,1.0,0.0,9.0
20166.0,7045,7472.0,1,,,,,,3.0,8.0
20167.0,7045,66.0,1,,1516.0,1.0,,1.0,0.0,9.0
20168.0,7045,8010.0,17,,,,,,11.0,8.0
20169.0,7045,2209.0,1,,1098.0,,1.0,,0.0,9.0
20170.0,7045,207.0,17,,,,,,0.0,9.0
20171.0,7045,8180.0,1,,1685.0,1.0,5.0,1.0,1.0,9.0
20172.0,7045,2890.0,17,,1246.0,2.0,3.0,2.0,11.0,9.0
20173.0,7045,7179.0,1,,541.0,,,,0.0,9.0
20174.0,7045,412.0,17,,1489.0,,1.0,,0.0,9.0
20175.0,7045,2484.0,1,,972.0,2.0,,,0.0,10.0
20176.0,7045,883.0,1,,1614.0,1.0,9.0,,9.0,10.0
20177.0,7045,738.0,17,,1138.0,1.0,2.0,1.0,11.0,9.0
20178.0,7045,1.0,1,,772.0,2.0,,,0.0,10.0
20179.0,7045,7154.0,17,,,,,,1.0,9.0
20180.0,7045,4422.0,1,,830.0,3.0,5.0,,11.0,10.0
20181.0,7045,405.0,17,,548.0,,,,0.0,10.0
20182.0,7045,186.0,17,,852.0,,,,0.0,10.0
20183.0,7045,4342.0,1,,1464.0,2.0,6.0,1.0,4.0,10.0
20184.0,7045,1470.0,17,,952.0,2.0,3.0,1.0,11.0,10.0
20185.0,7045,6080.0,1,,1003.0,2.0,2.0,,7.0,10.0
20186.0,7045,83.0,17,,1088.0,2.0,7.0,,0.0,10.0
20187.0,7045,2858.0,1,,1365.0,1.0,1.0,,9.0,10.0
20188.0,7045,6890.0,17,,1102.0,1.0,5.0,,4.0,10.0
20189.0,7045,5069.0,17,,1649.0,4.0,7.0,,11.0,10.0
20190.0,7045,4546.0,17,,463.0,,1.0,,0.0,10.0
20191.0,7045,3239.0,17,,1092.0,2.0,6.0,1.0,11.0,10.0
20192.0,7045,174.0,17,,1610.0,3.0,1.0,1.0,11.0,10.0
20193.0,7043,7850.0,442,,,,,,6.0,8.0
20195.0,7043,7852.0,442,,1328.0,3.0,4.0,3.0,0.0,9.0
20196.0,7043,7860.0,442,,1003.0,4.0,1.0,1.0,6.0,9.0
20197.0,7043,8118.0,442,,1001.0,2.0,2.0,2.0,11.0,9.0
20198.0,7043,5170.0,442,,972.0,,1.0,1.0,6.0,9.0
20199.0,7043,7854.0,442,,1115.0,2.0,2.0,,6.0,10.0
20200.0,7043,7863.0,442,,,,,,11.0,10.0
20201.0,7043,7861.0,442,,1297.0,2.0,4.0,,6.0,10.0
20202.0,7043,8368.0,442,,1162.0,2.0,3.0,1.0,6.0,10.0
20203.0,7043,8575.0,442,,1196.0,2.0,3.0,,6.0,10.0
20204.0,7043,7866.0,442,,1048.0,1.0,3.0,,11.0,10.0
20205.0,7043,7858.0,442,,895.0,,,2.0,0.0,10.0
20206.0,7043,7857.0,442,,1382.0,3.0,9.0,,0.0,10.0
20207.0,7043,5751.0,46,,,,,,6.0,8.0
20208.0,7043,4392.0,46,,1163.0,1.0,4.0,,11.0,9.0
20209.0,7043,5759.0,46,,1206.0,3.0,3.0,1.0,0.0,9.0
20210.0,7043,3078.0,46,,1116.0,1.0,2.0,2.0,0.0,9.0
20211.0,7043,5754.0,46,,1373.0,3.0,4.0,2.0,6.0,10.0
20212.0,7043,5756.0,46,,1902.0,5.0,6.0,2.0,1.0,10.0
20213.0,7043,8079.0,46,,1168.0,4.0,2.0,,11.0,10.0
20214.0,7043,1570.0,46,,912.0,2.0,5.0,1.0,6.0,10.0
20215.0,7043,5505.0,46,,583.0,1.0,3.0,,0.0,10.0
20216.0,7043,302.0,46,,493.0,1.0,1.0,1.0,11.0,10.0
20217.0,7043,5868.0,46,,1196.0,1.0,2.0,1.0,7.0,10.0
20218.0,7043,7238.0,46,,1049.0,4.0,4.0,,6.0,10.0
20219.0,7043,2489.0,46,,662.0,2.0,1.0,1.0,11.0,10.0
20220.0,7114,6605.0,12,,,,,,6.0,8.0
20221.0,7114,303.0,12,,1474.0,1.0,,,0.0,9.0
20222.0,7114,2209.0,12,,1289.0,1.0,,1.0,0.0,9.0
20223.0,7114,4873.0,12,,1059.0,1.0,4.0,2.0,8.0,9.0
20224.0,7114,1396.0,12,,1385.0,,2.0,1.0,0.0,9.0
20225.0,7114,3.0,12,,554.0,,,1.0,0.0,10.0
20226.0,7114,2805.0,12,,1040.0,,4.0,,0.0,10.0
20227.0,7114,2450.0,12,,1032.0,1.0,1.0,,0.0,10.0
20228.0,7114,840.0,12,,471.0,,,,0.0,10.0
20229.0,7114,4342.0,12,,1163.0,1.0,7.0,1.0,4.0,10.0
20230.0,7114,2807.0,12,,818.0,2.0,1.0,,0.0,10.0
20231.0,7114,63.0,12,,459.0,,,,0.0,10.0
20232.0,7114,1102.0,12,,726.0,1.0,,,0.0,10.0
20233.0,7114,6145.0,12,,1191.0,3.0,4.0,,8.0,10.0
20234.0,7114,7519.0,15,,,,,,0.0,8.0
20235.0,7114,4336.0,15,,1697.0,,1.0,,11.0,9.0
20236.0,7114,6524.0,15,,1066.0,,,,0.0,9.0
20237.0,7114,256.0,15,,1370.0,3.0,1.0,,11.0,9.0
20238.0,7114,8090.0,15,,1555.0,,2.0,1.0,6.0,9.0
20239.0,7114,1121.0,15,,1778.0,1.0,3.0,,7.0,10.0
20240.0,7114,2765.0,15,,912.0,2.0,3.0,,0.0,10.0
20241.0,7114,6141.0,15,,1758.0,4.0,7.0,,11.0,10.0
20242.0,7114,6487.0,15,,1103.0,3.0,5.0,,0.0,10.0
20243.0,7114,4312.0,15,,1425.0,5.0,6.0,,11.0,10.0
20244.0,7114,7213.0,15,,1094.0,1.0,3.0,1.0,0.0,10.0
20245.0,7952,6923.0,439,,,,,,0.0,8.0
20246.0,7952,7812.0,439,,1126.0,2.0,4.0,1.0,0.0,9.0
20247.0,7952,7804.0,439,,1484.0,3.0,1.0,3.0,0.0,10.0
20248.0,7952,6879.0,439,,,,,,0.0,9.0
20249.0,7952,7805.0,439,,1426.0,,1.0,,0.0,9.0
20250.0,7952,7834.0,439,,1314.0,,1.0,,0.0,10.0
20251.0,7952,6559.0,439,,1300.0,4.0,4.0,,0.0,10.0
20252.0,7952,8542.0,439,,1290.0,1.0,6.0,2.0,0.0,10.0
20253.0,7952,7808.0,439,,1190.0,,2.0,,,
20254.0,7952,7813.0,439,,1245.0,1.0,2.0,,0.0,10.0
20255.0,7952,7630.0,439,,,,,,0.0,10.0
20256.0,7952,6968.0,439,,1443.0,1.0,5.0,,0.0,10.0
20257.0,7952,7802.0,439,,1424.0,6.0,5.0,,0.0,10.0
20258.0,7952,7815.0,439,,,,,,0.0,10.0
20259.0,7952,7618.0,445,,,,,,0.0,8.0
20260.0,7952,5730.0,445,,1176.0,2.0,,,0.0,10.0
20261.0,7952,5726.0,445,,1328.0,,2.0,1.0,0.0,10.0
20262.0,7952,2434.0,445,,1540.0,,,1.0,0.0,10.0
20263.0,7952,4200.0,445,,1287.0,1.0,1.0,1.0,0.0,9.0
20264.0,7952,3037.0,445,,1434.0,1.0,4.0,,0.0,10.0
20265.0,7952,5725.0,445,,1459.0,2.0,3.0,,0.0,10.0
20266.0,7952,8266.0,445,,1213.0,11.0,3.0,,0.0,9.0
20267.0,7952,5739.0,445,,1219.0,1.0,2.0,,0.0,9.0
20268.0,7952,5727.0,445,,1328.0,3.0,2.0,,0.0,10.0
20269.0,7952,6311.0,445,,1345.0,1.0,6.0,,0.0,10.0
20270.0,7906,8012.0,399,,,,,,0.0,8.0
20271.0,7906,6300.0,399,,1657.0,3.0,3.0,,0.0,9.0
20272.0,7906,7040.0,399,,1159.0,1.0,,,0.0,9.0
20273.0,7906,7042.0,399,,1024.0,,1.0,,0.0,9.0
20274.0,7906,8014.0,399,,1685.0,3.0,,,0.0,9.0
20275.0,7906,6614.0,399,,1443.0,2.0,6.0,1.0,0.0,10.0
20276.0,7906,7046.0,399,,852.0,1.0,,,0.0,9.0
20277.0,7906,7045.0,399,,1677.0,4.0,4.0,,11.0,10.0
20278.0,7906,7039.0,399,,1707.0,3.0,,,0.0,10.0
20279.0,7906,5614.0,399,,538.0,1.0,2.0,,0.0,10.0
20280.0,7906,5761.0,399,,1418.0,2.0,7.0,,9.0,10.0
20281.0,7906,4257.0,208,,,,,,0.0,8.0
20282.0,7906,527.0,208,,1041.0,,2.0,2.0,0.0,9.0
20283.0,7906,879.0,208,,1594.0,,1.0,2.0,14.0,9.0
20284.0,7906,5806.0,208,,1108.0,,2.0,,0.0,9.0
20285.0,7906,5222.0,208,,1578.0,2.0,1.0,,0.0,10.0
20286.0,7906,4581.0,208,,724.0,,4.0,,0.0,9.0
20287.0,7906,7840.0,208,,1119.0,6.0,3.0,,0.0,10.0
20288.0,7906,305.0,208,,855.0,3.0,1.0,1.0,0.0,10.0
20289.0,7906,6122.0,208,,918.0,2.0,7.0,2.0,11.0,9.0
20290.0,7906,4282.0,208,,1056.0,5.0,3.0,,0.0,10.0
20291.0,7906,4582.0,208,,589.0,,,,0.0,10.0
20292.0,7906,4591.0,208,,674.0,1.0,6.0,,0.0,10.0
20293.0,7906,5807.0,208,,874.0,,1.0,,0.0,10.0
20294.0,7906,4592.0,208,,986.0,1.0,3.0,,11.0,10.0
20295.0,7932,8010.0,408,,,,,,11.0,8.0
20296.0,7932,6996.0,408,,450.0,1.0,,,0.0,9.0
20297.0,7932,655.0,408,,912.0,1.0,,,0.0,9.0
20298.0,7932,7909.0,408,,633.0,,,1.0,0.0,9.0
20299.0,7932,960.0,408,,872.0,,2.0,1.0,0.0,9.0
20300.0,7932,962.0,408,,914.0,,,,0.0,9.0
20301.0,7932,6476.0,408,,857.0,,1.0,,0.0,10.0
20302.0,7932,7706.0,408,,922.0,,3.0,,0.0,10.0
20303.0,7932,646.0,408,,763.0,2.0,4.0,,0.0,10.0
20304.0,7932,1233.0,408,,861.0,1.0,4.0,1.0,0.0,10.0
20305.0,7932,733.0,408,,953.0,1.0,1.0,,0.0,10.0
20306.0,7932,650.0,408,,863.0,2.0,1.0,,0.0,10.0
20307.0,7932,662.0,408,,625.0,,,,0.0,10.0
20308.0,7932,832.0,408,,724.0,1.0,1.0,,0.0,10.0
20309.0,7932,7905.0,408,,800.0,,,,,
20310.0,7932,1240.0,408,,1116.0,2.0,,,0.0,10.0
20311.0,7932,2559.0,23,,,,,,0.0,8.0
20312.0,7932,1551.0,23,,943.0,1.0,2.0,1.0,0.0,9.0
20313.0,7932,5525.0,23,,1099.0,4.0,3.0,,0.0,9.0
20314.0,7932,1536.0,23,,807.0,1.0,,1.0,0.0,9.0
20315.0,7932,1550.0,23,,804.0,2.0,,,0.0,9.0
20316.0,7932,4183.0,23,,742.0,,,,0.0,10.0
20317.0,7932,2908.0,23,,791.0,4.0,1.0,1.0,0.0,9.0
20318.0,7932,5223.0,23,,1097.0,1.0,2.0,,0.0,10.0
20319.0,7932,7781.0,23,,988.0,,6.0,,0.0,10.0
20320.0,7932,2743.0,23,,614.0,1.0,1.0,,0.0,10.0
20321.0,7932,3274.0,23,,862.0,,2.0,,0.0,10.0
20322.0,7932,1518.0,23,,809.0,,2.0,,0.0,10.0
20323.0,7932,934.0,23,,973.0,1.0,3.0,,0.0,10.0
20324.0,7932,4254.0,23,,801.0,1.0,2.0,,8.0,10.0
20325.0,7932,729.0,23,,569.0,,,,0.0,9.0
20326.0,7932,4184.0,23,,1094.0,2.0,3.0,3.0,0.0,10.0
20327.0,7907,6600.0,379,,,,,,0.0,8.0
20328.0,7907,356.0,379,,1372.0,3.0,2.0,2.0,0.0,9.0
20329.0,7907,4509.0,379,,1105.0,4.0,5.0,,0.0,9.0
20330.0,7907,4511.0,379,,643.0,1.0,,,0.0,9.0
20331.0,7907,4510.0,379,,1422.0,,1.0,1.0,0.0,9.0
20332.0,7907,7594.0,379,,871.0,,2.0,,0.0,9.0
20333.0,7907,4895.0,379,,1391.0,,3.0,,0.0,9.0
20334.0,7907,4519.0,379,,360.0,,,,0.0,9.0
20335.0,7907,7215.0,379,,1004.0,,2.0,,0.0,10.0
20336.0,7907,6044.0,379,,873.0,,,,0.0,10.0
20337.0,7907,8479.0,379,,850.0,1.0,3.0,,0.0,10.0
20338.0,7907,3083.0,379,,1125.0,,4.0,,0.0,10.0
20339.0,7907,8445.0,379,,1129.0,1.0,5.0,,8.0,10.0
20340.0,7907,7222.0,63,,,,,,0.0,8.0
20341.0,7907,712.0,63,,1535.0,3.0,,1.0,0.0,9.0
20342.0,7907,2319.0,63,,1322.0,1.0,2.0,,0.0,10.0
20343.0,7907,557.0,63,,1968.0,1.0,3.0,4.0,0.0,10.0
20344.0,7907,6266.0,63,,1597.0,3.0,6.0,,8.0,10.0
20345.0,7907,7199.0,63,,1739.0,1.0,2.0,,0.0,10.0
20346.0,7907,5794.0,63,,1745.0,1.0,5.0,,0.0,10.0
20347.0,7907,5793.0,63,,1491.0,3.0,7.0,,0.0,10.0
20348.0,7907,2487.0,63,,1641.0,2.0,2.0,,0.0,10.0
20349.0,7915,4524.0,331,,,,,,0.0,8.0
20350.0,7915,2218.0,331,,819.0,1.0,4.0,,0.0,10.0
20351.0,7915,6281.0,331,,1105.0,,,1.0,0.0,9.0
20352.0,7915,5591.0,331,,995.0,,1.0,,0.0,10.0
20353.0,7915,17.0,331,,779.0,,,,0.0,9.0
20354.0,7915,5587.0,331,,991.0,,1.0,1.0,0.0,9.0
20355.0,7915,5586.0,331,,645.0,1.0,,,0.0,9.0
20356.0,7915,6533.0,331,,1055.0,2.0,4.0,1.0,0.0,10.0
20357.0,7915,806.0,331,,1412.0,6.0,6.0,,0.0,10.0
20358.0,7915,8156.0,331,,1454.0,1.0,10.0,1.0,1.0,10.0
20359.0,7915,6901.0,331,,1059.0,2.0,2.0,1.0,0.0,10.0
20360.0,7915,7721.0,331,,1185.0,1.0,2.0,,0.0,10.0
20361.0,7915,4529.0,331,,1513.0,1.0,3.0,,0.0,10.0
20362.0,7915,1340.0,22,,,,,,0.0,8.0
20363.0,7915,4576.0,22,,1337.0,4.0,4.0,1.0,0.0,9.0
20364.0,7915,1341.0,22,,1646.0,3.0,2.0,2.0,0.0,9.0
20365.0,7915,531.0,22,,1278.0,2.0,2.0,,0.0,9.0
20366.0,7915,1523.0,22,,1408.0,,2.0,,0.0,9.0
20367.0,7915,176.0,22,,1463.0,,3.0,,0.0,10.0
20368.0,7915,8016.0,22,,1246.0,,3.0,,0.0,10.0
20369.0,7915,5217.0,22,,1541.0,,5.0,,0.0,10.0
20370.0,7915,1342.0,22,,1417.0,,2.0,,0.0,10.0
20371.0,7915,1336.0,22,,1003.0,1.0,4.0,,0.0,10.0
20372.0,7915,2474.0,22,,1331.0,2.0,6.0,,0.0,10.0
20373.0,7947,5219.0,215,,,,,,0.0,8.0
20374.0,7947,4460.0,215,,1040.0,,,,0.0,9.0
20375.0,7947,6889.0,215,,683.0,,,,0.0,9.0
20376.0,7947,7727.0,215,,1029.0,2.0,,,0.0,9.0
20377.0,7947,4466.0,215,,694.0,,,1.0,0.0,9.0
20378.0,7947,3983.0,215,,529.0,,,2.0,0.0,9.0
20379.0,7947,1136.0,215,,629.0,,2.0,,0.0,9.0
20380.0,7947,4465.0,215,,1080.0,1.0,4.0,,0.0,10.0
20381.0,7947,4470.0,215,,710.0,,1.0,,0.0,10.0
20382.0,7947,8077.0,215,,670.0,,1.0,,0.0,10.0
20383.0,7947,5580.0,215,,755.0,,1.0,,0.0,10.0
20384.0,7947,4454.0,215,,767.0,,1.0,,0.0,9.0
20385.0,7947,4967.0,215,,762.0,1.0,2.0,,0.0,10.0
20386.0,7947,4459.0,215,,954.0,1.0,3.0,,0.0,10.0
20387.0,7947,4455.0,215,,745.0,1.0,1.0,1.0,0.0,10.0
20388.0,7947,2832.0,215,,974.0,,,,0.0,10.0
20389.0,7947,178.0,104,,,,,,0.0,8.0
20391.0,7947,2215.0,104,,681.0,,1.0,,0.0,10.0
20392.0,7947,2232.0,104,,544.0,1.0,,,0.0,9.0
20393.0,7947,8576.0,104,,1047.0,3.0,,,0.0,9.0
20394.0,7947,2230.0,104,,1031.0,1.0,1.0,,0.0,9.0
20395.0,7947,3680.0,104,,1036.0,1.0,1.0,,0.0,9.0
20396.0,7947,2233.0,104,,1033.0,1.0,,,0.0,9.0
20397.0,7947,7910.0,104,,410.0,,1.0,,0.0,10.0
20398.0,7947,2448.0,104,,1100.0,1.0,1.0,,0.0,10.0
20399.0,7947,2829.0,104,,1087.0,1.0,2.0,,0.0,9.0
20400.0,7947,7912.0,104,,429.0,,,,0.0,10.0
20401.0,7947,7616.0,104,,1173.0,1.0,4.0,,0.0,9.0
20402.0,7947,3657.0,104,,1014.0,,2.0,,0.0,10.0
20403.0,7947,2221.0,104,,1257.0,2.0,4.0,,0.0,10.0
20404.0,7947,1122.0,104,,379.0,,2.0,,0.0,10.0
20405.0,7947,1148.0,104,,1085.0,1.0,,,0.0,10.0
20406.0,7931,4933.0,450,,,,,,0.0,8.0
20407.0,7931,913.0,450,,1540.0,,2.0,,0.0,10.0
20408.0,7931,450.0,450,,1298.0,3.0,,1.0,0.0,9.0
20409.0,7931,8063.0,450,,985.0,,1.0,,0.0,9.0
20410.0,7931,5530.0,450,,1279.0,,,,0.0,9.0
20411.0,7931,467.0,450,,1053.0,,3.0,,0.0,10.0
20412.0,7931,4631.0,450,,1262.0,,2.0,,0.0,10.0
20413.0,7931,6668.0,450,,,,,,0.0,10.0
20414.0,7931,8067.0,450,,,,,,0.0,10.0
20415.0,7931,8066.0,450,,484.0,,,,0.0,10.0
20416.0,7931,8065.0,450,,329.0,,,,0.0,10.0
20417.0,7931,6651.0,450,,787.0,,,,0.0,10.0
20418.0,7931,445.0,450,,1226.0,1.0,4.0,,0.0,10.0
20419.0,7931,8069.0,450,,339.0,,,1.0,0.0,10.0
20420.0,7931,8058.0,450,,1065.0,,4.0,,0.0,10.0
20421.0,7931,8064.0,450,,957.0,,,,0.0,10.0
20422.0,7931,6068.0,410,,,,,,0.0,8.0
20423.0,7931,619.0,410,,1401.0,3.0,1.0,,0.0,9.0
20424.0,7931,6975.0,410,,1137.0,2.0,1.0,,0.0,9.0
20425.0,7931,618.0,410,,673.0,,4.0,,0.0,9.0
20426.0,7931,628.0,410,,670.0,2.0,2.0,1.0,0.0,9.0
20427.0,7931,633.0,410,,979.0,1.0,5.0,,0.0,9.0
20428.0,7931,6970.0,410,,945.0,1.0,2.0,,0.0,10.0
20429.0,7931,6980.0,410,,839.0,,,,0.0,10.0
20430.0,7931,6720.0,410,,895.0,2.0,1.0,,0.0,10.0
20431.0,7931,7826.0,410,,766.0,2.0,2.0,,0.0,10.0
20432.0,7931,6977.0,410,,899.0,1.0,,,0.0,10.0
20433.0,7931,6976.0,410,,860.0,2.0,2.0,,0.0,10.0
20434.0,7931,5753.0,410,,,,,,0.0,10.0
20435.0,7931,6972.0,410,,857.0,,2.0,,0.0,10.0
20436.0,7931,4327.0,410,,849.0,1.0,4.0,,0.0,10.0
20437.0,7931,6971.0,410,,973.0,1.0,2.0,,0.0,10.0
