ID game,ID team,rating,date
8462,440.00,395.72,2023-04-15
8462,441.00,578.18,2023-04-15
8469,109.00,-280.09,2023-04-15
8469,187.00,697.30,2023-04-15
8454,1.00,116.42,2023-04-16
8454,29.00,591.49,2023-04-16
8457,31.00,243.19,2023-04-16
8457,239.00,903.55,2023-04-16
8460,131.00,645.78,2023-04-16
8460,333.00,529.47,2023-04-16
8463,8.00,-320.16,2023-04-16
8463,22.00,36.62,2023-04-16
8464,406.00,181.86,2023-04-16
8464,446.00,384.06,2023-04-16
8465,216.00,146.65,2023-04-16
8465,411.00,5.93,2023-04-16
8466,269.00,1071.07,2023-04-16
8466,331.00,319.32,2023-04-16
8467,449.00,-355.81,2023-04-16
8467,451.00,-483.37,2023-04-16
8468,335.00,-101.59,2023-04-16
8468,408.00,136.55,2023-04-16
8455,1.00,609.24,2023-04-22
8455,29.00,704.94,2023-04-22
8458,31.00,282.86,2023-04-22
8458,239.00,933.24,2023-04-22
8481,131.00,659.59,2023-04-22
8481,208.00,32.44,2023-04-22
8482,191.00,1071.22,2023-04-22
8482,333.00,703.58,2023-04-22
8484,109.00,-215.18,2023-04-22
8484,187.00,857.48,2023-04-22
8485,8.00,211.62,2023-04-22
8485,269.00,541.45,2023-04-22
8486,132.00,352.23,2023-04-22
8486,438.00,509.63,2023-04-22
8456,1.00,590.09,2023-04-23
8456,29.00,700.40,2023-04-23
8459,31.00,192.39,2023-04-23
8459,239.00,922.11,2023-04-23
8483,191.00,977.68,2023-04-23
8483,333.00,668.98,2023-04-23
8488,187.00,883.01,2023-04-23
8488,335.00,-54.24,2023-04-23
8489,402.00,821.28,2023-04-23
8489,441.00,600.61,2023-04-23
8492,22.00,34.97,2023-04-23
8492,331.00,431.29,2023-04-23
8493,132.00,414.35,2023-04-23
8493,446.00,200.14,2023-04-23
8495,397.00,785.27,2023-04-23
8495,411.00,14.81,2023-04-23
8496,216.00,12.24,2023-04-23
8496,375.00,380.67,2023-04-23
8491,64.00,123.66,2023-04-29
8491,440.00,289.72,2023-04-29
8512,109.00,-171.60,2023-04-29
8512,408.00,186.53,2023-04-29
8514,397.00,707.55,2023-04-29
8514,411.00,128.69,2023-04-29
8516,187.00,851.87,2023-04-29
8516,335.00,130.78,2023-04-29
8518,402.00,731.88,2023-04-29
8518,441.00,327.17,2023-04-29
8519,132.00,362.56,2023-04-29
8519,446.00,415.29,2023-04-29
8522,1.00,569.08,2023-04-29
8522,29.00,680.48,2023-04-29
8524,22.00,122.17,2023-04-29
8524,331.00,426.51,2023-04-29
8513,406.00,222.26,2023-04-30
8513,438.00,515.40,2023-04-30
8520,402.00,686.18,2023-04-30
8520,441.00,345.76,2023-04-30
8523,1.00,567.78,2023-04-30
8523,29.00,741.09,2023-04-30
8555,214.00,-127.00,2023-05-20
8555,335.00,-167.85,2023-05-20
8556,402.00,328.91,2023-05-20
8556,490.00,387.22,2023-05-20
8559,431.00,239.16,2023-05-20
8559,489.00,227.88,2023-05-20
8562,269.00,369.48,2023-05-20
8562,329.00,153.81,2023-05-20
8552,176.00,120.26,2023-05-21
8552,451.00,-318.66,2023-05-21
8553,23.00,276.78,2023-05-21
8553,493.00,-84.91,2023-05-21
8558,12.00,-44.86,2023-05-21
8558,189.00,133.38,2023-05-21
8560,400.00,-166.19,2023-05-21
8560,406.00,-31.87,2023-05-21
8561,411.00,145.39,2023-05-21
8561,439.00,227.06,2023-05-21
8563,404.00,309.45,2023-05-21
8563,448.00,41.68,2023-05-21
8567,12.00,-294.24,2023-05-28
8567,15.00,317.50,2023-05-28
8568,214.00,110.22,2023-05-28
8568,493.00,-235.68,2023-05-28
8569,23.00,365.15,2023-05-28
8569,409.00,113.37,2023-05-28
8570,329.00,20.24,2023-05-28
8570,402.00,611.96,2023-05-28
8571,44.00,700.65,2023-05-28
8571,490.00,172.02,2023-05-28
8572,438.00,813.44,2023-05-28
8572,439.00,468.07,2023-05-28
8573,332.00,462.35,2023-05-28
8573,404.00,205.02,2023-05-28
8574,411.00,112.07,2023-05-28
8574,491.00,202.33,2023-05-28
8575,406.00,132.00,2023-05-28
8575,431.00,224.73,2023-05-28
8576,176.00,170.28,2023-05-28
8576,449.00,-241.72,2023-05-28
8577,400.00,124.43,2023-05-28
8577,489.00,-38.48,2023-05-28
8578,215.00,94.60,2023-05-28
8578,451.00,-260.60,2023-05-28
8581,411.00,0.02,2023-06-03
8581,438.00,0.01,2023-06-03
8587,214.00,0.01,2023-06-03
8587,409.00,0.01,2023-06-03
8588,176.00,24.59,2023-06-03
8588,401.00,0.01,2023-06-03
8565,333.00,115.23,2023-06-04
8565,452.00,-231.67,2023-06-04
8579,92.00,-5.94,2023-06-04
8579,189.00,103.29,2023-06-04
8580,332.00,-80.79,2023-06-04
8580,439.00,311.35,2023-06-04
8582,448.00,0.01,2023-06-04
8582,491.00,-5.80,2023-06-04
8583,215.00,0.02,2023-06-04
8583,449.00,0.02,2023-06-04
8584,400.00,537.20,2023-06-04
8584,431.00,0.01,2023-06-04
8585,269.00,1198.88,2023-06-04
8585,402.00,0.01,2023-06-04
8586,44.00,-14.80,2023-06-04
8586,329.00,0.01,2023-06-04
8589,406.00,0.02,2023-06-04
8589,489.00,0.01,2023-06-04
8590,335.00,-5.87,2023-06-04
8590,493.00,242.01,2023-06-04
8592,15.00,471.01,2023-06-10
8592,92.00,-201.32,2023-06-10
8596,335.00,-224.14,2023-06-10
8596,409.00,327.36,2023-06-10
8602,404.00,207.36,2023-06-10
8602,439.00,308.74,2023-06-10
8591,189.00,287.68,2023-06-11
8591,333.00,271.10,2023-06-11
8593,12.00,-251.01,2023-06-11
8593,452.00,38.34,2023-06-11
8594,215.00,395.77,2023-06-11
8594,401.00,-721.58,2023-06-11
8595,449.00,96.67,2023-06-11
8595,451.00,218.75,2023-06-11
8597,23.00,378.56,2023-06-11
8597,214.00,-197.28,2023-06-11
8598,44.00,564.92,2023-06-11
8598,269.00,222.89,2023-06-11
8599,329.00,280.43,2023-06-11
8599,490.00,377.89,2023-06-11
8600,438.00,492.88,2023-06-11
8600,491.00,410.45,2023-06-11
8601,332.00,315.79,2023-06-11
8601,448.00,0.26,2023-06-11
8603,12.00,-389.05,2023-06-17
8603,92.00,77.80,2023-06-17
8604,15.00,424.22,2023-06-17
8604,333.00,60.74,2023-06-17
8615,401.00,-876.69,2023-06-17
8615,449.00,-300.16,2023-06-17
8611,269.00,439.43,2023-06-18
8611,490.00,265.38,2023-06-18
8613,409.00,300.61,2023-06-18
8613,493.00,43.59,2023-06-18
8614,23.00,-22.84,2023-06-18
8614,335.00,-273.88,2023-06-18
8616,176.00,-39.29,2023-06-18
8616,215.00,-40.61,2023-06-18
8617,401.00,-672.19,2023-06-18
8617,451.00,-123.33,2023-06-18
8618,332.00,251.81,2023-06-18
8618,491.00,442.14,2023-06-18
8619,411.00,260.36,2023-06-18
8619,448.00,-86.83,2023-06-18
8620,404.00,238.64,2023-06-18
8620,438.00,673.50,2023-06-18
8606,92.00,148.37,2023-06-24
8606,333.00,260.14,2023-06-24
8607,15.00,452.05,2023-06-24
8607,452.00,101.37,2023-06-24
8629,431.00,350.63,2023-06-24
8629,449.00,-212.15,2023-06-24
8608,92.00,198.29,2023-06-25
8608,452.00,188.06,2023-06-25
8609,15.00,512.47,2023-06-25
8609,189.00,199.70,2023-06-25
8610,12.00,-312.52,2023-06-25
8610,333.00,334.41,2023-06-25
8622,404.00,372.95,2023-06-25
8622,411.00,72.89,2023-06-25
8623,439.00,418.19,2023-06-25
8623,448.00,-47.42,2023-06-25
8624,332.00,394.01,2023-06-25
8624,438.00,784.99,2023-06-25
8625,329.00,259.01,2023-06-25
8625,409.00,151.59,2023-06-25
8626,23.00,175.38,2023-06-25
8626,490.00,232.08,2023-06-25
8627,335.00,-459.10,2023-06-25
8627,402.00,736.16,2023-06-25
8628,44.00,294.34,2023-06-25
8628,214.00,225.01,2023-06-25
8630,400.00,-14.09,2023-06-25
8630,451.00,178.73,2023-06-25
8631,176.00,254.53,2023-06-25
8631,406.00,-38.10,2023-06-25
8632,215.00,118.92,2023-06-25
8632,489.00,-69.09,2023-06-25
8765,63.00,388.54,2023-09-23
8765,191.00,955.28,2023-09-23
8767,208.00,-114.89,2023-09-23
8767,379.00,-261.84,2023-09-23
8771,409.00,286.93,2023-09-23
8771,410.00,-411.53,2023-09-23
8779,331.00,419.78,2023-09-23
8779,336.00,-63.28,2023-09-23
8781,26.00,-165.38,2023-09-23
8781,269.00,651.60,2023-09-23
8784,129.00,186.28,2023-09-23
8784,207.00,-49.92,2023-09-23
8785,405.00,11.76,2023-09-23
8785,438.00,806.49,2023-09-23
8787,215.00,134.75,2023-09-23
8787,446.00,-129.86,2023-09-23
8788,406.00,304.61,2023-09-23
8788,445.00,-795.10,2023-09-23
8789,65.00,297.51,2023-09-23
8789,448.00,89.97,2023-09-23
8792,500.00,-254.06,2023-09-23
8792,502.00,30.01,2023-09-23
8755,29.00,748.60,2023-09-24
8755,49.00,484.01,2023-09-24
8761,12.00,-398.83,2023-09-24
8761,333.00,413.80,2023-09-24
8762,31.00,232.42,2023-09-24
8762,35.00,525.41,2023-09-24
8763,452.00,359.06,2023-09-24
8763,494.00,498.63,2023-09-24
8764,15.00,86.37,2023-09-24
8764,396.00,-721.28,2023-09-24
8766,109.00,-230.10,2023-09-24
8766,191.00,1036.52,2023-09-24
8768,496.00,328.99,2023-09-24
8768,506.00,518.61,2023-09-24
8769,92.00,306.72,2023-09-24
8769,443.00,156.51,2023-09-24
8775,23.00,20.14,2023-09-24
8775,402.00,520.28,2023-09-24
8778,214.00,53.12,2023-09-24
8778,329.00,-33.73,2023-09-24
8780,44.00,708.34,2023-09-24
8780,189.00,215.59,2023-09-24
8782,38.00,-291.10,2023-09-24
8782,205.00,255.90,2023-09-24
8783,8.00,-253.45,2023-09-24
8783,491.00,161.59,2023-09-24
8786,398.00,744.55,2023-09-24
8786,404.00,347.77,2023-09-24
8790,61.00,-357.07,2023-09-24
8790,104.00,172.31,2023-09-24
8793,451.00,-466.00,2023-09-24
8793,453.00,-1071.26,2023-09-24
8794,400.00,-179.18,2023-09-24
8794,499.00,-503.76,2023-09-24
8795,431.00,291.00,2023-09-24
8795,439.00,640.95,2023-09-24
8796,375.00,212.62,2023-09-24
8796,411.00,-8.65,2023-09-24
8797,449.00,-185.49,2023-09-24
8797,501.00,-114.36,2023-09-24
8798,176.00,217.69,2023-09-24
8798,332.00,759.40,2023-09-24
8774,15.00,59.30,2023-09-30
8774,452.00,155.80,2023-09-30
8804,63.00,394.53,2023-09-30
8804,379.00,-196.70,2023-09-30
8805,109.00,-99.08,2023-09-30
8805,208.00,124.25,2023-09-30
8806,440.00,497.31,2023-09-30
8806,506.00,567.52,2023-09-30
8807,335.00,89.28,2023-09-30
8807,496.00,105.79,2023-09-30
8815,336.00,65.11,2023-09-30
8815,498.00,127.68,2023-09-30
8819,8.00,-326.85,2023-09-30
8819,438.00,821.57,2023-09-30
8821,26.00,-255.16,2023-09-30
8821,405.00,63.33,2023-09-30
8825,65.00,276.42,2023-09-30
8825,404.00,118.81,2023-09-30
8827,439.00,226.16,2023-09-30
8827,502.00,39.13,2023-09-30
8833,411.00,-26.45,2023-09-30
8833,431.00,282.12,2023-09-30
8866,398.00,653.57,2023-09-30
8866,445.00,-904.77,2023-09-30
8867,17.00,22.36,2023-09-30
8867,46.00,-152.70,2023-09-30
8772,12.00,0.01,2023-10-01
8772,396.00,0.01,2023-10-01
8773,35.00,0.01,2023-10-01
8773,333.00,0.01,2023-10-01
8808,111.00,0.01,2023-10-01
8808,443.00,0.02,2023-10-01
8809,92.00,45.87,2023-10-01
8809,409.00,0.01,2023-10-01
8810,23.00,0.01,2023-10-01
8810,44.00,0.01,2023-10-01
8811,48.00,0.02,2023-10-01
8811,402.00,0.01,2023-10-01
8813,53.00,0.01,2023-10-01
8813,497.00,0.01,2023-10-01
8814,329.00,0.01,2023-10-01
8814,331.00,0.01,2023-10-01
8820,129.00,0.01,2023-10-01
8820,269.00,0.01,2023-10-01
8822,104.00,0.01,2023-10-01
8822,446.00,0.01,2023-10-01
8823,61.00,0.01,2023-10-01
8823,448.00,0.02,2023-10-01
8824,215.00,0.01,2023-10-01
8824,406.00,0.01,2023-10-01
8828,499.00,0.02,2023-10-01
8828,500.00,0.01,2023-10-01
8829,130.00,0.02,2023-10-01
8829,375.00,0.02,2023-10-01
8830,176.00,0.02,2023-10-01
8830,400.00,0.02,2023-10-01
8831,401.00,0.01,2023-10-01
8831,451.00,0.02,2023-10-01
8832,449.00,0.02,2023-10-01
8832,453.00,0.01,2023-10-01
8868,1.00,0.01,2023-10-01
8868,442.00,0.02,2023-10-01
8836,63.00,700.33,2023-10-07
8836,410.00,-154.09,2023-10-07
8837,109.00,-199.06,2023-10-07
8837,440.00,-22.03,2023-10-07
8838,335.00,-93.79,2023-10-07
8838,506.00,182.88,2023-10-07
8844,53.00,-43.11,2023-10-07
8844,214.00,96.55,2023-10-07
8846,189.00,265.24,2023-10-07
8846,336.00,152.33,2023-10-07
8848,44.00,135.41,2023-10-07
8848,408.00,517.58,2023-10-07
8851,38.00,123.20,2023-10-07
8851,438.00,418.27,2023-10-07
8852,26.00,53.47,2023-10-07
8852,129.00,178.27,2023-10-07
8854,400.00,-190.03,2023-10-07
8854,502.00,-189.64,2023-10-07
8860,404.00,178.34,2023-10-07
8860,445.00,-106.86,2023-10-07
8863,65.00,374.54,2023-10-07
8863,104.00,351.10,2023-10-07
8890,46.00,-81.75,2023-10-07
8890,505.00,-80.75,2023-10-07
8801,35.00,614.07,2023-10-08
8801,494.00,160.35,2023-10-08
8834,29.00,287.37,2023-10-08
8834,56.00,639.55,2023-10-08
8839,111.00,327.98,2023-10-08
8839,496.00,416.54,2023-10-08
8840,409.00,231.19,2023-10-08
8840,443.00,78.83,2023-10-08
8842,23.00,28.19,2023-10-08
8842,48.00,856.02,2023-10-08
8843,22.00,110.43,2023-10-08
8843,402.00,251.11,2023-10-08
8845,331.00,246.65,2023-10-08
8845,497.00,47.90,2023-10-08
8847,329.00,195.71,2023-10-08
8847,498.00,158.95,2023-10-08
8849,205.00,104.18,2023-10-08
8849,405.00,217.94,2023-10-08
8850,207.00,225.81,2023-10-08
8850,491.00,633.06,2023-10-08
8855,431.00,526.20,2023-10-08
8855,500.00,-351.22,2023-10-08
8856,216.00,-158.60,2023-10-08
8856,332.00,33.81,2023-10-08
8865,398.00,479.91,2023-10-08
8865,448.00,149.70,2023-10-08
8884,375.00,508.13,2023-10-08
8884,439.00,499.23,2023-10-08
8885,8.00,3.19,2023-10-08
8885,269.00,816.77,2023-10-08
8886,442.00,-44.42,2023-10-08
8886,447.00,113.39,2023-10-08
8887,1.00,582.42,2023-10-08
8887,17.00,59.98,2023-10-08
8888,12.00,-45.41,2023-10-08
8888,452.00,126.25,2023-10-08
8889,401.00,-406.85,2023-10-08
8889,449.00,-2.42,2023-10-08
8967,531.00,0.01,2023-10-11
8967,539.00,0.01,2023-10-11
8892,49.00,222.01,2023-10-14
8892,447.00,-33.19,2023-10-14
8905,191.00,1168.99,2023-10-14
8905,379.00,-153.57,2023-10-14
8910,208.00,-60.07,2023-10-14
8910,506.00,512.34,2023-10-14
8911,92.00,330.37,2023-10-14
8911,410.00,-289.07,2023-10-14
8912,8.00,-466.55,2023-10-14
8912,26.00,-499.58,2023-10-14
8914,38.00,-338.30,2023-10-14
8914,269.00,690.62,2023-10-14
8917,130.00,697.84,2023-10-14
8917,502.00,-17.27,2023-10-14
8922,445.00,-788.16,2023-10-14
8922,446.00,436.72,2023-10-14
8926,332.00,702.60,2023-10-14
8926,499.00,-326.27,2023-10-14
8932,53.00,-245.76,2023-10-14
8932,331.00,342.29,2023-10-14
8959,411.00,-56.30,2023-10-14
8959,500.00,-262.12,2023-10-14
8893,442.00,-206.33,2023-10-15
8893,505.00,5.02,2023-10-15
8894,396.00,-649.29,2023-10-15
8894,494.00,810.26,2023-10-15
8895,15.00,37.28,2023-10-15
8895,35.00,721.93,2023-10-15
8897,31.00,325.09,2023-10-15
8897,452.00,123.15,2023-10-15
8906,92.00,369.49,2023-10-15
8906,191.00,1048.49,2023-10-15
8908,109.00,-74.16,2023-10-15
8908,335.00,52.10,2023-10-15
8913,129.00,89.48,2023-10-15
8913,405.00,201.12,2023-10-15
8915,438.00,543.23,2023-10-15
8915,491.00,366.83,2023-10-15
8916,205.00,142.13,2023-10-15
8916,207.00,-79.57,2023-10-15
8918,375.00,164.76,2023-10-15
8918,431.00,344.21,2023-10-15
8923,104.00,406.36,2023-10-15
8923,398.00,756.73,2023-10-15
8924,61.00,-490.71,2023-10-15
8924,406.00,-104.11,2023-10-15
8925,453.00,-823.19,2023-10-15
8925,501.00,-194.05,2023-10-15
8930,23.00,-37.95,2023-10-15
8930,408.00,348.55,2023-10-15
8931,22.00,153.29,2023-10-15
8931,48.00,468.99,2023-10-15
8933,214.00,-291.68,2023-10-15
8933,402.00,319.35,2023-10-15
8934,189.00,276.42,2023-10-15
8934,329.00,-47.68,2023-10-15
8935,497.00,192.58,2023-10-15
8935,498.00,162.18,2023-10-15
8960,409.00,388.35,2023-10-15
8960,496.00,275.13,2023-10-15
8961,176.00,-11.79,2023-10-15
8961,439.00,526.99,2023-10-15
8962,216.00,121.46,2023-10-15
8962,400.00,-251.60,2023-10-15
8964,12.00,-749.47,2023-10-15
8964,333.00,617.00,2023-10-15
8900,35.00,719.42,2023-10-21
8900,452.00,219.81,2023-10-21
9008,191.00,980.53,2023-10-21
9008,410.00,-252.21,2023-10-21
9010,63.00,653.88,2023-10-21
9010,443.00,147.03,2023-10-21
9013,92.00,270.43,2023-10-21
9013,109.00,-55.58,2023-10-21
9015,22.00,-50.80,2023-10-21
9015,331.00,359.59,2023-10-21
9016,48.00,420.49,2023-10-21
9016,498.00,357.80,2023-10-21
9019,44.00,478.71,2023-10-21
9019,53.00,-250.96,2023-10-21
9024,400.00,-409.02,2023-10-21
9024,500.00,-180.01,2023-10-21
9026,439.00,685.85,2023-10-21
9026,499.00,-412.16,2023-10-21
9027,26.00,-176.61,2023-10-21
9027,38.00,-374.22,2023-10-21
9028,269.00,607.69,2023-10-21
9028,491.00,175.56,2023-10-21
9031,207.00,-125.29,2023-10-21
9031,438.00,639.39,2023-10-21
9035,215.00,138.06,2023-10-21
9035,445.00,-739.82,2023-10-21
9036,65.00,432.17,2023-10-21
9036,406.00,249.39,2023-10-21
9037,332.00,488.84,2023-10-21
9037,375.00,132.05,2023-10-21
8898,333.00,660.64,2023-10-22
8898,396.00,-597.38,2023-10-22
8901,31.00,228.25,2023-10-22
8901,494.00,647.16,2023-10-22
8902,1.00,340.70,2023-10-22
8902,49.00,344.83,2023-10-22
8903,56.00,708.91,2023-10-22
8903,505.00,131.03,2023-10-22
8904,29.00,539.89,2023-10-22
8904,46.00,-111.84,2023-10-22
8995,17.00,121.96,2023-10-22
8995,442.00,-303.14,2023-10-22
9009,111.00,337.78,2023-10-22
9009,191.00,850.55,2023-10-22
9012,92.00,316.51,2023-10-22
9012,335.00,125.32,2023-10-22
9014,379.00,-67.50,2023-10-22
9014,506.00,492.07,2023-10-22
9017,408.00,303.42,2023-10-22
9017,497.00,234.97,2023-10-22
9018,189.00,242.47,2023-10-22
9018,402.00,541.29,2023-10-22
9020,23.00,250.41,2023-10-22
9020,214.00,-144.75,2023-10-22
9021,329.00,158.35,2023-10-22
9021,336.00,-19.17,2023-10-22
9022,411.00,20.47,2023-10-22
9022,502.00,36.43,2023-10-22
9025,216.00,-97.97,2023-10-22
9025,431.00,307.37,2023-10-22
9029,8.00,-233.39,2023-10-22
9029,405.00,74.74,2023-10-22
9030,129.00,171.08,2023-10-22
9030,205.00,264.53,2023-10-22
9032,61.00,-179.55,2023-10-22
9032,446.00,-78.78,2023-10-22
9003,31.00,287.30,2023-10-28
9003,333.00,383.12,2023-10-28
9085,379.00,-154.07,2023-10-28
9085,440.00,552.34,2023-10-28
9086,63.00,390.11,2023-10-28
9086,92.00,211.14,2023-10-28
9089,410.00,-274.09,2023-10-28
9089,496.00,479.27,2023-10-28
9094,53.00,-138.62,2023-10-28
9094,408.00,411.22,2023-10-28
9103,400.00,-429.41,2023-10-28
9103,439.00,566.63,2023-10-28
9104,332.00,527.42,2023-10-28
9104,502.00,-35.35,2023-10-28
9105,449.00,-208.07,2023-10-28
9105,501.00,-261.82,2023-10-28
9138,205.00,658.49,2023-10-28
9138,438.00,574.18,2023-10-28
9144,130.00,393.41,2023-10-28
9144,431.00,309.07,2023-10-28
8996,17.00,99.37,2023-10-29
8996,49.00,553.73,2023-10-29
8998,46.00,-101.48,2023-10-29
8998,56.00,734.39,2023-10-29
9002,12.00,-650.40,2023-10-29
9002,35.00,550.57,2023-10-29
9004,15.00,119.38,2023-10-29
9004,494.00,812.21,2023-10-29
9084,335.00,134.53,2023-10-29
9084,443.00,315.09,2023-10-29
9087,109.00,-259.76,2023-10-29
9087,111.00,462.58,2023-10-29
9088,208.00,10.49,2023-10-29
9088,409.00,397.49,2023-10-29
9090,92.00,214.11,2023-10-29
9090,506.00,474.57,2023-10-29
9091,48.00,670.18,2023-10-29
9091,189.00,-335.34,2023-10-29
9092,336.00,125.28,2023-10-29
9092,497.00,349.68,2023-10-29
9093,44.00,428.39,2023-10-29
9093,402.00,370.63,2023-10-29
9095,22.00,-44.23,2023-10-29
9095,498.00,205.40,2023-10-29
9096,23.00,338.80,2023-10-29
9096,329.00,5.95,2023-10-29
9097,214.00,53.94,2023-10-29
9097,331.00,418.52,2023-10-29
9098,398.00,482.13,2023-10-29
9098,406.00,248.52,2023-10-29
9099,176.00,118.00,2023-10-29
9099,500.00,-180.86,2023-10-29
9108,401.00,-175.09,2023-10-29
9108,451.00,-399.25,2023-10-29
8999,46.00,-105.52,2023-11-04
8999,49.00,156.11,2023-11-04
9146,63.00,0.01,2023-11-04
9146,109.00,0.01,2023-11-04
9147,92.00,424.51,2023-11-04
9147,496.00,0.01,2023-11-04
9149,208.00,0.01,2023-11-04
9149,440.00,-143.38,2023-11-04
9151,410.00,0.01,2023-11-04
9151,443.00,4.24,2023-11-04
9167,446.00,0.01,2023-11-04
9167,448.00,0.02,2023-11-04
9170,65.00,0.01,2023-11-04
9170,215.00,42.61,2023-11-04
9171,26.00,-285.80,2023-11-04
9171,205.00,839.59,2023-11-04
9176,44.00,-34.84,2023-11-04
9176,48.00,174.08,2023-11-04
9181,130.00,156.72,2023-11-04
9181,439.00,118.89,2023-11-04
9184,176.00,20.40,2023-11-04
9184,216.00,-21.36,2023-11-04
9186,449.00,-740.28,2023-11-04
9186,453.00,0.01,2023-11-04
9188,402.00,0.01,2023-11-04
9188,408.00,0.01,2023-11-04
9000,17.00,342.74,2023-11-05
9000,505.00,-91.21,2023-11-05
9001,29.00,667.59,2023-11-05
9001,447.00,19.68,2023-11-05
9005,35.00,690.87,2023-11-05
9005,396.00,-86.94,2023-11-05
9006,333.00,587.15,2023-11-05
9006,494.00,83.62,2023-11-05
9007,15.00,185.48,2023-11-05
9007,31.00,570.94,2023-11-05
9148,92.00,674.53,2023-11-05
9148,111.00,206.45,2023-11-05
9150,335.00,-131.07,2023-11-05
9150,379.00,-30.97,2023-11-05
9152,409.00,90.24,2023-11-05
9152,506.00,0.01,2023-11-05
9169,61.00,-414.82,2023-11-05
9169,445.00,27.71,2023-11-05
9172,38.00,-50.16,2023-11-05
9172,491.00,348.47,2023-11-05
9173,8.00,0.01,2023-11-05
9173,207.00,-42.34,2023-11-05
9174,129.00,38.50,2023-11-05
9174,438.00,375.17,2023-11-05
9177,53.00,-208.39,2023-11-05
9177,336.00,89.05,2023-11-05
9178,329.00,-14.37,2023-11-05
9178,497.00,54.90,2023-11-05
9179,332.00,191.84,2023-11-05
9179,411.00,-244.11,2023-11-05
9180,22.00,0.01,2023-11-05
9180,189.00,483.37,2023-11-05
9182,499.00,61.80,2023-11-05
9182,502.00,45.97,2023-11-05
9183,375.00,605.26,2023-11-05
9183,500.00,50.60,2023-11-05
9185,400.00,122.55,2023-11-05
9185,431.00,569.50,2023-11-05
9100,411.00,-142.74,2023-11-11
9100,499.00,-420.52,2023-11-11
9153,109.00,-235.36,2023-11-11
9153,409.00,380.22,2023-11-11
9154,191.00,969.30,2023-11-11
9154,440.00,168.74,2023-11-11
9158,410.00,-378.49,2023-11-11
9158,506.00,457.30,2023-11-11
9211,35.00,666.55,2023-11-11
9211,333.00,524.39,2023-11-11
9214,61.00,-667.70,2023-11-11
9214,404.00,330.49,2023-11-11
9220,336.00,165.96,2023-11-11
9220,402.00,302.71,2023-11-11
9221,53.00,-26.75,2023-11-11
9221,329.00,255.73,2023-11-11
9223,207.00,-57.40,2023-11-11
9223,269.00,888.10,2023-11-11
9225,38.00,-256.18,2023-11-11
9225,405.00,415.43,2023-11-11
9228,332.00,444.30,2023-11-11
9228,431.00,546.38,2023-11-11
9263,401.00,-988.18,2023-11-11
9263,449.00,224.97,2023-11-11
9040,46.00,36.83,2023-11-12
9040,447.00,-140.34,2023-11-12
9041,1.00,539.30,2023-11-12
9041,56.00,611.89,2023-11-12
9155,191.00,1021.86,2023-11-12
9155,208.00,-230.95,2023-11-12
9157,63.00,570.55,2023-11-12
9157,335.00,143.18,2023-11-12
9159,443.00,6.88,2023-11-12
9159,496.00,647.33,2023-11-12
9208,215.00,179.53,2023-11-12
9208,398.00,861.96,2023-11-12
9209,65.00,354.62,2023-11-12
9209,446.00,504.90,2023-11-12
9210,15.00,157.10,2023-11-12
9210,452.00,112.57,2023-11-12
9212,445.00,-683.89,2023-11-12
9212,448.00,288.15,2023-11-12
9213,104.00,342.84,2023-11-12
9213,406.00,175.48,2023-11-12
9215,23.00,129.13,2023-11-12
9215,497.00,746.41,2023-11-12
9216,331.00,125.28,2023-11-12
9216,498.00,376.20,2023-11-12
9219,48.00,1071.87,2023-11-12
9219,408.00,332.68,2023-11-12
9226,205.00,361.46,2023-11-12
9226,438.00,707.18,2023-11-12
9227,130.00,568.82,2023-11-12
9227,400.00,-210.28,2023-11-12
9229,216.00,109.25,2023-11-12
9229,502.00,13.64,2023-11-12
9245,31.00,181.58,2023-11-12
9245,396.00,-909.90,2023-11-12
9160,191.00,1258.17,2023-11-18
9160,443.00,53.07,2023-11-18
9162,109.00,9.80,2023-11-18
9162,410.00,-201.37,2023-11-18
9165,208.00,20.01,2023-11-18
9165,335.00,310.75,2023-11-18
9234,53.00,-211.37,2023-11-18
9234,402.00,276.09,2023-11-18
9236,44.00,281.18,2023-11-18
9236,329.00,348.54,2023-11-18
9237,336.00,123.50,2023-11-18
9237,408.00,509.11,2023-11-18
9238,26.00,-315.98,2023-11-18
9238,207.00,-132.62,2023-11-18
9240,38.00,-328.89,2023-11-18
9240,129.00,271.69,2023-11-18
9241,405.00,-46.52,2023-11-18
9241,491.00,271.41,2023-11-18
9243,65.00,174.58,2023-11-18
9243,445.00,-389.14,2023-11-18
9271,216.00,-223.15,2023-11-18
9271,375.00,345.52,2023-11-18
9276,411.00,-69.25,2023-11-18
9276,439.00,370.73,2023-11-18
9277,130.00,490.93,2023-11-18
9277,499.00,-360.83,2023-11-18
9278,332.00,818.36,2023-11-18
9278,400.00,-257.54,2023-11-18
8997,1.00,428.86,2023-11-19
8997,29.00,774.27,2023-11-19
9042,49.00,531.06,2023-11-19
9042,442.00,-144.13,2023-11-19
9043,447.00,-682.31,2023-11-19
9043,505.00,-194.08,2023-11-19
9163,379.00,-280.96,2023-11-19
9163,409.00,356.07,2023-11-19
9164,111.00,478.87,2023-11-19
9164,440.00,343.85,2023-11-19
9166,63.00,585.92,2023-11-19
9166,506.00,223.13,2023-11-19
9232,189.00,369.22,2023-11-19
9232,497.00,537.47,2023-11-19
9233,22.00,49.76,2023-11-19
