ID game,ID team,rating,date,old_rating
<<<<<<< HEAD
8934,189.0,189.06,2023-10-15,196.26
8934,329.0,-99.84,2023-10-15,30.63
8935,497.0,-11.61,2023-10-15,-113.94
8935,498.0,129.68,2023-10-15,150.24
8960,409.0,351.04,2023-10-15,393.49
8960,496.0,469.23,2023-10-15,445.35
8964,12.0,-561.73,2023-10-15,-226.34
8964,333.0,1136.14,2023-10-15,847.87
8900,35.0,504.29,2023-10-21,605.36
8900,452.0,66.23,2023-10-21,-36.05
9008,191.0,482.8,2023-10-21,565.41
9008,410.0,48.42,2023-10-21,-44.0
9010,63.0,657.14,2023-10-21,714.59
9010,443.0,176.03,2023-10-21,62.05
9013,92.0,573.7,2023-10-21,552.81
9013,109.0,-347.91,2023-10-21,-224.03
9015,22.0,181.22,2023-10-21,254.4
9015,331.0,761.72,2023-10-21,712.95
9016,48.0,212.17,2023-10-21,348.03
9016,498.0,275.08,2023-10-21,129.68
9019,44.0,783.05,2023-10-21,717.34
9019,53.0,-327.11,2023-10-21,-270.41
9024,400.0,-221.16,2023-10-21,-228.17
9024,500.0,-28.02,2023-10-21,-77.56
9026,439.0,522.13,2023-10-21,276.41
9026,499.0,-107.9,2023-10-21,-80.41
9027,26.0,330.12,2023-10-21,73.5
9027,38.0,119.72,2023-10-21,100.02
9028,269.0,215.92,2023-10-21,122.71
9028,491.0,318.84,2023-10-21,149.9
9031,207.0,29.9,2023-10-21,149.62
9031,438.0,452.91,2023-10-21,592.34
9036,65.0,649.6,2023-10-21,709.65
9036,406.0,286.39,2023-10-21,269.8
9037,332.0,16.56,2023-10-21,16.29
9037,375.0,17.12,2023-10-21,-187.16
8898,333.0,1042.36,2023-10-22,1136.14
8898,396.0,-151.41,2023-10-22,-271.01
8901,31.0,328.07,2023-10-22,403.75
8901,494.0,34.7,2023-10-22,206.61
8903,56.0,737.58,2023-10-22,775.43
8903,505.0,-35.87,2023-10-22,8.24
8904,29.0,399.24,2023-10-22,449.16
8904,46.0,75.31,2023-10-22,130.37
8995,17.0,353.35,2023-10-22,482.28
8995,442.0,373.68,2023-10-22,510.87
9009,111.0,278.74,2023-10-22,315.38
9009,191.0,458.48,2023-10-22,482.8
9014,379.0,-147.57,2023-10-22,-290.66
9014,506.0,445.85,2023-10-22,418.08
9017,408.0,37.53,2023-10-22,71.78
9017,497.0,97.73,2023-10-22,-11.61
9018,189.0,138.3,2023-10-22,189.06
9018,402.0,632.69,2023-10-22,802.39
9020,23.0,332.15,2023-10-22,324.39
9020,214.0,100.65,2023-10-22,221.3
9021,329.0,-126.37,2023-10-22,-99.84
9021,336.0,202.69,2023-10-22,94.39
9025,216.0,-80.6,2023-10-22,-200.22
9025,431.0,432.43,2023-10-22,423.36
9029,8.0,-229.31,2023-10-22,-264.76
9029,405.0,-209.68,2023-10-22,-333.4
9030,129.0,158.23,2023-10-22,131.77
9030,205.0,235.94,2023-10-22,425.08
9003,31.0,379.18,2023-10-28,328.07
9003,333.0,674.38,2023-10-28,1042.36
9085,379.0,-171.79,2023-10-28,-147.57
9085,440.0,777.83,2023-10-28,700.99
9086,63.0,662.35,2023-10-28,657.14
9086,92.0,766.29,2023-10-28,573.7
9089,410.0,124.5,2023-10-28,48.42
9089,496.0,429.36,2023-10-28,469.23
9094,53.0,-252.23,2023-10-28,-327.11
9094,408.0,96.98,2023-10-28,37.53
9103,400.0,-46.41,2023-10-28,-221.16
9103,439.0,385.36,2023-10-28,522.13
9104,332.0,48.56,2023-10-28,16.56
9104,502.0,-177.27,2023-10-28,-43.85
9105,449.0,-242.91,2023-10-28,-194.57
9105,501.0,-157.92,2023-10-28,-285.51
9144,130.0,537.76,2023-10-28,554.73
9144,431.0,401.27,2023-10-28,432.43
8996,17.0,219.52,2023-10-29,353.35
8996,49.0,515.26,2023-10-29,398.17
8998,46.0,184.22,2023-10-29,75.31
8998,56.0,831.22,2023-10-29,737.58
9002,12.0,-704.9,2023-10-29,-561.73
9002,35.0,509.24,2023-10-29,504.29
9004,15.0,266.1,2023-10-29,275.57
9004,494.0,162.98,2023-10-29,34.7
9084,335.0,408.63,2023-10-29,389.08
9084,443.0,191.15,2023-10-29,176.03
9087,109.0,-672.96,2023-10-29,-347.91
9087,111.0,570.0,2023-10-29,278.74
9088,208.0,81.91,2023-10-29,78.37
9088,409.0,473.09,2023-10-29,351.04
9090,92.0,929.05,2023-10-29,766.29
9090,506.0,508.28,2023-10-29,445.85
9093,44.0,681.83,2023-10-29,783.05
9093,402.0,419.58,2023-10-29,632.69
9095,22.0,187.16,2023-10-29,181.22
9095,498.0,128.46,2023-10-29,275.08
9096,23.0,374.83,2023-10-29,332.15
9096,329.0,-100.04,2023-10-29,-126.37
9097,214.0,172.78,2023-10-29,100.65
9097,331.0,293.38,2023-10-29,761.72
9098,398.0,869.49,2023-10-29,1129.06
9098,406.0,249.91,2023-10-29,286.39
9099,176.0,211.85,2023-10-29,354.03
9099,500.0,-33.99,2023-10-29,-28.02
8999,46.0,226.49,2023-11-04,184.22
8999,49.0,416.55,2023-11-04,515.26
9146,63.0,575.59,2023-11-04,662.35
9146,109.0,-444.09,2023-11-04,-672.96
9147,92.0,766.98,2023-11-04,929.05
9147,496.0,396.52,2023-11-04,429.36
9149,208.0,-4.55,2023-11-04,81.91
9149,440.0,686.27,2023-11-04,777.83
9151,410.0,90.78,2023-11-04,124.5
9151,443.0,223.65,2023-11-04,191.15
9167,446.0,-1.88,2023-11-04,-98.99
9167,448.0,-490.08,2023-11-04,-377.04
9170,65.0,629.97,2023-11-04,649.6
9170,215.0,206.54,2023-11-04,253.96
9171,26.0,271.19,2023-11-04,330.12
9171,205.0,578.44,2023-11-04,235.94
9176,44.0,742.72,2023-11-04,681.83
9176,48.0,438.02,2023-11-04,212.17
9181,130.0,506.98,2023-11-04,537.76
9181,439.0,422.34,2023-11-04,385.36
9186,449.0,-302.61,2023-11-04,-242.91
9186,453.0,-806.94,2023-11-04,-830.95
9188,402.0,538.85,2023-11-04,419.58
9188,408.0,63.66,2023-11-04,96.98
9000,17.0,344.4,2023-11-05,219.52
9000,505.0,-61.97,2023-11-05,-35.87
9001,29.0,372.42,2023-11-05,399.24
9001,447.0,-239.64,2023-11-05,-396.04
9005,35.0,548.64,2023-11-05,509.24
9005,396.0,-411.01,2023-11-05,-151.41
9006,333.0,862.79,2023-11-05,674.38
9006,494.0,293.74,2023-11-05,162.98
9007,15.0,290.91,2023-11-05,266.1
9007,31.0,444.22,2023-11-05,379.18
9148,92.0,946.42,2023-11-05,766.98
9148,111.0,422.2,2023-11-05,570.0
9150,335.0,265.38,2023-11-05,408.63
9150,379.0,-66.71,2023-11-05,-171.79
9152,409.0,538.31,2023-11-05,473.09
9152,506.0,361.57,2023-11-05,508.28
9169,61.0,-36.21,2023-11-05,-103.93
9169,445.0,-192.09,2023-11-05,-289.18
9172,38.0,184.3,2023-11-05,119.72
9172,491.0,288.91,2023-11-05,318.84
9174,129.0,114.32,2023-11-05,158.23
9174,438.0,588.82,2023-11-05,452.91
9177,53.0,-413.35,2023-11-05,-252.23
9177,336.0,210.02,2023-11-05,202.69
9178,329.0,5.28,2023-11-05,-100.04
9178,497.0,104.56,2023-11-05,97.73
9179,332.0,9.86,2023-11-05,48.56
9179,411.0,300.59,2023-11-05,180.78
9180,22.0,288.63,2023-11-05,187.16
9180,189.0,137.41,2023-11-05,138.3
9183,375.0,103.51,2023-11-05,17.12
9183,500.0,62.17,2023-11-05,-33.99
9185,400.0,10.33,2023-11-05,-46.41
9185,431.0,402.57,2023-11-05,401.27
9100,411.0,193.38,2023-11-11,300.59
9100,499.0,11.36,2023-11-11,-107.9
9153,109.0,-402.33,2023-11-11,-444.09
9153,409.0,355.26,2023-11-11,538.31
9154,191.0,399.34,2023-11-11,458.48
9154,440.0,674.34,2023-11-11,686.27
9158,410.0,-5.41,2023-11-11,90.78
9158,506.0,363.39,2023-11-11,361.57
9211,35.0,802.76,2023-11-11,548.64
9211,333.0,622.52,2023-11-11,862.79
9214,61.0,-89.8,2023-11-11,-36.21
9214,404.0,327.83,2023-11-11,45.12
9220,336.0,230.98,2023-11-11,210.02
9220,402.0,466.63,2023-11-11,538.85
9221,53.0,-414.15,2023-11-11,-413.35
9221,329.0,121.19,2023-11-11,5.28
9223,207.0,165.66,2023-11-11,29.9
9223,269.0,187.28,2023-11-11,215.92
9225,38.0,35.19,2023-11-11,184.3
9225,405.0,-295.07,2023-11-11,-209.68
9228,332.0,157.9,2023-11-11,9.86
9228,431.0,442.58,2023-11-11,402.57
9263,401.0,-596.34,2023-11-11,-220.3
9263,449.0,-88.25,2023-11-11,-302.61
9040,46.0,309.41,2023-11-12,226.49
9040,447.0,-303.6,2023-11-12,-239.64
9041,1.0,575.95,2023-11-12,467.91
9041,56.0,761.95,2023-11-12,831.22
9155,191.0,483.0,2023-11-12,399.34
9155,208.0,-119.63,2023-11-12,-4.55
9157,63.0,599.54,2023-11-12,575.59
9157,335.0,410.73,2023-11-12,265.38
9159,443.0,122.78,2023-11-12,223.65
9159,496.0,517.52,2023-11-12,396.52
9210,15.0,265.72,2023-11-12,290.91
9210,452.0,57.54,2023-11-12,66.23
9212,445.0,-222.05,2023-11-12,-192.09
9212,448.0,-303.33,2023-11-12,-490.08
9213,104.0,355.5,2023-11-12,145.61
9213,406.0,455.34,2023-11-12,249.91
9215,23.0,160.74,2023-11-12,374.83
9215,497.0,143.59,2023-11-12,104.56
9216,331.0,460.94,2023-11-12,293.38
9216,498.0,98.27,2023-11-12,128.46
9219,48.0,514.33,2023-11-12,438.02
9219,408.0,172.22,2023-11-12,63.66
9226,205.0,452.52,2023-11-12,578.44
9226,438.0,661.07,2023-11-12,588.82
9227,130.0,607.4,2023-11-12,506.98
9227,400.0,-219.69,2023-11-12,10.33
9229,216.0,-138.14,2023-11-12,-80.6
9229,502.0,-217.96,2023-11-12,-177.27
9245,31.0,472.06,2023-11-12,444.22
9245,396.0,-656.49,2023-11-12,-411.01
9160,191.0,644.96,2023-11-18,483.0
9160,443.0,37.05,2023-11-18,122.78
9162,109.0,-461.91,2023-11-18,-402.33
9162,410.0,-7.76,2023-11-18,-5.41
9165,208.0,-44.93,2023-11-18,-119.63
9165,335.0,423.38,2023-11-18,410.73
9234,53.0,-466.1,2023-11-18,-414.15
9234,402.0,485.64,2023-11-18,466.63
9236,44.0,736.06,2023-11-18,742.72
9236,329.0,177.82,2023-11-18,121.19
9237,336.0,183.52,2023-11-18,230.98
9237,408.0,414.7,2023-11-18,172.22
9238,26.0,264.76,2023-11-18,271.19
9238,207.0,116.34,2023-11-18,165.66
9240,38.0,166.15,2023-11-18,35.19
9240,129.0,213.97,2023-11-18,114.32
9241,405.0,-125.27,2023-11-18,-295.07
9241,491.0,391.43,2023-11-18,288.91
9243,65.0,422.26,2023-11-18,629.97
9243,445.0,-265.33,2023-11-18,-222.05
9271,216.0,-213.06,2023-11-18,-138.14
9271,375.0,84.54,2023-11-18,103.51
9276,411.0,237.2,2023-11-18,193.38
9276,439.0,137.03,2023-11-18,422.34
9277,130.0,670.87,2023-11-18,607.4
9277,499.0,104.92,2023-11-18,11.36
9278,332.0,240.42,2023-11-18,157.9
9278,400.0,-313.63,2023-11-18,-219.69
8997,1.0,431.32,2023-11-19,575.95
8997,29.0,583.24,2023-11-19,372.42
9042,49.0,451.09,2023-11-19,416.55
9042,442.0,489.92,2023-11-19,373.68
9163,379.0,-118.49,2023-11-19,-66.71
9163,409.0,366.76,2023-11-19,355.26
9164,111.0,432.6,2023-11-19,422.2
9164,440.0,671.21,2023-11-19,674.34
9166,63.0,639.11,2023-11-19,599.54
9166,506.0,334.84,2023-11-19,363.39
9235,48.0,229.13,2023-11-19,514.33
9235,214.0,196.83,2023-11-19,172.78
9244,104.0,358.02,2023-11-19,355.5
9244,448.0,-351.88,2023-11-19,-303.33
9274,396.0,-375.86,2023-11-19,-656.49
9274,452.0,57.19,2023-11-19,57.54
9280,401.0,-503.08,2023-11-19,-596.34
9280,453.0,-1154.1,2023-11-19,-806.94
9345,15.0,229.02,2023-11-19,265.72
9345,333.0,895.76,2023-11-19,622.52
9346,205.0,549.73,2023-11-19,452.52
9346,269.0,-29.27,2023-11-19,187.28
9282,92.0,1010.63,2023-11-25,946.42
9282,333.0,677.93,2023-11-25,895.76
9289,208.0,236.58,2023-11-25,-44.93
9289,410.0,-139.93,2023-11-25,-7.76
9377,26.0,-22.49,2023-11-25,264.76
9377,405.0,-326.02,2023-11-25,-125.27
9385,401.0,-313.52,2023-11-25,-503.08
9385,501.0,-280.46,2023-11-25,-157.92
9045,29.0,398.14,2023-11-26,583.24
9045,442.0,360.11,2023-11-26,489.92
9047,17.0,559.61,2023-11-26,344.4
9047,56.0,770.58,2023-11-26,761.95
9281,35.0,656.92,2023-11-26,802.76
9281,396.0,-245.51,2023-11-26,-375.86
9283,31.0,511.27,2023-11-26,472.06
9283,452.0,-13.39,2023-11-26,57.19
9284,109.0,-518.27,2023-11-26,-461.91
9284,379.0,-46.02,2023-11-26,-118.49
9288,440.0,673.84,2023-11-26,671.21
9288,443.0,14.57,2023-11-26,37.05
9290,111.0,362.6,2023-11-26,432.6
9290,208.0,143.61,2023-11-26,236.58
9307,22.0,134.95,2023-11-26,288.63
9307,214.0,118.94,2023-11-26,196.83
9308,402.0,387.54,2023-11-26,485.64
9308,498.0,322.93,2023-11-26,98.27
9309,44.0,609.22,2023-11-26,736.06
9309,497.0,149.18,2023-11-26,143.59
9310,23.0,187.02,2023-11-26,160.74
9310,336.0,92.55,2023-11-26,183.52
9353,176.0,172.95,2023-11-26,211.85
9353,431.0,428.89,2023-11-26,442.58
9378,38.0,98.46,2023-11-26,166.15
9378,205.0,521.52,2023-11-26,549.73
9379,129.0,189.92,2023-11-26,213.97
9379,207.0,27.17,2023-11-26,116.34
9380,269.0,-10.43,2023-11-26,-29.27
9380,438.0,805.55,2023-11-26,661.07
9381,404.0,59.01,2023-11-26,327.83
9381,448.0,-363.22,2023-11-26,-351.88
9382,104.0,495.85,2023-11-26,358.02
9382,445.0,-239.7,2023-11-26,-265.33
9383,406.0,284.81,2023-11-26,455.34
9383,446.0,98.75,2023-11-26,-1.88
9292,208.0,-20.23,2023-12-02,143.61
9292,496.0,462.72,2023-12-02,517.52
9294,63.0,443.22,2023-12-02,639.11
9294,409.0,521.97,2023-12-02,366.76
9305,15.0,191.77,2023-12-02,229.02
9305,92.0,1029.62,2023-12-02,1010.63
9425,26.0,230.8,2023-12-02,-22.49
9425,205.0,557.16,2023-12-02,521.52
9429,65.0,817.72,2023-12-02,422.26
9429,445.0,-354.42,2023-12-02,-239.7
9433,215.0,87.33,2023-12-02,206.54
9433,446.0,126.97,2023-12-02,98.75
9434,400.0,-169.46,2023-12-02,-313.63
9434,502.0,-109.66,2023-12-02,-217.96
9440,53.0,-351.85,2023-12-02,-466.1
9440,498.0,348.88,2023-12-02,322.93
9048,1.0,764.98,2023-12-03,431.32
9048,46.0,173.59,2023-12-03,309.41
9050,17.0,192.84,2023-12-03,559.61
9050,447.0,-556.35,2023-12-03,-303.6
9291,111.0,284.01,2023-12-03,362.6
9291,506.0,649.82,2023-12-03,334.84
9293,379.0,95.04,2023-12-03,-46.02
9293,410.0,-2.38,2023-12-03,-139.93
9295,109.0,-557.52,2023-12-03,-518.27
9295,443.0,-12.51,2023-12-03,14.57
9296,191.0,1077.32,2023-12-03,644.96
9296,335.0,167.66,2023-12-03,423.38
9303,31.0,519.21,2023-12-03,511.27
9303,35.0,751.67,2023-12-03,656.92
9304,333.0,487.29,2023-12-03,677.93
9304,494.0,351.55,2023-12-03,293.74
9306,92.0,937.95,2023-12-03,1029.62
9306,452.0,96.96,2023-12-03,-13.39
9313,44.0,753.03,2023-12-03,609.22
9313,498.0,62.63,2023-12-03,348.88
9314,23.0,40.3,2023-12-03,187.02
9314,189.0,249.64,2023-12-03,137.41
9316,48.0,396.35,2023-12-03,229.13
9316,331.0,435.76,2023-12-03,460.94
9426,129.0,372.68,2023-12-03,189.92
9426,491.0,258.89,2023-12-03,391.43
9430,104.0,512.2,2023-12-03,495.85
9430,404.0,153.61,2023-12-03,59.01
9432,54.0,-283.1,2023-12-03,0.0
9432,61.0,-64.02,2023-12-03,-89.8
9435,176.0,255.73,2023-12-03,172.95
9435,500.0,-43.2,2023-12-03,62.17
9436,431.0,399.86,2023-12-03,428.89
9436,439.0,352.88,2023-12-03,137.03
9437,375.0,283.58,2023-12-03,84.54
9437,411.0,156.24,2023-12-03,237.2
9439,130.0,694.35,2023-12-03,670.87
9439,499.0,114.53,2023-12-03,104.92
9297,63.0,720.49,2023-12-09,443.22
9297,208.0,-132.72,2023-12-09,-20.23
9300,443.0,-171.39,2023-12-09,-12.51
9300,506.0,502.62,2023-12-09,649.82
9301,409.0,531.95,2023-12-09,521.97
9301,440.0,704.01,2023-12-09,673.84
9318,214.0,71.65,2023-12-09,118.94
9318,498.0,444.25,2023-12-09,62.63
9421,92.0,937.79,2023-12-09,937.95
9421,333.0,390.01,2023-12-09,487.29
9450,445.0,-572.81,2023-12-09,-354.42
9450,448.0,-304.17,2023-12-09,-363.22
9454,26.0,120.22,2023-12-09,230.8
9454,491.0,217.62,2023-12-09,258.89
9455,405.0,-184.08,2023-12-09,-326.02
9455,438.0,662.22,2023-12-09,805.55
9457,216.0,14.34,2023-12-09,-213.06
9457,544.0,-618.52,2023-12-09,0.0
9459,176.0,226.93,2023-12-09,255.73
9459,400.0,-170.75,2023-12-09,-169.46
9480,502.0,74.53,2023-12-09,-109.66
9480,546.0,16.24,2023-12-09,0.0
9055,56.0,880.24,2023-12-10,770.58
9055,442.0,275.02,2023-12-10,360.11
9217,189.0,227.55,2023-12-10,249.64
9217,214.0,165.78,2023-12-10,71.65
9317,23.0,276.43,2023-12-10,40.3
9317,331.0,264.29,2023-12-10,435.76
9320,329.0,180.3,2023-12-10,177.82
9320,408.0,350.34,2023-12-10,414.7
9321,44.0,632.24,2023-12-10,753.03
9321,336.0,119.33,2023-12-10,92.55
9413,15.0,203.54,2023-12-10,191.77
9413,494.0,496.46,2023-12-10,351.55
9415,31.0,383.1,2023-12-10,519.21
9415,92.0,681.06,2023-12-10,937.79
9441,22.0,258.01,2023-12-10,134.95
9441,53.0,-397.56,2023-12-10,-351.85
9447,215.0,193.33,2023-12-10,87.33
9447,398.0,1274.29,2023-12-10,869.49
9449,54.0,-180.08,2023-12-10,-283.1
9449,406.0,257.0,2023-12-10,284.81
9453,65.0,601.65,2023-12-10,817.72
9453,104.0,446.91,2023-12-10,512.2
9456,404.0,76.7,2023-12-10,153.61
9456,446.0,82.28,2023-12-10,126.97
9458,431.0,457.57,2023-12-10,399.86
9458,500.0,-34.5,2023-12-10,-43.2
9460,332.0,324.64,2023-12-10,240.42
9460,499.0,-76.91,2023-12-10,114.53
9462,449.0,-194.66,2023-12-10,-88.25
9462,545.0,-239.68,2023-12-10,0.0
9419,452.0,80.42,2023-12-16,96.96
9419,494.0,446.21,2023-12-16,496.46
9475,26.0,32.69,2023-12-16,120.22
9475,269.0,182.87,2023-12-16,-10.43
9476,129.0,229.6,2023-12-16,372.68
9476,205.0,575.91,2023-12-16,557.16
9477,207.0,163.79,2023-12-16,27.17
9477,405.0,-166.12,2023-12-16,-184.08
9478,438.0,829.65,2023-12-16,662.22
9478,491.0,177.76,2023-12-16,217.62
9483,48.0,-45.44,2023-12-16,396.35
9483,336.0,182.28,2023-12-16,119.33
9485,44.0,684.31,2023-12-16,632.24
9485,214.0,169.15,2023-12-16,165.78
9487,23.0,367.53,2023-12-16,276.43
9487,498.0,381.25,2023-12-16,444.25
9499,65.0,794.86,2023-12-16,601.65
9499,446.0,-6.61,2023-12-16,82.28
9500,411.0,259.92,2023-12-16,156.24
9500,546.0,46.3,2023-12-16,16.24
9502,439.0,147.25,2023-12-16,352.88
9502,499.0,-79.84,2023-12-16,-76.91
9503,400.0,-165.06,2023-12-16,-170.75
9503,544.0,-308.18,2023-12-16,-618.52
9504,130.0,557.87,2023-12-16,694.35
9504,176.0,277.42,2023-12-16,226.93
9058,29.0,449.97,2023-12-17,398.14
9058,447.0,-455.3,2023-12-17,-556.35
9059,442.0,353.29,2023-12-17,275.02
9059,505.0,-63.25,2023-12-17,-61.97
9299,109.0,-682.78,2023-12-17,-557.52
9299,496.0,400.69,2023-12-17,462.72
9420,15.0,202.77,2023-12-17,203.54
9420,31.0,535.68,2023-12-17,383.1
9482,329.0,158.29,2023-12-17,180.3
9482,402.0,351.92,2023-12-17,387.54
9484,22.0,50.9,2023-12-17,258.01
9484,408.0,257.79,2023-12-17,350.34
9486,189.0,146.29,2023-12-17,227.55
9486,331.0,282.6,2023-12-17,264.29
9495,398.0,1330.62,2023-12-17,1274.29
9495,404.0,169.94,2023-12-17,76.7
9496,54.0,-97.24,2023-12-17,-180.08
9496,445.0,-477.97,2023-12-17,-572.81
9497,104.0,508.27,2023-12-17,446.91
9497,448.0,-371.26,2023-12-17,-304.17
9498,61.0,-112.67,2023-12-17,-64.02
9498,406.0,453.63,2023-12-17,257.0
9505,216.0,55.57,2023-12-17,14.34
9505,500.0,-136.47,2023-12-17,-34.5
9561,501.0,-190.63,2023-12-17,-280.46
9561,545.0,-128.37,2023-12-17,-239.68
9562,449.0,157.3,2023-12-17,-194.66
9562,453.0,-1435.61,2023-12-17,-1154.1
9414,35.0,623.4,2023-12-23,751.67
9414,452.0,267.11,2023-12-23,80.42
9489,402.0,346.95,2023-12-23,351.92
9489,497.0,246.14,2023-12-23,149.18
9494,44.0,561.29,2023-12-23,684.31
9494,331.0,464.85,2023-12-23,282.6
9585,61.0,-146.48,2023-12-23,-112.67
9585,215.0,211.12,2023-12-23,193.33
9590,216.0,173.12,2023-12-23,55.57
9590,499.0,-285.04,2023-12-23,-79.84
9591,176.0,232.81,2023-12-23,277.42
9591,546.0,-65.41,2023-12-23,46.3
9592,375.0,71.42,2023-12-23,283.58
9592,400.0,47.51,2023-12-23,-165.06
9614,12.0,-774.65,2023-12-23,-704.9
9614,506.0,759.73,2023-12-23,502.62
9617,208.0,-21.99,2023-12-23,-132.72
9617,379.0,-14.46,2023-12-23,95.04
9051,29.0,506.39,2023-12-24,449.97
9051,505.0,-24.24,2023-12-24,-63.25
9416,333.0,674.65,2023-12-24,390.01
9416,396.0,-248.59,2023-12-24,-245.51
9422,92.0,705.92,2023-12-24,681.06
9422,494.0,512.52,2023-12-24,446.21
9490,48.0,412.43,2023-12-24,-45.44
9490,329.0,-123.62,2023-12-24,158.29
9491,22.0,237.02,2023-12-24,50.9
9491,336.0,214.96,2023-12-24,182.28
9493,214.0,209.6,2023-12-24,169.15
9493,408.0,503.25,2023-12-24,257.79
9582,398.0,1263.55,2023-12-24,1330.62
9582,406.0,408.2,2023-12-24,453.63
9583,65.0,757.85,2023-12-24,794.86
9583,448.0,-285.65,2023-12-24,-371.26
9584,54.0,78.11,2023-12-24,-97.24
9584,404.0,80.62,2023-12-24,169.94
9586,453.0,-1011.87,2023-12-24,-1435.61
9586,545.0,-90.67,2023-12-24,-128.37
9588,411.0,190.94,2023-12-24,259.92
9588,544.0,-391.26,2023-12-24,-308.18
9589,332.0,205.0,2023-12-24,324.64
9589,439.0,536.2,2023-12-24,147.25
9593,130.0,793.5,2023-12-24,557.87
9593,500.0,-163.02,2023-12-24,-136.47
9594,431.0,407.48,2023-12-24,457.57
9594,502.0,85.54,2023-12-24,74.53
9613,409.0,476.6,2023-12-24,531.95
9613,556.0,0.02,2023-12-24,0.0
9052,17.0,307.79,2024-01-13,192.84
9052,46.0,452.63,2024-01-13,173.59
9637,335.0,163.83,2024-01-13,167.66
9637,506.0,811.05,2024-01-13,759.73
9651,109.0,-237.49,2024-01-13,-682.78
9651,379.0,-164.91,2024-01-13,-14.46
9659,26.0,399.02,2024-01-13,32.69
9659,38.0,60.46,2024-01-13,98.46
9667,44.0,398.2,2024-01-13,561.29
9667,498.0,413.45,2024-01-13,381.25
9669,23.0,-35.41,2024-01-13,367.53
9669,189.0,244.1,2024-01-13,146.29
9675,61.0,-151.47,2024-01-13,-146.48
9675,446.0,-52.71,2024-01-13,-6.61
9677,65.0,563.23,2024-01-13,757.85
9677,404.0,-123.86,2024-01-13,80.62
9681,431.0,421.88,2024-01-13,407.48
9681,546.0,-75.99,2024-01-13,-65.41
9682,332.0,196.3,2024-01-13,205.0
9682,400.0,-590.86,2024-01-13,47.51
9683,500.0,-131.28,2024-01-13,-163.02
9683,544.0,-338.15,2024-01-13,-391.26
9686,453.0,-987.66,2024-01-13,-1011.87
9686,501.0,-141.66,2024-01-13,-190.63
9044,49.0,699.38,2024-01-14,451.09
9044,505.0,-184.94,2024-01-14,-24.24
9603,1.0,687.17,2024-01-14,764.98
9603,555.0,0.02,2024-01-14,0.0
9631,92.0,859.79,2024-01-14,705.92
9631,396.0,-500.96,2024-01-14,-248.59
9634,31.0,575.58,2024-01-14,535.68
9634,333.0,384.53,2024-01-14,674.65
9638,111.0,198.73,2024-01-14,284.01
9638,409.0,470.26,2024-01-14,476.6
9639,63.0,791.31,2024-01-14,720.49
9639,191.0,1210.27,2024-01-14,1077.32
9641,12.0,-985.32,2024-01-14,-774.65
9641,556.0,0.02,2024-01-14,0.02
9652,443.0,-130.42,2024-01-14,-171.39
9652,496.0,452.59,2024-01-14,400.69
9660,205.0,458.77,2024-01-14,575.91
9660,405.0,-448.76,2024-01-14,-166.12
9661,207.0,72.23,2024-01-14,163.79
9661,491.0,193.44,2024-01-14,177.76
9662,129.0,325.27,2024-01-14,229.6
9662,269.0,205.55,2024-01-14,182.87
9668,331.0,202.1,2024-01-14,464.85
9668,408.0,504.55,2024-01-14,503.25
9671,53.0,-558.79,2024-01-14,-397.56
9671,402.0,537.98,2024-01-14,346.95
9672,22.0,121.81,2024-01-14,237.02
9672,329.0,-79.15,2024-01-14,-123.62
9673,214.0,149.35,2024-01-14,209.6
9673,336.0,210.65,2024-01-14,214.96
9674,54.0,-29.37,2024-01-14,78.11
9674,398.0,1146.73,2024-01-14,1263.55
9676,215.0,-109.16,2024-01-14,211.12
9676,448.0,-148.03,2024-01-14,-285.65
9678,104.0,421.44,2024-01-14,508.27
9678,406.0,199.19,2024-01-14,408.2
9679,130.0,612.84,2024-01-14,793.5
9679,502.0,317.83,2024-01-14,85.54
9680,176.0,196.7,2024-01-14,232.81
9680,375.0,224.53,2024-01-14,71.42
9684,216.0,88.82,2024-01-14,173.12
9684,439.0,326.19,2024-01-14,536.2
9685,411.0,267.6,2024-01-14,190.94
9685,499.0,-141.57,2024-01-14,-285.04
9687,449.0,53.99,2024-01-14,157.3
9687,545.0,-51.67,2024-01-14,-90.67
9063,17.0,220.93,2024-01-20,307.79
9063,49.0,570.52,2024-01-20,699.38
9065,46.0,333.2,2024-01-20,452.63
9065,442.0,402.47,2024-01-20,353.29
9644,191.0,1111.74,2024-01-20,1210.27
9644,556.0,0.02,2024-01-20,0.02
9650,409.0,527.44,2024-01-20,470.26
9650,506.0,695.25,2024-01-20,811.05
9658,208.0,-226.86,2024-01-20,-21.99
9658,496.0,401.08,2024-01-20,452.59
9688,35.0,583.06,2024-01-20,623.4
9688,92.0,675.23,2024-01-20,859.79
9694,23.0,336.01,2024-01-20,-35.41
9694,402.0,412.55,2024-01-20,537.98
9695,48.0,263.42,2024-01-20,412.43
9695,53.0,-179.91,2024-01-20,-558.79
9697,214.0,266.06,2024-01-20,149.35
9697,329.0,-181.57,2024-01-20,-79.15
9699,408.0,377.23,2024-01-20,504.55
9699,498.0,374.26,2024-01-20,413.45
9728,61.0,-123.99,2024-01-20,-151.47
9728,65.0,495.43,2024-01-20,563.23
9729,215.0,223.15,2024-01-20,-109.16
9729,445.0,-418.78,2024-01-20,-477.97
9738,176.0,224.54,2024-01-20,196.7
