ID team,ID opponent,%T,%O
335,1,11.995098462515497,88.0049015374845
438,129,89.5576172043959,10.442382795604095
405,443,9.997565738632456,90.00243426136754
438,501,97.48014398825777,2.5198560117422315
402,189,80.33103042402242,19.66896957597759
405,23,17.628832307593047,82.37116769240694
335,129,77.16586232847406,22.83413767152593
402,452,42.9922898024142,57.007710197585794
335,439,89.98079509425368,10.01920490574631
402,65,88.46826576644314,11.531734233556863
405,545,83.43689471441243,16.563105285587568
335,26,74.61355030300967,25.386449696990326
438,375,90.15194849073099,9.848051509269
438,545,98.37830495621289,1.6216950437871018
335,29,7.571467314700209,92.42853268529979
335,63,44.10829834502138,55.89170165497863
402,215,89.70991001204159,10.290089987958396
490,405,81.8176870244807,18.182312975519295
402,331,55.64779510018639,44.35220489981361
405,501,75.8896178192248,24.110382180775204
490,411,77.53412209953237,22.46587790046764
335,65,78.51022964846199,21.48977035153801
490,438,24.9235857418686,75.0764142581314
335,405,83.85692492125038,16.14307507874963
335,404,88.56585616095396,11.43414383904605
490,189,62.382544896613226,37.61745510338678
405,375,40.79630307089517,59.20369692910483
405,439,63.823015526610384,36.17698447338961
490,451,92.02719979774558,7.97280020225442
402,501,96.98819728849826,3.0118027115017356
335,438,27.747372440882128,72.25262755911787
335,451,92.99845097611924,7.001549023880747
335,490,53.68755103414261,46.312448965857385
405,411,43.25400554173337,56.74599445826662
402,400,97.63299722603188,2.3670027739681196
490,404,87.046277353743,12.953722646257004
438,405,92.88497230378458,7.11502769621542
335,402,31.794050859011453,68.20594914098854
402,438,45.12104628666519,54.87895371333481
335,214,69.45808942137683,30.541910578623177
490,443,32.803705791870954,67.19629420812905
490,65,75.96397331349641,24.036026686503593
405,129,39.164928715881146,60.83507128411886
438,332,91.30524534361172,8.694754656388284
405,404,60.2005353561068,39.799464643893195
490,331,33.52131053708888,66.47868946291112
438,239,39.56231793170835,60.43768206829165
335,44,33.618510236432655,66.38148976356734
405,26,35.85008511662906,64.14991488337094
438,489,90.25686174666745,9.743138253332548
402,63,62.89876151707098,37.10123848292903
402,411,89.31697676298339,10.683023237016604
490,23,49.032521000716415,50.9674789992836
438,23,74.3567522889187,25.643247711081308
335,176,82.49120211096634,17.508797889033662
438,29,17.09309364057367,82.90690635942633
490,400,94.59223683383301,5.4077631661669905
405,214,30.160102016662837,69.83989798333717
438,400,98.02106813244814,1.978931867551867
402,176,90.78019994349569,9.219800056504312
490,402,28.708694736361085,71.29130526363893
335,406,82.90924524462122,17.090754755378775
490,489,75.9825435219078,24.01745647809221
490,502,77.53227054517173,22.467729454828273
438,1,25.77455029250691,74.22544970749308
402,129,87.66524829099951,12.334751709000475
405,65,41.07102929861304,58.92897070138695
402,439,94.89180419219883,5.1081958078011604
405,44,9.084779214463527,90.91522078553646
438,439,95.71566709279945,4.284332907200552
490,26,71.75527216328983,28.244727836710165
335,452,26.070443282974203,73.92955671702579
490,335,46.312448965857385,53.68755103414261
402,1,22.267903389637127,77.73209661036287
490,63,40.50822006873293,59.49177993126706
405,335,16.14307507874963,83.85692492125038
438,63,67.31710501505935,32.682894984940646
490,239,17.980190464632464,82.01980953536754
490,214,66.2628791351454,33.73712086485462
