ID;ID game;ID player;ID team;None;total time on ice;pucks;throws by;a shot on target;accurate transmission;interception;The face-off is won;face-off lost;blocked throws;ice exits
9580;7362;3042;438;;677;0;0;0;0;0;0;0;0;1
9581;7362;3847;438;;849;0;0;0;0;0;0;0;0;2
9582;7362;3052;438;;1002;0;4;12;0;0;1;1;0;3
9583;7362;6531;438;;698;0;0;0;0;0;1;7;0;2
9584;7362;5650;438;;892;0;4;5;0;0;1;5;0;2
9585;7362;8177;438;;1143;0;0;3;0;0;0;1;0;3
9586;7362;7090;438;;891;0;2;2;0;0;4;12;0;2
9587;7362;4303;438;;668;0;1;2;0;0;0;0;0;3
9588;7362;3049;438;;624;0;2;0;0;0;0;0;0;2
9589;7362;3053;438;;997;0;3;6;0;0;7;8;0;3
9590;7362;6532;438;;885;0;5;2;0;0;0;0;0;2
9591;7077;6605;12;;0;0;0;0;0;0;0;0;0;0
9592;7077;571;12;;971;0;0;0;0;0;0;0;1;7
9593;7077;2209;12;;1637;0;1;1;0;0;0;0;0;9
9594;7077;227;12;;1059;0;0;0;0;0;0;0;1;8
9595;7077;1396;12;;1726;0;2;3;0;0;0;0;0;9
9596;7077;886;12;;749;0;1;3;0;0;0;0;0;10
9597;7077;1102;12;;910;0;0;1;0;0;0;0;0;9
9598;7077;230;12;;572;0;0;1;0;0;0;1;0;10
9599;7077;3;12;;680;0;0;0;0;0;7;3;0;10
9600;7077;2450;12;;864;0;1;0;0;0;0;1;0;9
9601;7077;545;12;;802;0;0;0;0;0;6;6;2;9
9602;7077;4342;12;;1249;0;2;6;0;0;10;6;1;11
9603;7077;63;12;;643;0;0;0;0;0;0;0;0;10
9604;7077;6145;12;;1155;0;2;3;0;0;0;0;0;9
9605;7077;7519;15;;0;0;0;0;0;0;0;0;0;0
9606;7077;121;15;;1453;0;1;3;0;0;0;0;0;4
9607;7077;6524;15;;1248;0;3;2;0;0;0;0;1;3
9608;7077;4336;15;;1230;0;0;0;0;0;0;0;1;3
9609;7077;8090;15;;1351;0;0;1;0;0;0;0;0;3
9610;7077;6219;15;;1354;0;1;7;0;0;0;0;0;4
9611;7077;6538;15;;1360;0;4;4;0;0;0;2;0;4
9612;7077;6141;15;;1306;0;6;7;0;0;8;12;0;4
9613;7077;299;15;;1327;0;3;2;0;0;8;9;1;3
9614;7077;4312;15;;1112;0;6;5;0;0;1;0;0;3
9615;7077;7213;15;;1283;0;1;7;0;0;0;0;0;3
9616;7006;997;17;;0;0;0;0;0;0;0;0;0;0
9617;7006;2890;17;;1059;0;0;2;0;0;0;0;0;5
9618;7006;438;17;;739;0;0;0;0;0;0;0;2;4
9619;7006;7235;17;;1033;0;0;0;0;0;1;0;0;2
9620;7006;2224;17;;1036;0;2;0;0;0;0;0;0;6
9621;7006;186;17;;622;0;1;0;0;0;0;0;1;2
9622;7006;399;17;;1004;0;0;2;0;0;0;0;1;6
9623;7006;1470;17;;916;0;0;0;0;0;7;8;0;6
9624;7006;3239;17;;939;0;1;4;0;0;1;0;0;5
9625;7006;83;17;;692;0;0;2;0;0;4;5;0;3
9626;7006;738;17;;726;0;1;0;0;0;0;0;1;3
9627;7006;6890;17;;891;0;0;2;0;0;0;0;0;4
9628;7006;4546;17;;702;0;1;0;0;0;1;4;0;3
9629;7006;4106;17;;1258;0;6;6;0;0;7;8;2;3
9630;7006;174;17;;811;0;2;3;0;0;0;0;0;6
9631;7006;4389;17;;1085;0;0;6;0;0;0;1;1;4
9632;7006;7850;442;;0;0;0;0;0;0;0;0;0;0
9633;7006;7852;442;;1501;0;3;0;0;0;0;0;0;4
9634;7006;2446;442;;1447;0;0;1;0;0;0;0;2;2
9635;7006;7862;442;;0;0;0;0;0;0;0;0;0;0
9636;7006;8118;442;;1412;0;1;0;0;0;0;0;0;3
9637;7006;824;442;;1170;0;2;2;0;0;0;0;1;1
9638;7006;7853;442;;779;0;0;2;0;0;11;4;0;2
9639;7006;7854;442;;1206;0;2;2;0;0;2;4;0;1
9640;7006;7861;442;;1210;0;5;4;0;0;0;0;0;2
9641;7006;8368;442;;732;0;1;3;0;0;0;1;0;3
9642;7006;8344;442;;0;0;0;0;0;0;0;0;0;0
9643;7006;7859;442;;1007;0;2;4;0;0;2;2;1;2
9644;7006;7866;442;;526;0;1;0;0;0;0;3;0;4
9645;7006;7858;442;;890;0;1;6;0;0;4;3;1;3
9646;7006;7857;442;;1205;0;1;7;0;0;0;1;2;3
9647;7006;7856;442;;713;0;1;3;0;0;4;5;0;4
9648;7376;4339;407;;0;0;0;0;0;0;0;0;0;0
9649;7376;5615;407;;694;0;0;0;0;0;0;0;1;5
9650;7376;6830;407;;984;0;1;3;0;0;0;0;1;3
9651;7376;273;407;;1111;0;0;0;0;0;0;0;1;4
9652;7376;7035;407;;680;0;2;2;0;0;0;0;0;5
9653;7376;7108;407;;868;0;2;0;0;0;1;0;0;5
9654;7376;6897;407;;949;0;0;1;0;0;0;0;0;5
9655;7376;4571;407;;970;0;2;1;0;0;0;0;0;4
9656;7376;5552;407;;719;0;0;0;0;0;0;0;0;3
9657;7376;5749;407;;828;0;0;2;0;0;7;9;1;4
9658;7376;6551;407;;1076;0;2;6;0;0;0;0;0;4
9659;7376;7105;407;;780;0;3;1;0;0;0;0;1;5
9660;7376;7567;407;;785;0;1;2;0;0;10;10;0;3
9661;7376;7729;407;;1076;0;3;2;0;0;10;9;1;3
9662;7376;5553;407;;702;0;0;0;0;0;0;0;0;4
9663;7376;4946;407;;632;0;1;4;0;0;0;0;0;5
9664;7376;5516;44;;0;0;0;0;0;0;0;0;0;0
9665;7376;287;44;;1131;0;0;0;0;0;0;0;0;12
9666;7376;62;44;;714;0;1;0;0;0;0;0;1;9
9667;7376;2294;44;;982;0;1;0;0;0;0;0;1;12
9668;7376;74;44;;940;0;1;0;0;0;0;0;0;11
9669;7376;593;44;;834;0;1;0;0;0;0;0;1;11
9670;7376;5657;44;;784;0;1;1;0;0;0;0;2;8
9671;7376;6940;44;;786;0;3;1;0;0;1;1;0;10
9672;7376;2203;44;;990;0;2;0;0;0;0;0;0;10
9673;7376;2452;44;;1072;0;3;7;0;0;10;8;0;9
9674;7376;7114;44;;971;0;1;1;0;0;3;2;0;9
9675;7376;6289;44;;994;0;4;10;0;0;0;0;0;9
9676;7376;595;44;;530;0;0;0;0;0;5;4;1;7
9677;7376;4561;44;;881;0;3;2;0;0;2;4;0;13
9678;7376;3587;44;;641;0;0;0;0;0;6;10;0;10
9679;7376;6906;44;;793;0;2;1;0;0;0;0;0;10
9680;7356;4257;200;;0;0;0;0;0;0;0;0;0;0
9681;7356;4258;200;;1051;0;1;1;0;0;0;0;5;3
9682;7356;7830;200;;702;0;1;1;0;0;0;0;2;3
9683;7356;4334;200;;582;0;1;0;0;0;0;0;1;2
9684;7356;1204;200;;794;0;0;1;0;0;0;0;0;2
9685;7356;5237;200;;1160;0;0;2;0;0;0;0;1;2
9686;7356;4260;200;;891;0;0;2;0;0;0;0;1;4
9687;7356;7569;200;;748;0;0;2;0;0;7;8;0;4
9688;7356;7568;200;;452;0;1;1;0;0;0;1;0;2
9689;7356;6899;200;;744;0;2;1;0;0;5;4;0;2
9690;7356;4268;200;;893;0;0;1;0;0;0;0;1;4
9691;7356;6146;200;;684;0;0;2;0;0;0;0;0;4
9692;7356;6900;200;;815;0;1;2;0;0;0;1;1;1
9693;7356;5775;200;;596;0;0;1;0;0;1;1;0;2
9694;7356;4266;200;;1127;0;0;3;0;0;7;5;1;3
9695;7356;7831;200;;883;0;0;1;0;0;4;4;0;3
9696;7356;4545;53;;0;0;0;0;0;0;0;0;0;0
9697;7356;169;53;;1201;0;0;2;0;0;0;0;1;5
9698;7356;158;53;;1201;0;6;1;0;0;0;0;1;5
9699;7356;159;53;;961;0;0;1;0;0;0;0;1;4
9700;7356;977;53;;1326;0;1;4;0;0;0;0;1;5
9701;7356;156;53;;753;0;0;4;0;0;5;6;0;4
9702;7356;6764;53;;797;0;1;1;0;0;1;1;0;5
9703;7356;393;53;;1012;0;2;2;0;0;3;2;1;3
9704;7356;4654;53;;856;0;0;3;0;0;5;0;0;4
9705;7356;168;53;;1154;0;3;2;0;0;3;3;0;4
9706;7356;5688;53;;626;0;0;1;0;0;2;2;0;5
9707;7356;150;53;;632;0;1;1;0;0;0;0;0;5
9708;7356;4425;53;;921;0;1;3;0;0;8;5;0;4
9709;7356;749;53;;1084;0;3;9;0;0;1;0;0;5
9710;7371;7934;453;;0;0;0;0;0;0;0;0;0;0
9711;7371;6557;453;;1530;0;0;0;0;0;0;0;3;1
9712;7371;7768;453;;1372;0;2;3;0;0;6;14;0;4
9713;7371;7932;453;;1836;0;0;0;0;0;0;0;1;1
9714;7371;5640;453;;1609;0;0;1;0;0;0;0;1;3
9715;7371;6562;453;;1057;0;0;1;0;0;0;0;0;4
9716;7371;7767;453;;1579;0;0;0;0;0;0;0;0;1
9717;7371;6556;453;;1324;0;0;0;0;0;0;0;2;3
9718;7371;8179;453;;1351;0;0;1;0;0;0;0;0;2
9719;7371;5571;453;;1311;0;0;1;0;0;7;10;0;4
9720;7371;7809;400;;0;0;0;0;0;0;0;0;0;0
9721;7371;8040;400;;0;0;0;0;0;0;0;0;0;0
9722;7371;7915;400;;801;0;0;2;0;0;0;0;0;1
9723;7371;7803;400;;940;0;2;0;0;0;0;0;0;2
9724;7371;6911;400;;817;0;2;2;0;0;0;0;1;1
9725;7371;8009;400;;799;0;3;2;0;0;0;0;0;2
9726;7371;5265;400;;953;0;1;1;0;0;0;0;0;2
9727;7371;2517;400;;827;0;0;1;0;0;0;0;0;1
9728;7371;6611;400;;698;0;1;4;0;0;0;0;0;1
9729;7371;7769;400;;730;0;2;1;0;0;0;0;0;2
9730;7371;2416;400;;942;0;0;5;0;0;0;0;0;2
9731;7371;6913;400;;850;0;1;0;0;0;0;0;0;2
9732;7371;2430;400;;962;0;0;2;0;0;8;5;0;2
9733;7371;5664;400;;889;0;1;1;0;0;8;2;0;1
9734;7371;6942;400;;1026;0;1;2;0;0;0;1;0;2
9735;7371;6920;400;;757;0;1;2;0;0;0;1;0;1
9736;7371;6917;400;;747;0;1;2;0;0;6;4;0;2
9737;7371;8027;400;;10;0;0;0;0;0;0;0;0;1
9738;7373;8012;104;;0;0;0;0;0;0;0;0;0;0
9739;7373;2215;104;;1263;0;2;1;0;0;0;0;1;5
9740;7373;2232;104;;1482;0;0;1;0;0;0;0;3;3
9741;7373;2230;104;;1134;0;1;3;0;0;0;0;0;2
9742;7373;2233;104;;1291;0;0;0;0;0;0;0;2;3
9743;7373;8014;104;;1053;0;3;0;0;0;3;9;1;3
9744;7373;2829;104;;752;0;0;2;0;0;0;0;0;4
9745;7373;7912;104;;642;0;0;2;0;0;0;0;0;3
9746;7373;7616;104;;941;0;0;1;0;0;5;12;1;4
9747;7373;7910;104;;678;0;3;3;0;0;0;11;0;4
9748;7373;2221;104;;1380;0;3;9;0;0;0;0;0;3
9749;7373;1122;104;;1015;0;1;1;0;0;0;0;0;2
9750;7373;7914;104;;996;0;5;3;0;0;0;2;1;4
9751;7373;3072;332;;0;0;0;0;0;0;0;0;0;0
9752;7373;5523;332;;1261;0;1;1;0;0;1;0;1;1
9753;7373;6596;332;;1277;0;3;1;0;0;0;0;1;1
9754;7373;7941;332;;1136;0;0;0;0;0;0;0;0;3
9755;7373;5644;332;;712;0;1;0;0;0;0;0;0;2
9756;7373;4465;332;;1035;0;2;7;0;0;0;0;0;4
9757;7373;6591;332;;1294;0;1;3;0;0;0;0;0;1
9758;7373;5602;332;;1361;0;4;3;0;0;17;4;0;4
9759;7373;7936;332;;998;0;0;0;0;0;1;0;0;3
9760;7373;365;332;;116;0;0;0;0;0;0;0;0;1
9761;7373;6585;332;;1176;0;2;3;0;0;14;5;0;1
9762;7373;7146;332;;500;0;0;3;0;0;0;0;0;3
9763;7373;7940;332;;0;0;0;0;0;0;0;0;0;0
9764;7373;7935;332;;1000;0;1;0;0;0;1;0;0;4
9765;7007;222;49;;0;0;0;0;0;0;0;0;0;0
9766;7007;3458;49;;1463;0;1;2;0;0;0;0;0;6
9767;7007;7200;49;;1549;0;2;6;0;0;0;0;1;7
9768;7007;202;49;;1337;0;2;2;0;0;1;0;0;2
9769;7007;277;49;;1429;0;3;4;0;0;0;0;1;2
9770;7007;1013;49;;1289;0;0;2;0;0;1;1;0;4
9771;7007;208;49;;1239;0;0;7;0;0;18;7;1;5
9772;7007;5770;49;;1135;0;2;3;0;0;0;0;0;5
9773;7007;3456;49;;1363;0;2;4;0;0;0;2;0;3
9774;7007;3461;49;;1293;0;1;2;0;0;2;0;0;4
9775;7007;2194;49;;1391;0;3;2;0;0;10;14;0;7
9776;7007;673;29;;0;0;0;0;0;0;0;0;0;0
9777;7007;6904;29;;1181;0;0;2;0;0;0;0;0;3
9778;7007;2770;29;;1470;0;0;2;0;0;0;0;0;3
9779;7007;8084;29;;1342;0;2;0;0;0;0;0;1;2
9780;7007;8083;29;;1547;0;3;4;0;0;19;17;1;3
9781;7007;6263;29;;1545;0;3;2;0;0;0;0;0;4
9782;7007;686;29;;598;0;1;1;0;0;0;0;0;4
9783;7007;6067;29;;1358;0;3;2;0;0;6;12;0;3
9784;7007;680;29;;1233;0;1;4;0;0;0;1;0;3
9785;7007;684;29;;641;0;1;2;0;0;0;0;0;3
9786;7007;5075;29;;1421;0;0;4;0;0;0;2;0;3
9787;7007;5748;29;;1374;0;0;10;0;0;0;0;0;2
9788;7008;7472;1;;0;0;0;0;0;0;0;0;0;0
9789;7008;66;1;;1280;0;0;1;0;0;0;0;5;1
9790;7008;7614;1;;1361;0;6;3;0;0;0;0;0;3
9791;7008;294;1;;1351;0;1;1;0;0;0;0;2;1
9792;7008;5646;1;;1376;0;1;2;0;0;0;0;0;2
9793;7008;3627;1;;991;0;2;4;0;0;1;2;0;3
9794;7008;883;1;;1301;0;2;4;0;0;17;4;0;3
9795;7008;1;1;;814;0;3;0;0;0;1;3;1;3
9796;7008;4422;1;;1055;0;1;5;0;0;0;0;0;2
9797;7008;6062;1;;1164;0;0;3;0;0;0;0;0;2
9798;7008;4342;1;;1276;0;0;4;0;0;0;0;0;4
9799;7008;3677;1;;984;0;1;1;0;0;7;14;0;2
9800;7008;8372;447;;0;0;0;0;0;0;0;0;0;0
9801;7008;7879;447;;1519;0;1;1;0;0;0;0;0;3
9802;7008;5081;447;;1057;0;0;1;0;0;0;0;0;2
9803;7008;3453;447;;1550;0;0;1;0;0;0;0;1;3
9804;7008;7875;447;;895;0;1;1;0;0;8;4;0;4
9805;7008;7871;447;;798;0;1;1;0;0;1;4;0;4
9806;7008;7878;447;;711;0;0;1;0;0;8;5;0;3
9807;7008;2270;447;;626;0;1;0;0;0;0;0;0;4
9808;7008;6487;447;;889;0;0;6;0;0;7;10;2;3
9809;7008;7869;447;;897;0;0;3;0;0;0;1;0;3
9810;7008;5069;447;;1549;0;4;3;0;0;1;2;0;1
9811;7008;5696;447;;864;0;2;1;0;0;0;0;0;3
9812;7008;6436;447;;1022;0;0;1;0;0;0;0;0;3
9813;7369;4435;22;;0;0;0;0;0;0;0;0;0;0
9814;7369;6272;22;;1354;0;1;3;0;0;0;0;1;5
9815;7369;1338;22;;1406;0;3;1;0;0;0;0;1;5
9816;7369;1341;22;;1259;0;0;0;0;0;0;0;1;4
9817;7369;531;22;;1212;0;2;2;0;0;0;0;1;2
9818;7369;1523;22;;1131;0;1;1;0;0;0;0;1;4
9819;7369;8016;22;;1182;0;2;0;0;0;0;0;0;5
9820;7369;5217;22;;1492;0;1;6;0;0;1;0;0;4
9821;7369;688;22;;1452;0;0;3;0;0;8;9;0;3
9822;7369;1336;22;;1423;0;1;1;0;0;1;0;0;3
9823;7369;2474;22;;1414;0;1;3;0;0;15;9;0;6
9824;7369;2559;23;;0;0;0;0;0;0;0;0;0;0
9825;7369;1551;23;;1270;0;1;2;0;0;0;0;0;4
9826;7369;1536;23;;1463;0;2;0;0;0;0;0;1;3
9827;7369;1550;23;;1275;0;1;2;0;0;0;0;0;5
9828;7369;4183;23;;1371;0;4;0;0;0;0;0;0;4
9829;7369;5223;23;;932;0;1;4;0;0;7;6;0;4
9830;7369;7781;23;;846;0;3;8;0;0;0;0;0;2
9831;7369;2743;23;;840;0;0;3;0;0;6;8;0;2
9832;7369;3274;23;;841;0;2;2;0;0;1;1;0;4
9833;7369;934;23;;1093;0;2;1;0;0;0;0;0;3
9834;7369;5544;23;;1026;0;0;4;0;0;0;0;0;3
9835;7369;729;23;;840;0;0;2;0;0;0;0;0;3
9836;7369;4184;23;;853;0;1;6;0;0;0;0;0;5
9837;7369;6291;23;;995;0;1;1;0;0;4;10;0;5
9838;7363;7222;64;;0;0;0;0;0;0;0;0;0;0
9839;7363;5023;64;;1221;0;0;1;0;0;0;0;1;3
9840;7363;1455;64;;1051;0;0;0;0;0;0;0;0;3
9841;7363;4323;64;;1468;0;0;0;0;0;0;0;0;3
9842;7363;1033;64;;1162;0;0;0;0;0;0;0;0;4
9843;7363;2915;64;;1595;0;1;2;0;0;10;16;0;3
9844;7363;1472;64;;1582;0;4;4;0;0;3;2;2;2
9845;7363;5820;64;;1160;0;0;0;0;0;8;4;0;4
9846;7363;1421;64;;1807;0;1;11;0;0;2;3;1;4
9847;7363;8074;64;;1452;0;0;3;0;0;5;7;0;4
9848;7363;1510;64;;830;0;0;0;0;0;3;1;0;4
9849;7363;8007;64;;393;0;0;0;0;0;0;0;0;2
9850;7363;7618;335;;0;0;0;0;0;0;0;0;0;0
9851;7363;7190;335;;1284;0;2;0;0;0;0;0;0;6
9852;7363;4232;335;;1444;0;0;0;0;0;0;0;2;6
9853;7363;2225;335;;1252;0;0;2;0;0;0;0;1;6
9854;7363;5731;335;;1469;0;1;1;0;0;0;0;3;4
9855;7363;6217;335;;982;0;3;4;0;0;0;0;0;6
9856;7363;725;335;;873;0;0;1;0;0;0;0;0;7
9857;7363;4859;335;;832;0;2;3;0;0;13;11;0;7
9858;7363;6431;335;;1029;0;4;6;0;0;0;0;0;7
9859;7363;6432;335;;986;0;3;0;0;0;0;0;2;7
9860;7363;1478;335;;1133;0;2;5;0;0;1;1;0;7
9861;7363;7794;335;;1037;0;3;8;0;0;10;6;0;6
9862;7363;5740;335;;986;0;2;5;0;0;10;12;0;8
9863;7363;5760;335;;774;0;2;5;0;0;0;0;0;6
9864;7005;998;4;;0;0;0;0;0;0;0;0;0;0
9865;7005;4643;4;;1529;0;2;4;0;0;0;0;1;3
9866;7005;1001;4;;704;0;0;0;0;0;0;0;0;3
9867;7005;5697;4;;948;0;0;0;0;0;0;0;0;3
9868;7005;1513;4;;1335;0;3;1;0;0;0;0;1;1
9869;7005;616;4;;883;0;0;0;0;0;0;0;0;3
9870;7005;1014;4;;596;0;0;6;0;0;0;0;0;3
9871;7005;1004;4;;615;0;1;3;0;0;2;5;0;3
9872;7005;807;4;;1174;0;0;3;0;0;11;6;1;3
9873;7005;6251;4;;1156;0;1;4;0;0;0;0;0;1
9874;7005;1006;4;;1140;0;0;2;0;0;0;0;0;2
9875;7005;5072;4;;1082;0;3;4;0;0;0;0;0;2
9876;7005;3823;4;;1138;0;3;1;0;0;2;4;0;3
9877;7005;805;4;;472;0;1;1;0;0;0;0;0;3
9878;7005;190;4;;1141;0;2;3;0;0;5;13;1;2
9879;7005;5751;46;;0;0;0;0;0;0;0;0;0;0
9880;7005;863;46;;1183;0;0;1;0;0;0;0;0;2
9881;7005;636;46;;1536;0;0;0;0;0;0;0;2;3
9882;7005;5758;46;;1361;0;2;2;0;0;0;0;0;3
9883;7005;3078;46;;1154;0;2;0;0;0;0;0;2;3
9884;7005;5756;46;;1885;0;2;4;1;0;12;13;1;2
9885;7005;5505;46;;780;0;0;2;0;0;0;0;0;2
9886;7005;8078;46;;1283;0;4;5;0;0;15;7;0;1
9887;7005;302;46;;892;0;0;2;0;0;0;0;0;3
9888;7005;7238;46;;1093;0;3;5;0;0;1;0;0;2
9889;7005;298;46;;1066;0;2;1;0;0;0;0;0;4
9890;7005;2489;46;;918;0;0;3;0;0;0;0;0;3
9891;7005;7151;46;;878;0;2;1;0;0;0;0;1;4
9892;7370;5509;176;;0;0;0;0;0;0;0;0;0;0
9893;7370;3127;176;;1411;0;1;1;0;0;0;0;0;3
9894;7370;7777;176;;1457;0;0;2;0;0;0;0;0;4
9895;7370;2237;176;;0;0;0;0;0;0;0;0;0;0
9896;7370;6317;176;;1134;0;2;1;0;0;0;0;0;6
9897;7370;7776;176;;1353;0;0;2;0;0;0;1;0;5
9898;7370;6518;176;;992;0;0;2;0;0;1;0;0;3
9899;7370;6303;176;;1132;0;0;2;0;0;0;0;0;7
9900;7370;4850;176;;843;0;3;2;0;0;0;0;0;5
9901;7370;2236;176;;926;0;0;7;0;0;6;2;0;6
9902;7370;7780;176;;976;0;2;3;0;0;0;1;0;6
9903;7370;1549;176;;837;0;1;3;0;0;2;2;1;6
9904;7370;2241;176;;702;0;1;5;0;0;0;0;0;5
9905;7370;7084;176;;817;0;1;4;0;0;4;4;0;7
9906;7370;7081;176;;849;0;1;2;0;0;5;4;0;5
9907;7370;573;451;;0;0;0;0;0;0;0;0;0;0
9908;7370;6958;451;;719;0;0;0;0;0;0;0;0;8
9909;7370;8042;451;;780;0;0;0;0;0;0;0;1;7
9910;7370;8154;451;;1169;0;0;0;0;0;0;0;0;6
9911;7370;6915;451;;925;0;0;0;0;0;0;0;0;8
9912;7370;4401;451;;490;0;0;0;0;0;0;0;0;5
9913;7370;3030;451;;1263;0;0;0;0;0;0;0;0;6
9914;7370;7772;451;;1165;0;0;0;0;0;6;12;0;7
9915;7370;8109;451;;1170;0;0;0;0;0;0;1;0;7
9916;7370;7824;451;;1502;0;0;0;0;0;0;0;0;3
9917;7370;8046;451;;1547;0;1;5;0;0;4;7;0;6
9918;7370;6945;451;;1531;0;0;0;0;0;0;1;0;8
9919;7370;8268;451;;1194;0;0;1;0;0;0;0;0;5
9920;7364;13;397;;0;0;0;0;0;0;0;0;0;0
9921;7364;435;397;;1410;0;2;2;0;0;0;0;0;3
9922;7364;8041;397;;1578;0;4;3;0;0;0;0;3;2
9923;7364;5831;397;;2046;0;3;3;0;0;0;0;0;1
9924;7364;7031;397;;913;0;1;2;0;0;0;0;0;3
9925;7364;7030;397;;22;0;0;0;0;0;0;0;0;1
9926;7364;4602;397;;1008;0;3;8;0;0;1;0;2;2
9927;7364;6772;397;;1166;0;3;0;0;0;0;0;1;2
9928;7364;3409;397;;1419;0;4;4;0;0;9;8;0;3
9929;7364;6656;397;;1435;0;4;3;0;0;5;7;0;1
9930;7364;7033;397;;1393;0;3;2;0;0;1;0;0;2
9931;7364;5723;411;;0;0;0;0;0;0;0;0;0;0
9932;7364;5714;411;;927;0;0;0;0;0;0;0;1;3
9933;7364;5643;411;;1408;0;3;2;0;0;0;0;2;2
9934;7364;5705;411;;931;0;1;0;0;0;0;0;0;4
9935;7364;577;411;;1350;0;1;1;0;0;0;0;2;3
9936;7364;7087;411;;808;0;0;0;0;0;0;0;2;5
9937;7364;4528;411;;932;0;1;0;0;0;0;0;0;5
9938;7364;5721;411;;1601;0;1;0;0;0;10;7;3;3
9939;7364;6844;411;;12;0;0;0;0;0;0;1;0;1
9940;7364;7085;411;;1061;0;1;4;0;0;6;6;2;4
9941;7364;5704;411;;665;0;3;6;0;0;0;0;0;5
9942;7364;4968;411;;834;0;3;0;0;0;0;0;0;7
9943;7364;5703;411;;1015;0;0;2;0;0;0;0;0;4
9944;7364;5712;411;;925;0;1;1;0;0;1;0;0;5
9945;7364;5249;411;;951;0;5;5;0;0;0;0;0;3
9946;7361;1046;205;;0;0;0;0;0;0;0;0;0;0
9947;7361;6312;205;;842;0;1;0;0;0;0;0;0;2
9948;7361;6613;205;;629;0;1;1;0;0;0;0;1;2
9949;7361;8004;205;;574;0;0;1;0;0;0;0;0;2
9950;7361;5626;205;;1183;0;2;0;0;0;0;0;0;1
9951;7361;7771;205;;728;0;0;1;0;0;0;0;1;2
9952;7361;4204;205;;1220;0;2;1;0;0;0;0;2;3
9953;7361;4195;205;;758;0;0;0;0;0;5;4;0;3
9954;7361;7754;205;;899;0;1;0;0;0;10;3;0;2
9955;7361;6612;205;;1115;0;3;4;0;0;1;0;0;2
9956;7361;7239;205;;875;0;2;2;0;0;6;3;0;2
9957;7361;8105;205;;753;0;1;4;0;0;0;0;0;2
9958;7361;5895;205;;715;0;0;3;0;0;0;0;0;3
9959;7361;8106;205;;851;0;2;1;0;0;1;0;0;2
9960;7361;7201;205;;792;0;6;3;0;0;0;0;0;2
9961;7361;8318;61;;0;0;0;0;0;0;0;0;0;0
9962;7361;1223;61;;821;0;0;0;0;0;0;0;1;3
9963;7361;1213;61;;1323;0;0;2;0;0;0;0;1;1
9964;7361;1220;61;;1499;0;0;0;0;0;5;10;0;1
9965;7361;4994;61;;550;0;0;1;0;0;0;0;0;3
9966;7361;2863;61;;1010;0;0;0;0;0;1;0;0;3
9967;7361;1218;61;;754;0;0;0;0;0;0;0;0;3
9968;7361;4491;61;;829;0;1;0;0;0;0;0;1;2
9969;7361;1298;61;;719;0;0;0;0;0;0;2;0;3
9970;7361;1214;61;;795;0;2;0;0;0;0;2;0;3
9971;7361;3973;61;;939;0;1;0;0;0;4;8;0;2
9972;7361;1224;61;;784;0;1;0;0;0;0;1;0;1
9973;7361;1205;61;;1291;0;0;0;0;0;0;0;0;1
9974;7078;7821;452;;0;0;0;0;0;0;0;0;0;0
9975;7078;670;452;;1058;0;1;0;0;0;0;0;2;3
9976;7078;685;452;;954;0;0;2;0;0;0;0;0;3
9977;7078;676;452;;614;0;0;0;0;0;0;0;0;4
9978;7078;118;452;;1401;0;1;2;0;0;0;0;0;6
9979;7078;8094;452;;910;0;1;0;0;0;0;0;0;2
9980;7078;2447;452;;1083;0;2;4;0;0;0;0;0;2
9981;7078;204;452;;993;0;3;3;0;0;5;4;0;6
9982;7078;686;452;;1042;0;2;7;0;0;0;0;0;5
9983;7078;460;452;;890;0;1;2;0;0;7;4;0;3
9984;7078;687;452;;687;0;1;2;0;0;0;0;0;5
9985;7078;684;452;;1023;0;0;5;0;0;2;1;0;5
9986;7078;678;452;;817;0;1;0;0;0;0;0;1;4
9987;7078;5748;452;;881;0;1;9;0;0;1;0;0;7
9988;7078;415;452;;766;0;1;1;0;0;6;9;0;6
9989;7078;6488;396;;0;0;0;0;0;0;0;0;0;0
9990;7078;7163;396;;1152;0;0;2;0;0;0;0;1;2
9991;7078;7170;396;;1;0;0;0;0;0;0;0;0;1
9992;7078;6205;396;;1087;0;1;2;0;0;0;0;2;1
9993;7078;7164;396;;584;0;1;0;0;0;1;1;0;1
9994;7078;7173;396;;669;0;1;0;0;0;0;6;0;1
9995;7078;7171;396;;634;0;0;2;0;0;0;0;0;1
9996;7078;6490;396;;1208;0;1;3;0;0;0;1;0;2
9997;7078;7167;396;;562;0;0;0;0;0;0;0;0;1
9998;7078;6426;396;;564;0;0;2;0;0;0;0;0;1
9999;7078;6489;396;;1110;0;1;4;0;0;14;7;1;2
10000;7078;7165;396;;1127;0;3;0;0;0;0;0;0;2
10001;7378;5121;189;;0;0;0;0;0;0;0;0;0;0
10002;7378;6623;189;;1017;0;0;1;0;0;0;0;1;1
10003;7378;8057;189;;602;0;0;0;0;0;0;0;0;3
10004;7378;8102;189;;877;0;2;0;0;0;0;0;0;1
10005;7378;8049;189;;837;0;1;0;0;0;0;0;0;1
10006;7378;5818;189;;602;0;1;2;0;0;0;0;1;3
10007;7378;4262;189;;1038;0;0;1;0;0;0;0;2;3
10008;7378;6620;189;;581;0;1;1;0;0;0;0;0;2
10009;7378;4263;189;;875;0;0;4;0;0;0;0;0;2
10010;7378;6629;189;;631;0;0;1;0;0;3;11;1;2
