ID player;skill;amplua
1085;0;10
1086;0;9
1087;0;9
1088;0;10
1089;0;10
1090;0;10
1091;0;10
1092;0;10
1093;0;9
1094;0;10
1095;0;10
1096;0;10
1097;0;0
1098;0;0
1099;3;10
1100;0;9
1101;0;10
1102;0;10
1103;11;10
1104;11;10
1105;11;9
1106;0;9
1107;11;9
1108;9;10
1109;0;10
1110;4;10
1111;0;9
1112;11;10
1113;0;0
1114;0;0
1115;4;9
1116;11;10
1117;4;8
1118;0;10
1119;0;9
8601;0;8
1121;7;10
1122;0;10
1123;0;9
1124;0;9
1126;0;8
1148;0;10
1128;0;9
1129;0;9
1130;0;9
1131;0;9
1132;0;9
1133;0;9
1134;0;10
1135;0;9
1136;0;9
1137;0;10
1138;0;10
1139;0;10
1140;0;10
1141;0;10
1142;0;10
1143;0;9
1144;0;10
1145;0;10
1146;0;10
1147;0;10
1149;0;9
1150;0;10
1151;0;10
1152;0;10
1153;0;10
1154;0;10
1155;0;9
1156;0;10
1157;0;9
1158;0;9
1159;0;9
1160;0;9
1161;0;10
1162;0;10
1163;0;9
1164;0;10
1165;0;9
1166;0;10
1167;0;10
1168;0;9
1169;0;9
1170;0;8
1171;0;10
1172;0;10
1173;0;10
1174;0;9
1175;0;0
1176;0;8
1177;0;9
1178;0;9
9016;0;10
1180;0;10
1181;0;10
1182;0;10
1183;0;9
1184;0;10
1185;0;8
1186;0;10
1187;0;10
1188;0;9
1189;0;10
1190;0;10
1191;0;10
1192;0;10
1193;0;10
1194;0;8
1195;0;10
1196;0;10
1197;0;10
1198;0;9
1199;0;0
1200;0;0
1201;0;8
1202;0;8
1203;0;8
1204;0;10
1205;0;9
1206;0;9
1207;0;10
1208;0;10
1209;0;9
1210;0;10
1211;0;9
1212;0;9
1213;0;9
1214;0;10
1215;0;9
1216;0;9
1217;0;10
1218;0;10
1219;0;9
1220;0;10
1221;0;10
1222;0;10
1223;0;9
1224;0;10
1225;0;10
1226;0;10
1227;0;10
1228;0;10
1229;0;10
1230;0;9
1231;0;10
1232;0;9
1233;0;10
1234;0;10
1235;0;8
1236;0;9
1237;0;10
1238;0;0
1239;0;10
1240;0;10
1241;0;9
1242;0;9
1243;0;9
1244;0;10
1245;0;10
1246;0;10
1247;0;10
1248;0;10
1249;0;10
1250;0;10
1251;0;9
1252;0;9
1253;0;10
1254;0;9
1255;0;10
1256;0;10
1257;0;9
1258;0;0
1259;0;9
1260;0;9
1261;0;9
1262;0;10
1263;0;10
1264;0;10
1265;0;9
1266;0;8
1267;0;10
1268;0;10
1269;0;10
1270;0;10
1271;0;9
1272;0;10
1273;0;10
1274;0;9
1275;0;9
1276;0;9
1277;0;9
1278;0;10
1279;0;10
1280;0;9
1281;0;9
1282;0;10
1283;0;9
1284;0;9
1285;0;10
1286;0;9
1287;0;9
1288;0;9
1289;0;9
1290;0;9
1291;0;9
1292;0;9
1293;0;10
1294;0;10
3942;7;10
1296;0;8
1297;0;9
1298;0;10
1299;0;10
4707;8;9
1301;0;10
1302;0;9
1303;0;0
1304;9;10
1305;7;9
1306;6;9
1307;0;0
1308;11;8
1309;0;0
1310;0;9
1311;0;8
1312;0;8
1313;0;9
1314;0;9
1315;0;9
1316;0;9
1317;0;9
1318;0;9
1319;0;9
1320;0;10
1321;0;10
1322;0;10
1323;0;9
1325;0;10
1326;0;10
1327;0;10
1328;0;10
1329;0;10
1330;0;10
1331;0;8
1332;0;9
1333;0;10
1334;0;10
1335;0;10
1336;0;10
1337;0;9
1338;0;9
1339;0;10
1340;0;8
1341;0;9
1342;0;10
1343;0;9
1344;0;8
1345;0;10
1346;0;9
1347;0;9
1348;0;9
1349;0;9
1350;0;10
1351;0;0
1352;0;9
1353;0;0
1473;0;10
1355;0;9
1356;0;10
1357;0;10
1358;0;0
1359;0;0
1360;0;0
1361;0;0
1362;0;10
1363;0;10
1364;0;9
1365;0;8
1366;11;10
1367;0;10
1368;0;10
1369;0;8
1370;0;10
1371;0;10
1372;1;10
1373;4;10
4045;0;0
1375;0;0
1376;0;8
1377;7;10
1379;0;10
1380;0;9
5523;0;10
1382;0;10
1383;0;10
1386;0;9
1387;0;10
1388;0;8
1389;3;8
1390;2;10
1477;0;0
1392;0;9
1394;0;10
1395;0;9
1396;0;9
1397;0;0
1398;0;9
1399;0;9
1400;0;10
1401;0;10
1402;0;10
1403;0;10
1404;0;10
1405;0;10
1406;0;9
1407;0;8
1408;0;8
1409;0;8
1410;0;9
1411;0;9
1412;0;10
1413;0;9
1414;0;10
1415;0;9
1416;0;10
1417;0;10
1418;0;10
1419;0;10
1420;0;10
1421;0;10
1422;0;10
1423;0;10
1424;0;10
1425;0;10
1426;0;9
1427;0;9
1428;0;9
1429;0;9
1430;0;9
1431;0;9
1432;0;10
1433;0;8
1434;0;10
1435;0;8
1436;0;9
1437;0;9
1438;0;9
1439;0;10
1440;0;10
1441;0;9
5529;0;9
1443;0;10
1444;0;10
1445;0;9
1446;0;10
1447;0;9
1448;0;9
1449;0;9
1450;0;9
1451;0;10
1452;0;9
1453;0;10
1454;0;10
1455;0;9
1456;0;10
1457;0;10
1458;0;10
1459;0;10
1460;0;10
1461;0;10
1462;0;9
1463;0;9
1464;0;9
1465;1;9
1466;0;0
1467;6;10
1468;0;9
1469;0;0
1470;11;10
5526;0;10
1472;0;10
1474;0;10
1476;0;9
1478;0;10
1479;0;0
1480;0;10
1481;0;10
1482;11;10
1483;0;9
1484;0;10
1485;0;10
1486;0;0
1487;0;9
1488;0;9
1490;7;10
1491;0;10
1492;0;8
1493;0;10
1494;0;9
1495;0;10
1496;0;10
1497;0;9
1499;7;9
1500;2;10
1501;0;10
6499;0;10
1504;14;10
1505;0;10
1506;0;10
1507;0;9
1508;0;10
1509;0;9
1510;0;10
1511;0;10
1512;0;0
1513;11;9
1514;2;10
1515;0;10
1516;6;8
1517;0;8
1518;0;10
1519;0;8
1520;6;9
1523;0;9
1524;0;9
1525;0;10
1526;0;10
1527;0;9
1528;0;10
1529;0;9
1530;0;9
1531;0;10
1532;0;9
1533;0;9
1534;0;8
1535;0;9
1536;0;9
1537;0;10
1538;0;10
1539;0;10
1540;0;10
1541;0;10
1542;0;10
1543;0;10
1544;0;9
1545;0;10
1546;0;9
1547;0;10
1548;0;10
1549;0;10
1550;0;9
1551;0;9
1552;0;10
1553;0;9
1554;0;10
1555;0;10
1556;0;10
1557;0;8
1558;0;10
1559;0;9
1560;0;9
1561;0;10
1562;0;9
1564;0;0
1565;0;10
1566;0;10
1567;0;9
1568;0;10
1569;0;9
1572;11;9
1573;0;0
1574;0;10
1575;0;10
1576;0;10
1577;0;9
1578;0;10
1580;0;10
1582;0;10
1583;0;9
1584;0;8
1585;0;8
1586;0;10
1587;0;9
1588;0;9
1589;0;9
1590;0;10
1591;0;10
1592;0;9
1593;0;10
1594;0;10
1595;0;10
1596;0;0
1597;0;0
1598;6;8
1599;8;10
1600;0;9
1601;0;10
1602;8;9
1603;8;9
1604;8;9
1605;8;8
1606;8;9
1607;8;9
1608;8;10
1609;0;10
1610;8;10
1611;8;10
1612;8;9
1613;8;10
5520;0;9
1615;8;9
1616;8;8
1617;8;10
1618;0;10
1619;4;8
1620;0;8
1621;0;8
1622;0;10
1623;0;10
1624;0;10
1625;0;10
1626;0;9
1627;0;10
1628;0;9
1629;0;9
1630;0;9
1631;0;10
1632;0;9
1633;0;10
1634;0;9
1635;0;10
1636;0;10
1637;0;10
1638;0;9
1639;0;10
1659;0;9
1640;8;8
1641;0;8
1642;0;8
1643;0;10
1644;0;10
1645;0;10
1646;0;10
1647;0;9
1648;0;9
1649;0;10
1650;0;10
1651;0;10
1652;0;9
1653;0;9
1654;0;10
1655;0;10
1656;0;10
1657;0;9
1658;0;10
1660;8;9
1661;8;10
1662;8;10
1663;0;10
1664;0;9
1665;0;9
1666;8;10
1667;8;10
1668;0;9
6203;8;10
1670;8;10
1671;8;9
5524;0;10
1673;0;8
1674;0;8
1675;0;8
1676;0;9
1677;0;9
1678;0;10
1679;0;10
1680;0;10
1681;0;10
1682;0;9
1683;0;10
1684;0;9
1685;0;10
1686;0;10
1687;0;10
1688;0;10
1689;0;9
1690;0;10
1691;0;10
1692;0;10
1693;0;10
1694;0;8
1695;0;9
1696;0;9
1697;0;9
1698;0;10
1699;0;9
1700;0;10
1701;8;9
1702;0;10
1703;0;9
1704;0;10
1705;0;10
1706;0;10
1707;0;10
1708;0;9
1709;0;9
1710;0;10
1711;0;10
1712;0;8
1713;0;9
1714;8;8
1715;0;8
1716;8;8
1717;8;9
1718;0;10
1719;0;10
1720;8;10
1721;0;10
1722;8;10
1723;8;10
1724;8;10
1725;8;9
1726;8;10
1727;0;10
1728;0;9
1729;0;9
1730;8;10
1731;8;9
1732;0;10
1733;8;10
1734;0;10
1735;8;10
1736;0;10
1737;8;9
1738;0;9
1739;0;10
1740;0;8
1741;0;8
1742;8;10
1743;0;10
1744;0;9
1745;8;9
1746;0;9
1747;8;10
1748;0;10
1749;8;9
1750;0;9
1751;8;10
1752;8;10
1753;0;10
1756;0;10
1757;0;10
1758;0;10
1759;0;9
1760;0;9
1761;0;10
1762;0;10
1763;0;10
1764;0;9
1765;0;9
1766;0;10
1767;0;10
1768;0;10
1769;0;10
1770;0;9
1771;0;10
1772;0;9
1773;0;9
1774;0;10
1775;0;9
1872;8;8
1776;0;8
1777;0;8
1778;0;9
1779;0;9
1780;0;9
1781;0;10
1782;0;9
1783;0;10
1784;0;10
1785;0;10
1786;0;10
1787;0;10
1788;0;10
1789;0;9
1790;0;10
1791;0;9
1792;0;10
1793;8;8
1794;0;8
1795;8;9
1796;8;9
1797;0;10
1798;0;10
1799;8;10
1800;0;9
1801;8;9
1802;8;10
1803;8;10
1804;8;10
1805;0;9
1806;8;9
1807;0;10
1808;8;10
1809;8;10
1810;8;9
1811;0;10
1812;0;10
1813;0;10
1814;8;10
6259;0;10
1816;8;10
1817;8;10
1818;8;8
1819;8;10
1820;8;10
1821;8;9
1822;8;9
1823;8;10
1824;8;10
1825;8;10
1826;8;8
1827;8;10
1828;8;9
1829;8;10
1830;0;8
1831;8;9
1832;8;9
1833;8;10
1834;8;9
1835;8;10
1836;8;8
1838;0;8
1839;8;9
1840;0;10
1841;8;9
1842;8;10
1843;8;10
1844;0;8
1845;8;10
1846;0;10
1847;8;10
1848;0;10
1849;8;10
1850;8;10
1851;0;9
1852;0;9
1853;0;10
1854;8;10
1855;8;10
1856;8;10
1857;8;9
1858;0;9
1859;8;10
1860;8;10
1861;8;10
1862;0;9
1863;8;9
1864;0;10
1865;8;10
1866;8;10
1867;8;9
1868;8;9
1869;0;10
1870;8;8
1871;0;9
1873;8;8
1874;8;10
1875;8;9
1876;8;10
1877;0;10
1878;8;10
1879;8;9
1880;8;10
1881;8;10
1882;8;10
1883;8;9
1884;0;9
1885;8;10
1886;8;9
1887;8;8
1888;0;8
1889;0;10
1890;0;9
1891;0;9
1892;0;10
1893;0;10
1894;0;9
1895;0;10
1896;0;9
1897;0;9
1898;0;9
1899;0;9
1900;0;10
1901;0;10
1902;0;10
1903;8;10
1904;8;10
1905;9;9
1906;0;8
1907;0;8
1908;0;8
1909;0;10
1910;0;10
1911;0;10
1912;0;10
1913;0;10
1914;0;10
1915;0;9
1916;0;10
1917;0;10
1918;0;9
1919;0;10
1920;0;10
1921;0;10
1922;0;9
1923;0;10
1924;0;9
1925;0;10
1926;0;9
1927;0;10
1928;0;9
1929;0;10
1930;0;10
1931;0;10
1932;0;10
1933;0;10
1934;0;10
1935;0;10
1936;11;10
1937;0;9
1938;0;9
1939;8;10
1940;0;9
1941;8;10
1942;0;9
1943;0;9
1944;8;9
1945;0;8
1946;8;9
1947;0;8
1948;8;10
1949;8;10
1950;8;10
1951;8;9
1952;8;9
1953;8;10
1954;0;10
1955;8;10
1956;8;9
1957;8;9
1958;0;9
1959;8;8
2049;0;9
1960;8;8
1961;8;8
1962;8;9
1963;0;9
1964;8;10
1965;8;9
1966;0;10
1967;8;9
1968;8;10
1969;8;10
1970;8;10
1971;8;10
1972;8;10
1973;8;10
1974;8;10
1975;0;10
1976;8;9
1977;8;10
1978;8;9
1979;8;10
1980;8;10
1981;8;8
1982;8;8
1983;8;9
1984;8;9
1985;8;9
1986;8;9
1987;0;9
1988;8;9
1989;0;9
1990;8;10
1991;8;10
1992;8;10
1993;8;10
1994;8;10
1995;8;10
1996;8;10
1997;8;10
1998;8;10
1999;8;10
2000;0;9
2001;8;10
2002;0;10
2003;0;8
2004;0;9
2005;0;10
2006;0;10
2007;0;10
2008;0;10
2009;0;10
2010;0;9
2011;0;10
3029;0;10
2013;0;10
2014;0;9
2015;0;9
2016;0;10
2017;0;9
2018;0;10
2019;0;10
2020;8;9
2021;8;10
2023;0;9
2024;8;9
2025;8;8
2026;8;10
2027;8;10
2028;8;10
2029;11;10
3991;8;10
4012;8;8
4124;8;10
2033;0;10
2034;0;10
2035;0;10
2036;0;9
2037;0;8
2038;0;10
2039;0;10
2040;0;8
2041;0;10
2042;0;9
2043;0;9
2044;0;10
2045;0;10
2046;0;10
2047;0;8
2048;0;0
2050;0;9
2051;0;10
2052;0;9
2053;0;10
2054;0;9
2055;8;9
2056;0;8
2057;0;10
2058;0;10
2059;0;10
2060;8;10
2061;8;10
2062;8;8
2063;8;10
2064;0;8
2065;0;10
2066;0;9
2067;8;10
2068;0;9
2069;8;10
2070;0;10
2071;8;10
2072;8;10
2073;0;8
2074;0;8
2075;0;9
2076;0;9
2077;0;9
2078;0;9
2079;0;9
2080;0;9
2081;0;10
2082;0;10
2083;0;10
2084;0;10
2085;0;10
2086;0;10
2087;0;10
2088;0;10
2089;0;10
2090;8;8
2091;8;10
2092;8;10
2093;8;9
2094;8;10
2095;8;10
2096;8;10
2097;8;9
2098;8;10
2099;8;9
2100;8;10
2101;0;10
2102;8;10
2103;0;10
2104;8;9
2105;0;9
2106;8;10
2107;8;10
2108;8;9
2109;8;10
2110;8;10
2111;8;9
2112;8;9
2113;8;10
2114;8;10
2115;8;9
2116;8;9
4081;8;8
2118;8;8
4080;8;8
2120;8;10
2121;8;8
2122;8;8
2123;8;9
2124;8;10
2125;8;10
2126;8;10
2127;0;9
2128;8;10
2129;0;10
2130;8;10
2131;8;9
2132;8;9
2133;0;10
2134;8;10
2135;0;10
2136;0;9
2137;0;9
2138;0;10
2139;8;9
2140;8;10
5508;0;9
2142;8;10
2143;0;8
2144;0;9
2145;8;10
2146;8;9
2147;8;10
2148;0;10
2149;8;9
2150;8;9
2151;8;10
2152;8;8
2153;8;10
2154;8;9
2155;8;10
2156;0;10
2157;0;10
2158;0;8
2159;0;8
2160;0;9
2161;0;10
2162;0;10
2163;0;10
