ID team,ID player,division
31,696.0,1
31,697.0,1
31,7542.0,1
35,5124.0,1
35,184.0,1
35,3449.0,1
35,3145.0,1
35,988.0,1
35,1493.0,1
35,1304.0,1
35,8934.0,1
35,990.0,1
35,765.0,1
35,986.0,1
35,3453.0,1
35,2334.0,1
38,8945.0,3
38,495.0,3
38,8903.0,3
38,1559.0,3
38,496.0,3
38,4604.0,3
38,7915.0,3
38,6479.0,3
38,4471.0,3
38,7145.0,3
38,10540.0,3
38,4608.0,3
38,4596.0,3
38,8904.0,3
38,4440.0,3
38,25.0,3
38,6841.0,3
44,7157.0,2
44,4167.0,2
44,6602.0,2
44,8869.0,2
44,592.0,2
44,3587.0,2
44,2227.0,2
44,2291.0,2
44,6888.0,2
44,9320.0,2
44,6289.0,2
44,7726.0,2
44,1936.0,2
44,2452.0,2
46,8736.0,0
46,5075.0,0
46,6490.0,0
46,9839.0,0
46,7238.0,0
46,302.0,0
46,9618.0,0
46,1570.0,0
46,8079.0,0
46,10528.0,0
46,8078.0,0
46,3078.0,0
46,3213.0,0
46,7151.0,0
46,1572.0,0
46,6488.0,0
48,8123.0,1
48,115.0,1
48,114.0,1
48,3699.0,1
48,522.0,1
48,4577.0,1
48,4224.0,1
48,209.0,1
48,448.0,1
48,5600.0,1
48,589.0,1
48,2357.0,1
48,116.0,1
48,362.0,1
48,815.0,1
48,4182.0,1
49,299.0,0
49,922.0,0
49,3211.0,0
49,277.0,0
49,3458.0,0
49,8927.0,0
49,2901.0,0
49,2194.0,0
49,3461.0,0
49,8081.0,0
49,208.0,0
53,4425.0,1
53,9656.0,1
53,151.0,1
53,150.0,1
53,5688.0,1
53,168.0,1
53,4654.0,1
53,156.0,1
53,6764.0,1
53,158.0,1
53,170.0,1
53,159.0,1
53,6214.0,1
53,977.0,1
53,1311.0,1
54,1129.0,3
54,1128.0,3
54,4246.0,3
54,5473.0,3
54,1133.0,3
54,6756.0,3
54,1146.0,3
54,1144.0,3
54,7888.0,3
54,8695.0,3
54,2753.0,3
54,4237.0,3
54,8774.0,3
54,1315.0,3
56,981.0,0
56,5511.0,0
56,1116.0,0
56,1108.0,0
56,1121.0,0
56,1366.0,0
56,10306.0,0
56,7184.0,0
56,2896.0,0
56,10305.0,0
56,256.0,0
56,995.0,0
61,1213.0,5
61,979.0,5
61,7907.0,5
61,7906.0,5
61,7905.0,5
61,4491.0,5
61,7904.0,5
61,4174.0,5
61,1223.0,5
61,1206.0,5
61,1205.0,5
61,1204.0,5
61,4994.0,5
61,1220.0,5
61,1214.0,5
61,2864.0,5
61,1506.0,5
63,2487.0,0
63,520.0,0
63,712.0,0
63,6423.0,0
63,5793.0,0
63,2319.0,0
63,4893.0,0
63,5794.0,0
63,2223.0,0
63,8075.0,0
63,7199.0,0
63,2301.0,0
63,8101.0,0
63,1382.0,0
63,2814.0,0
63,8580.0,0
64,7222.0,2
64,5023.0,2
64,8580.0,2
64,1033.0,2
64,2915.0,2
64,1472.0,2
64,8074.0,2
64,5820.0,2
64,1455.0,2
64,8075.0,2
64,1421.0,2
65,5546.0,4
65,3850.0,4
65,2321.0,4
65,9646.0,4
65,3849.0,4
65,5826.0,4
65,8817.0,4
65,1546.0,4
65,4945.0,4
65,4028.0,4
65,3939.0,4
65,5774.0,4
65,4216.0,4
65,4214.0,4
65,7834.0,4
92,2052.0,1
92,9667.0,1
92,5868.0,1
92,4936.0,1
92,2051.0,1
92,2066.0,1
92,2057.0,1
92,2990.0,1
92,2068.0,1
92,2478.0,1
92,4227.0,1
92,9666.0,1
92,4651.0,1
92,3897.0,1
92,4941.0,1
92,7678.0,1
104,1122.0,6
104,10494.0,6
104,5193.0,6
104,3657.0,6
104,409.0,6
104,2218.0,6
104,7912.0,6
104,2215.0,6
104,2441.0,6
104,8810.0,6
104,10493.0,6
104,2829.0,6
104,10151.0,6
109,6598.0,1
109,4345.0,1
109,1253.0,1
109,387.0,1
109,499.0,1
109,4346.0,1
109,4351.0,1
109,6896.0,1
109,4208.0,1
109,3075.0,1
110,3043.0,3
110,569.0,3
110,8597.0,3
110,8034.0,3
110,8149.0,3
110,8035.0,3
110,4229.0,3
110,1294.0,3
110,2512.0,3
110,556.0,3
110,8595.0,3
110,2504.0,3
111,2292.0,0
111,785.0,0
111,4446.0,0
111,951.0,0
111,2426.0,0
111,194.0,0
111,2307.0,0
111,2333.0,0
111,1001.0,0
111,6262.0,0
111,2304.0,0
111,274.0,0
111,40.0,0
111,2444.0,0
111,2481.0,0
111,53.0,0
111,2353.0,0
129,5694.0,3
129,5025.0,3
129,1255.0,3
129,125.0,3
129,1249.0,3
129,117.0,3
129,7605.0,3
129,7078.0,3
129,1237.0,3
129,4969.0,3
129,1252.0,3
129,730.0,3
129,3697.0,3
129,1250.0,3
129,4337.0,3
129,2743.0,3
130,8805.0,5
130,4578.0,5
130,1246.0,5
130,1244.0,5
130,1264.0,5
130,6306.0,5
130,1236.0,5
130,1265.0,5
130,1230.0,5
130,631.0,5
130,1242.0,5
130,6907.0,5
130,7111.0,5
131,520.0,0
131,5792.0,0
131,544.0,0
131,2921.0,0
131,2300.0,0
131,7599.0,0
131,5096.0,0
131,1226.0,0
131,4607.0,0
131,5261.0,0
131,7124.0,0
131,700.0,0
131,2223.0,0
131,8101.0,0
131,858.0,0
131,2303.0,0
132,339.0,4
132,4533.0,4
132,2794.0,4
132,2792.0,4
132,4534.0,4
132,3632.0,4
132,7094.0,4
132,2773.0,4
132,2774.0,4
132,2783.0,4
132,6458.0,4
132,6197.0,4
132,8024.0,4
132,7217.0,4
132,6273.0,4
132,3590.0,4
138,6514.0,1
138,5276.0,1
138,5387.0,1
138,6513.0,1
138,7807.0,1
138,6888.0,1
138,1017.0,1
138,1297.0,1
138,1066.0,1
138,5123.0,1
176,6902.0,5
176,7061.0,5
176,8773.0,5
176,4218.0,5
176,8658.0,5
176,1549.0,5
176,9612.0,5
176,4362.0,5
176,8689.0,5
176,8772.0,5
176,2244.0,5
176,6518.0,5
176,7084.0,5
176,1536.0,5
176,1551.0,5
176,5509.0,5
187,10.0,1
187,3955.0,1
187,126.0,1
187,6606.0,1
187,3965.0,1
187,4375.0,1
187,181.0,1
187,3068.0,1
187,175.0,1
187,7762.0,1
187,4670.0,1
187,328.0,1
187,3441.0,1
187,474.0,1
187,3936.0,1
187,8311.0,1
187,543.0,1
187,727.0,1
187,148.0,1
189,10415.0,2
189,8055.0,2
189,8057.0,2
189,5818.0,2
189,8353.0,2
189,8354.0,2
189,8716.0,2
189,8361.0,2
189,8056.0,2
189,6621.0,2
189,8054.0,2
189,6622.0,2
191,6599.0,1
191,6990.0,1
191,6982.0,1
191,7836.0,1
191,6665.0,1
191,6987.0,1
191,6986.0,1
191,4960.0,1
191,7073.0,1
191,4568.0,1
191,10708.0,1
200,7831.0,2
200,5775.0,2
200,2917.0,2
200,3956.0,2
200,4562.0,2
200,6146.0,2
200,1204.0,2
200,7568.0,2
200,4260.0,2
200,7569.0,2
200,4261.0,2
200,7830.0,2
200,5237.0,2
200,4258.0,2
200,6899.0,2
200,4257.0,2
205,8820.0,3
205,9642.0,3
205,5235.0,3
205,5895.0,3
205,4304.0,3
205,4400.0,3
205,6612.0,3
205,7201.0,3
205,2351.0,3
205,4204.0,3
205,7771.0,3
205,4638.0,3
205,5500.0,3
205,2290.0,3
207,74.0,2
207,10426.0,2
207,4584.0,2
207,10424.0,2
207,654.0,2
207,4582.0,2
207,5614.0,2
207,445.0,2
207,5686.0,2
207,3420.0,2
207,6230.0,2
207,4581.0,2
207,8098.0,2
207,381.0,2
208,5804.0,1
208,5222.0,1
208,4282.0,1
208,5656.0,1
208,305.0,1
208,527.0,1
208,5806.0,1
208,2913.0,1
208,879.0,1
208,4257.0,1
208,6501.0,1
211,1562.0,1
211,2458.0,1
211,2290.0,1
211,7720.0,1
211,7196.0,1
211,5153.0,1
211,2426.0,1
211,274.0,1
211,2481.0,1
211,2227.0,1
211,3137.0,1
211,2444.0,1
211,1100.0,1
211,6943.0,1
214,4565.0,2
214,1017.0,2
214,1332.0,2
214,172.0,2
214,1440.0,2
214,1159.0,2
214,5601.0,2
214,7607.0,2
214,1481.0,2
214,8038.0,2
214,2915.0,2
214,1421.0,2
215,10303.0,5
215,4466.0,5
215,4455.0,5
215,4323.0,5
215,4458.0,5
215,3062.0,5
215,10229.0,5
215,8040.0,5
215,4470.0,5
215,5268.0,5
215,4454.0,5
215,4967.0,5
215,5820.0,5
215,4456.0,5
215,8259.0,5
215,5580.0,5
216,10348.0,5
216,2231.0,5
216,5811.0,5
216,4448.0,5
216,10351.0,5
216,2817.0,5
216,6138.0,5
216,10228.0,5
216,4452.0,5
216,4445.0,5
216,4444.0,5
216,4447.0,5
216,1060.0,5
216,4453.0,5
216,8889.0,5
216,8416.0,5
239,8659.0,0
239,4631.0,0
239,8025.0,0
239,7828.0,0
239,6216.0,0
239,10522.0,0
239,4634.0,0
239,6813.0,0
239,10202.0,0
239,938.0,0
239,5192.0,0
239,10200.0,0
239,7182.0,0
239,456.0,0
239,6744.0,0
245,7144.0,6
245,2783.0,6
245,2508.0,6
245,1054.0,6
245,7893.0,6
245,10122.0,6
245,7007.0,6
245,2795.0,6
245,7543.0,6
245,10121.0,6
245,10124.0,6
245,10123.0,6
245,4176.0,6
245,10345.0,6
245,10324.0,6
269,8942.0,3
269,3217.0,3
269,1491.0,3
269,4402.0,3
269,10218.0,3
269,6533.0,3
269,8178.0,3
269,6287.0,3
269,8671.0,3
269,7110.0,3
269,4360.0,3
269,10219.0,3
269,10207.0,3
269,5782.0,3
269,1058.0,3
269,8446.0,3
269,5572.0,3
329,51.0,2
329,10516.0,2
329,6082.0,2
329,9334.0,2
329,1195.0,2
329,375.0,2
329,5677.0,2
329,3178.0,2
329,5548.0,2
329,5669.0,2
329,5679.0,2
329,10525.0,2
329,7187.0,2
329,5558.0,2
329,10419.0,2
331,2907.0,4
331,217.0,4
331,5586.0,4
331,8897.0,4
331,6901.0,4
331,651.0,4
331,5591.0,4
331,10172.0,4
331,10173.0,4
331,5587.0,4
331,8898.0,4
331,6281.0,4
331,9319.0,4
332,8699.0,4
332,7935.0,4
332,8698.0,4
332,8710.0,4
332,5615.0,4
332,8822.0,4
332,6591.0,4
332,8701.0,4
332,4532.0,4
332,6585.0,4
332,7936.0,4
332,8378.0,4
332,1060.0,4
332,10357.0,4
332,7939.0,4
333,3717.0,1
333,6300.0,1
333,2903.0,1
333,6568.0,1
333,568.0,1
333,5522.0,1
333,6784.0,1
333,487.0,1
333,214.0,1
333,5071.0,1
333,1101.0,1
333,5768.0,1
333,551.0,1
333,3575.0,1
333,6614.0,1
333,8097.0,1
335,5457.0,1
335,6217.0,1
335,7606.0,1
335,5760.0,1
335,5731.0,1
335,2225.0,1
335,4232.0,1
335,5643.0,1
335,10425.0,1
335,5636.0,1
335,6431.0,1
335,7794.0,1
335,5740.0,1
335,10069.0,1
335,1478.0,1
336,1557.0,2
336,5719.0,2
336,5718.0,2
336,4473.0,2
336,6304.0,2
336,7116.0,2
336,1472.0,2
336,4468.0,2
336,7118.0,2
336,5720.0,2
336,5706.0,2
336,7604.0,2
336,8147.0,2
336,6299.0,2
375,2417.0,5
375,5563.0,5
375,5569.0,5
375,6563.0,5
375,6246.0,5
375,8113.0,5
375,4189.0,5
375,2323.0,5
375,10092.0,5
375,7096.0,5
375,5574.0,5
375,10420.0,5
375,3988.0,5
375,8839.0,5
379,4509.0,1
379,6548.0,1
379,10527.0,1
379,7216.0,1
379,7594.0,1
379,5148.0,1
379,4510.0,1
379,71.0,1
379,7215.0,1
379,3083.0,1
379,8445.0,1
379,244.0,1
379,4895.0,1
379,4715.0,1
379,4652.0,1
393,190.0,1
393,142.0,1
393,6860.0,1
393,10178.0,1
393,164.0,1
393,139.0,1
393,10176.0,1
393,1504.0,1
393,5132.0,1
393,124.0,1
393,4686.0,1
393,2282.0,1
393,3350.0,1
393,5141.0,1
393,8010.0,1
396,7165.0,1
396,6489.0,1
396,7164.0,1
396,7173.0,1
396,6490.0,1
396,7171.0,1
396,8087.0,1
396,7169.0,1
396,8085.0,1
396,6205.0,1
396,7170.0,1
396,6488.0,1
396,8088.0,1
396,8089.0,1
396,8090.0,1
397,8952.0,3
397,8923.0,3
397,8041.0,3
397,8924.0,3
397,5831.0,3
397,3052.0,3
397,333.0,3
397,6551.0,3
397,7729.0,3
397,8481.0,3
397,4602.0,3
397,8379.0,3
397,3631.0,3
397,334.0,3
397,8095.0,3
397,3853.0,3
398,6945.0,5
398,13.0,5
398,6956.0,5
398,7763.0,5
398,2790.0,5
398,6656.0,5
398,4601.0,5
398,7177.0,5
398,7031.0,5
398,7033.0,5
398,6958.0,5
398,9505.0,5
398,170.0,5
398,435.0,5
398,4603.0,5
399,7040.0,0
399,6614.0,0
399,7039.0,0
399,6300.0,0
399,8012.0,0
399,7044.0,0
399,7046.0,0
399,5761.0,0
399,7045.0,0
399,5600.0,0
400,8820.0,5
400,6911.0,5
400,8684.0,5
400,10120.0,5
400,3746.0,5
400,8154.0,5
400,7232.0,5
400,7803.0,5
400,8953.0,5
400,4195.0,5
400,7769.0,5
400,5265.0,5
400,8954.0,5
400,6312.0,5
401,6948.0,6
401,6949.0,6
401,10539.0,6
401,10538.0,6
401,8583.0,6
401,4076.0,6
401,6952.0,6
401,7899.0,6
401,6946.0,6
401,8925.0,6
401,7900.0,6
401,6947.0,6
401,10499.0,6
401,3072.0,6
401,8561.0,6
402,288.0,2
402,6513.0,2
402,2506.0,2
402,4307.0,2
402,7056.0,2
402,6514.0,2
402,10187.0,2
402,5387.0,2
402,6280.0,2
402,1619.0,2
402,5206.0,2
402,8.0,2
402,8020.0,2
403,1311.0,2
403,815.0,2
403,812.0,2
403,116.0,2
403,4484.0,2
403,526.0,2
403,3377.0,2
403,4218.0,2
403,522.0,2
403,8565.0,2
403,7587.0,2
403,4577.0,2
403,6285.0,2
403,215.0,2
403,535.0,2
404,10119.0,2
404,10117.0,2
404,9673.0,2
404,10120.0,2
404,8658.0,2
404,825.0,2
404,7567.0,2
404,6850.0,2
404,830.0,2
404,4634.0,2
404,6598.0,2
405,6234.0,4
405,9661.0,4
405,4569.0,4
405,7131.0,4
405,7846.0,4
405,7847.0,4
405,7138.0,4
405,7136.0,4
405,7141.0,4
405,3670.0,4
405,5691.0,4
405,7137.0,4
405,8916.0,4
406,1618.0,4
406,8879.0,4
406,7757.0,4
406,7838.0,4
406,6938.0,4
406,7626.0,4
406,8257.0,4
406,120.0,4
406,7839.0,4
406,6941.0,4
406,6926.0,4
406,4534.0,4
406,4173.0,4
406,7233.0,4
406,10341.0,4
406,1311.0,4
407,8431.0,3
407,5615.0,3
407,7035.0,3
407,5547.0,3
407,7108.0,3
407,5546.0,3
407,7729.0,3
407,7897.0,3
407,7104.0,3
407,6551.0,3
407,5749.0,3
407,4571.0,3
407,6897.0,3
408,7909.0,1
408,655.0,1
408,4933.0,1
408,7002.0,1
408,962.0,1
408,6476.0,1
408,662.0,1
408,10340.0,1
408,10496.0,1
408,733.0,1
408,7039.0,1
408,832.0,1
408,10497.0,1
408,1233.0,1
408,7706.0,1
408,8014.0,1
409,740.0,0
409,544.0,0
409,410.0,0
409,3487.0,0
409,2490.0,0
409,749.0,0
409,751.0,0
409,610.0,0
409,161.0,0
409,6669.0,0
409,369.0,0
409,4488.0,0
409,419.0,0
409,4267.0,0
410,6971.0,1
410,863.0,1
410,4327.0,1
410,6976.0,1
410,6720.0,1
410,5505.0,1
410,628.0,1
410,6978.0,1
410,618.0,1
410,3990.0,1
410,860.0,1
410,619.0,1
410,3273.0,1
410,6970.0,1
411,10105.0,5
411,5709.0,5
411,5703.0,5
411,4968.0,5
411,5713.0,5
411,5721.0,5
411,7085.0,5
411,10106.0,5
411,5702.0,5
411,7800.0,5
411,5716.0,5
411,5712.0,5
411,5717.0,5
411,9030.0,5
411,5700.0,5
431,7049.0,5
431,7062.0,5
431,6422.0,5
431,7059.0,5
431,150.0,5
431,7060.0,5
431,8711.0,5
431,7050.0,5
431,7058.0,5
431,6305.0,5
431,7055.0,5
431,8096.0,5
431,7715.0,5
431,10403.0,5
438,10359.0,2
438,1600.0,2
438,4610.0,2
438,3847.0,2
438,4384.0,2
438,9674.0,2
438,10199.0,2
438,3971.0,2
438,8688.0,2
438,8177.0,2
438,7097.0,2
438,7553.0,2
438,7098.0,2
439,3633.0,5
439,8870.0,5
439,10156.0,5
439,10159.0,5
439,8709.0,5
439,10361.0,5
439,5749.0,5
439,3986.0,5
439,7815.0,5
439,10158.0,5
439,7802.0,5
439,10052.0,5
439,8542.0,5
439,7813.0,5
439,10157.0,5
439,8892.0,5
440,830.0,1
440,6850.0,1
440,5195.0,1
440,4288.0,1
440,7516.0,1
440,8006.0,1
440,746.0,1
440,7887.0,1
440,4321.0,1
440,5821.0,1
440,2831.0,1
440,6608.0,1
440,490.0,1
441,235.0,2
441,1087.0,2
441,4492.0,2
441,4432.0,2
441,7920.0,2
441,1086.0,2
441,7921.0,2
441,7923.0,2
441,5622.0,2
441,1093.0,2
441,6038.0,2
441,5750.0,2
441,228.0,2
441,7918.0,2
441,1090.0,2
441,6083.0,2
441,6041.0,2
441,2843.0,2
441,6039.0,2
441,7919.0,2
442,3138.0,0
442,7866.0,0
442,8575.0,0
442,8368.0,0
442,7861.0,0
442,3234.0,0
442,7863.0,0
442,4892.0,0
442,7865.0,0
442,6089.0,0
442,5697.0,0
442,824.0,0
442,7860.0,0
442,3155.0,0
442,5019.0,0
443,8867.0,0
443,10542.0,0
443,6308.0,0
443,4205.0,0
443,5133.0,0
443,6496.0,0
443,5134.0,0
443,4985.0,0
443,10150.0,0
443,8479.0,0
443,6600.0,0
445,4229.0,5
445,5725.0,5
445,5729.0,5
445,5727.0,5
445,3037.0,5
445,2434.0,5
445,4200.0,5
445,8266.0,5
445,10534.0,5
445,5728.0,5
445,7190.0,5
445,10503.0,5
445,5726.0,5
445,10502.0,5
446,825.0,3
446,7996.0,3
446,7980.0,3
446,9673.0,3
446,7994.0,3
446,7995.0,3
446,9648.0,3
446,4341.0,3
446,4354.0,3
446,6569.0,3
446,7983.0,3
447,10142.0,0
447,2204.0,0
447,8761.0,0
447,4888.0,0
447,5082.0,0
447,2281.0,0
447,7871.0,0
447,4106.0,0
447,2270.0,0
447,5696.0,0
447,4877.0,0
447,4677.0,0
448,7959.0,4
448,10321.0,4
448,7963.0,4
448,228.0,4
448,6199.0,4
448,7967.0,4
448,8106.0,4
448,7958.0,4
448,1556.0,4
448,7953.0,4
448,10185.0,4
448,49.0,4
448,1082.0,4
448,7956.0,4
448,10319.0,4
448,1093.0,4
448,10320.0,4
448,7966.0,4
449,6592.0,6
449,3129.0,6
449,10113.0,6
449,10114.0,6
449,10109.0,6
449,6593.0,6
449,1192.0,6
449,10111.0,6
449,7774.0,6
449,8706.0,6
449,7949.0,6
449,5618.0,6
449,1188.0,6
449,9652.0,6
449,1194.0,6
450,8064.0,1
450,6835.0,1
450,8069.0,1
450,445.0,1
450,8066.0,1
450,8067.0,1
450,6668.0,1
450,467.0,1
450,6651.0,1
450,5530.0,1
450,450.0,1
450,8061.0,1
450,4933.0,1
451,9680.0,6
451,8821.0,6
451,9629.0,6
451,6920.0,6
451,10537.0,6
451,5664.0,6
451,6913.0,6
451,8004.0,6
451,10153.0,6
451,1365.0,6
451,6611.0,6
451,2428.0,6
451,8647.0,6
451,6915.0,6
451,9681.0,6
451,6917.0,6
452,8937.0,1
452,8939.0,1
452,8938.0,1
452,3216.0,1
452,2447.0,1
452,415.0,1
452,684.0,1
452,6062.0,1
452,686.0,1
452,3229.0,1
452,444.0,1
452,118.0,1
452,3223.0,1
452,6057.0,1
452,685.0,1
452,6056.0,1
452,668.0,1
453,6246.0,6
453,7932.0,6
453,8376.0,6
453,7768.0,6
453,7766.0,6
453,7767.0,6
453,4556.0,6
453,9489.0,6
453,10504.0,6
453,10339.0,6
453,8872.0,6
453,10091.0,6
453,6209.0,6
453,10505.0,6
453,10103.0,6
453,9793.0,6
489,10074.0,6
489,10297.0,6
489,10296.0,6
489,10301.0,6
489,8717.0,6
489,8744.0,6
489,8722.0,6
489,10299.0,6
489,10298.0,6
489,8725.0,6
489,8908.0,6
489,7855.0,6
489,8723.0,6
489,8719.0,6
489,8661.0,6
489,10300.0,6
490,8938.0,2
490,10131.0,2
490,5669.0,2
490,7215.0,2
490,8670.0,2
490,5670.0,2
490,10126.0,2
490,1515.0,2
490,7897.0,2
490,6951.0,2
490,51.0,2
490,71.0,2
490,375.0,2
491,851.0,3
491,853.0,3
491,597.0,3
491,614.0,3
491,590.0,3
491,593.0,3
491,6603.0,3
491,8633.0,3
491,6495.0,3
491,5516.0,3
491,8742.0,3
491,585.0,3
491,10332.0,3
493,3717.0,1
493,2477.0,1
493,4555.0,1
493,6519.0,1
493,1494.0,1
493,2769.0,1
493,4267.0,1
493,6146.0,1
493,4264.0,1
493,8746.0,1
493,8743.0,1
494,5886.0,1
494,9538.0,1
494,715.0,1
494,8344.0,1
494,10.0,1
494,5766.0,1
494,216.0,1
494,262.0,1
494,397.0,1
494,3958.0,1
494,10433.0,1
494,5892.0,1
494,10541.0,1
494,8752.0,1
494,2760.0,1
494,7857.0,1
494,963.0,1
496,7920.0,1
496,251.0,1
496,7924.0,1
496,5750.0,1
496,7918.0,1
496,4877.0,1
496,7919.0,1
496,6038.0,1
496,5622.0,1
496,4492.0,1
496,4432.0,1
496,6039.0,1
496,6083.0,1
497,9601.0,1
497,7720.0,1
497,4541.0,1
497,366.0,1
497,378.0,1
497,3452.0,1
497,2766.0,1
497,759.0,1
497,8107.0,1
497,2917.0,1
497,8936.0,1
497,4540.0,1
498,727.0,2
498,8311.0,2
498,148.0,2
498,3441.0,2
498,2873.0,2
498,3936.0,2
498,474.0,2
498,168.0,2
498,4670.0,2
498,748.0,2
498,191.0,2
498,4375.0,2
498,3965.0,2
498,6606.0,2
498,3955.0,2
498,7923.0,2
499,8403.0,5
499,8787.0,5
499,10355.0,5
499,3632.0,5
499,8791.0,5
499,8790.0,5
499,7021.0,5
499,6839.0,5
499,7217.0,5
499,4221.0,5
499,8794.0,5
499,10356.0,5
499,8795.0,5
499,8796.0,5
500,5586.0,4
500,5585.0,4
500,5584.0,4
500,8898.0,4
500,217.0,4
500,652.0,4
500,9319.0,4
500,7721.0,4
500,8897.0,4
500,651.0,4
500,5591.0,4
501,8944.0,6
501,8640.0,6
501,10100.0,6
501,9679.0,6
501,10338.0,6
501,8883.0,6
501,10336.0,6
501,6595.0,6
501,9649.0,6
501,8882.0,6
501,7761.0,6
501,7759.0,6
501,10093.0,6
501,7076.0,6
502,5114.0,4
502,8948.0,4
502,8687.0,4
502,10196.0,4
502,10358.0,4
502,7627.0,4
502,10198.0,4
502,4303.0,4
502,2212.0,4
502,8686.0,4
502,4513.0,4
502,3042.0,4
502,3049.0,4
502,9321.0,4
502,8148.0,4
502,4300.0,4
502,5648.0,4
504,10056.0,4
504,10054.0,4
504,10051.0,4
504,5682.0,4
504,10311.0,4
504,4978.0,4
504,6320.0,4
504,10060.0,4
504,10053.0,4
504,10062.0,4
504,10050.0,4
504,4262.0,4
504,4294.0,4
504,4264.0,4
504,5688.0,4
505,9341.0,0
505,4072.0,0
505,492.0,0
505,892.0,0
505,3466.0,0
505,5510.0,0
505,4422.0,0
505,855.0,0
505,1371.0,0
505,2875.0,0
505,7999.0,0
505,6655.0,0
505,3470.0,0
505,5762.0,0
505,8270.0,0
505,4643.0,0
506,2814.0,0
506,648.0,0
506,7123.0,0
506,5261.0,0
506,700.0,0
506,8101.0,0
506,2300.0,0
506,5792.0,0
506,191.0,0
506,2921.0,0
506,2297.0,0
506,858.0,0
506,2223.0,0
506,5096.0,0
532,6879.0,4
532,1043.0,4
532,7813.0,4
532,8542.0,4
532,7630.0,4
532,10161.0,4
532,10162.0,4
532,10052.0,4
532,5617.0,4
532,10159.0,4
532,7620.0,4
544,6244.0,4
544,6952.0,4
544,4076.0,4
544,5101.0,4
544,8638.0,4
544,6949.0,4
544,6946.0,4
544,8561.0,4
544,8836.0,4
544,6237.0,4
544,8668.0,4
544,7899.0,4
545,6590.0,6
545,8704.0,6
545,7146.0,6
545,10134.0,6
545,8824.0,6
545,8888.0,6
545,8825.0,6
545,10315.0,6
545,6589.0,6
545,5501.0,6
545,9798.0,6
545,10133.0,6
545,9791.0,6
545,7945.0,6
545,6584.0,6
545,8823.0,6
546,6921.0,4
546,6994.0,4
546,6915.0,4
546,7770.0,4
546,6958.0,4
546,9641.0,4
546,9642.0,4
546,8821.0,4
546,9680.0,4
546,8911.0,4
546,8046.0,4
546,7232.0,4
546,8642.0,4
546,7772.0,4
546,8820.0,4
546,9681.0,4
555,5077.0,0
555,9866.0,0
555,39.0,0
