ID;ID game;ID player;ID team;None;total time on ice;pucks;throws by;a shot on target;accurate transmission;interception;The face-off is won;face-off lost;blocked throws;ice exits
692;6757;6336;404;;1002;;3;1;;;;;1;13
693;6757;7015;404;;792;;1;1;;;;;1;13
694;6757;6252;404;;816;;;3;;;;;;18
695;6757;7016;404;;462;;;;;;;;;10
696;6757;1157;404;;1102;;3;2;;;;;;12
697;6757;2431;404;;733;;3;1;;;1;;;15
698;6757;6202;404;;1052;;3;2;;;;;;13
699;6757;1537;404;;990;;2;4;;;;;1;12
700;6757;7008;404;;642;;;1;;;;;;11
701;6757;7592;404;;677;;;2;;;;;;9
702;6757;120;404;;1197;;3;1;2;;;;;14
703;6757;7061;404;;1029;;5;5;;;;;1;16
704;6757;7004;404;;66;;;;;;;;;1
705;6757;7011;404;;621;;;1;;;;;;11
706;6757;7020;404;;659;;;1;;;1;;1;11
707;6757;3377;403;;1025;;5;8;;;;;;25
708;6023;2589;354;;;;;;;;;;;
709;6023;5927;354;;9;;;;;;;;;1
710;6023;6177;354;;8;;;;;;;;;1
711;6023;5926;354;;11;;;;;;;;;2
712;6023;6189;354;;;;;;;;;;;
713;6023;5916;354;;11;;;;;;;;;2
714;6023;5920;354;;;;;;;;;;;1
715;6023;5922;354;;11;;;;;;;;;1
716;6023;7439;354;;10;;;;;;;;;1
717;6023;5937;354;;11;;;;;;;;;2
718;6023;6174;354;;9;;;;;;;;;2
719;6023;6126;354;;10;;;;;;;;;1
720;6023;5313;354;;;;;;;;;;;
721;6023;5929;354;;8;;;;;;;;;3
722;6023;4855;354;;10;;;;;;;;;1
723;6023;4853;354;;;;;;;;;;;
724;6779;7064;403;;;;;;;;;;;
725;6779;6045;403;;;;;;;;;;;
726;6779;6608;403;;1297;;;1;;;;;;17
727;6779;4476;403;;1346;;;1;;;;;;20
728;6779;5248;403;;1256;;1;;;;;;;20
729;6779;6607;403;;766;;;;;;2;7;;14
730;6779;6285;403;;947;;2;1;;;;;;16
731;6779;6760;403;;919;;1;3;;;3;6;;18
732;6779;4218;403;;678;;;;;;;;;11
